Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	tco3	tcwv	msl	NDWI	NDVI
180.5	55.5	78.18932269982403	29.974493614760856	0.135	0.2072	0.2376	0.2532	0.2639	0.2556	0.2622	0.2708	0.2615	0.2447	0.3215	0.3121	0.092	2.051	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.610167	0.0055365525	101354.305	-0.0653029	0.033587787
181.5	55.5	78.18941486680757	29.974493614760856	0.135	0.1934	0.2216	0.2364	0.2639	0.2556	0.2622	0.264	0.2615	0.2447	0.3215	0.3121	0.092	1.974	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.609488	0.0055365376	101354.32	-0.087314665	0.05515589
182.5	55.5	78.1895070337911	29.974493614760856	0.135	0.185	0.2124	0.2298	0.2501	0.2524	0.2578	0.2602	0.2556	0.2447	0.3182	0.3053	0.092	1.974	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.60881	0.005536523	101354.336	-0.10114259	0.062040802
183.5	55.5	78.18959920077462	29.974493614760856	0.135	0.185	0.2124	0.2298	0.2501	0.2524	0.2578	0.2602	0.2556	0.2447	0.3182	0.3053	0.092	1.974	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.60881	0.005536523	101354.336	-0.10114259	0.062040802
184.5	55.5	78.18969136775816	29.974493614760856	0.135	0.191	0.221	0.2352	0.2545	0.2595	0.2625	0.2624	0.2599	0.2447	0.3216	0.3166	0.092	1.969	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.608131	0.0055365087	101354.35	-0.08564336	0.054662377
185.5	55.5	78.1897835347417	29.974493614760856	0.135	0.2016	0.2304	0.2476	0.2545	0.2595	0.2625	0.2724	0.2599	0.2447	0.3216	0.3166	0.092	1.969	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.607454	0.0055364943	101354.36	-0.083532214	0.047692284
186.5	55.5	78.18987570172523	29.974493614760856	0.123	0.2036	0.2326	0.247	0.2591	0.2658	0.2674	0.2796	0.2685	0.2416	0.3288	0.331	0.092	2.121	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.606777	0.00553648	101354.375	-0.091761015	0.061906572
187.5	55.5	78.18996786870876	29.974493614760856	0.123	0.1986	0.2254	0.2362	0.2591	0.2658	0.2674	0.2699	0.2685	0.2416	0.3288	0.331	0.092	2.121	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.606098	0.005536465	101354.39	-0.089844525	0.06658761
81.5	56.5	78.18019816845421	29.974401447777325	0.0857	0.1194	0.1334	0.1442	0.1466	0.1702	0.1764	0.155	0.1633	0.1708	0.1861	0.1759	0.092	1.695	8	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.669863	0.0055378363	101353.08	-0.07489601	0.03609627
82.5	56.5	78.18029033543775	29.974401447777325	0.0857	0.1682	0.1842	0.1986	0.1884	0.188	0.1849	0.2214	0.2078	0.1708	0.2133	0.213	0.092	1.847	26	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.669184	0.005537822	101353.086	-0.09171595	0.054285713
83.5	56.5	78.18038250242128	29.974401447777325	0.0857	0.1682	0.1842	0.1986	0.1884	0.188	0.1849	0.2214	0.2078	0.1708	0.2133	0.213	0.092	1.847	26	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.669184	0.005537822	101353.086	-0.09171595	0.054285713
84.5	56.5	78.1804746694048	29.974401447777325	0.0797	0.1422	0.166	0.1806	0.1911	0.186	0.2137	0.199	0.2057	0.1528	0.2252	0.2444	0.092	1.847	12	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.668507	0.0055378075	101353.1	-0.09041098	0.048472073
85.5	56.5	78.18056683638834	29.974401447777325	0.0797	0.15	0.1506	0.1524	0.1911	0.186	0.2137	0.1798	0.2057	0.1528	0.2252	0.2444	0.092	1.265	12	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.667828	0.005537793	101353.12	-0.08837773	0.08248044
86.5	56.5	78.18065900337187	29.974401447777325	0.0797	0.1794	0.2326	0.2522	0.1531	0.1662	0.1737	0.2598	0.1887	0.1528	0.2156	0.2048	0.092	1.265	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.66715	0.0055377786	101353.13	-0.05523961	0.014843711
87.5	56.5	78.1807511703554	29.974401447777325	0.0797	0.147	0.1648	0.177	0.1531	0.1662	0.1737	0.2192	0.1887	0.1528	0.2156	0.2048	0.092	1.265	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.666471	0.0055377637	101353.15	-0.14166665	0.10651186
88.5	56.5	78.18084333733894	29.974401447777325	0.0797	0.0979	0.124	0.1404	0.1531	0.1662	0.1737	0.1968	0.1887	0.1528	0.2156	0.2048	0.092	1.265	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.665794	0.0055377493	101353.16	-0.22693266	0.16725974
89.5	56.5	78.18093550432248	29.974401447777325	0.0797	0.0605	0.0774	0.073	0.1531	0.1662	0.1737	0.1764	0.1887	0.1528	0.2156	0.2048	0.092	1.585	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.665115	0.005537735	101353.17	-0.39007095	0.41459504
90.5	56.5	78.18102767130601	29.974401447777325	0.0674	0.078	0.0986	0.12	0.121	0.1548	0.1739	0.213	0.1877	0.2592	0.1999	0.174	0.092	1.585	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.664438	0.0055377204	101353.19	-0.36713734	0.2792793
91.5	56.5	78.18111983828955	29.974401447777325	0.0674	0.1098	0.1448	0.1722	0.121	0.1548	0.1739	0.2464	0.1877	0.2592	0.1999	0.174	0.092	1.967	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.66376	0.005537706	101353.2	-0.25971368	0.17725754
92.5	56.5	78.18121200527308	29.974401447777325	0.0674	0.1098	0.1448	0.1722	0.1991	0.2382	0.2505	0.2464	0.2636	0.2592	0.2987	0.2628	0.092	1.967	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.66376	0.005537706	101353.2	-0.25971368	0.17725754
93.5	56.5	78.18130417225662	29.974401447777325	0.0674	0.0935	0.1242	0.1488	0.1991	0.2382	0.2505	0.2619	0.2636	0.2592	0.2987	0.2628	0.092	1.967	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.663082	0.005537691	101353.22	-0.35664338	0.2753835
94.5	56.5	78.18139633924014	29.974401447777325	0.0674	0.1012	0.1372	0.1534	0.194	0.2439	0.2577	0.2776	0.2727	0.2592	0.3238	0.2758	0.092	2.128	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.662403	0.0055376766	101353.234	-0.33847636	0.28816703
95.5	56.5	78.18148850622367	29.974401447777325	0.0674	0.0948	0.1316	0.158	0.194	0.2439	0.2577	0.281	0.2727	0.2592	0.3238	0.2758	0.092	2.128	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.661724	0.005537662	101353.24	-0.36209399	0.28018218
96.5	56.5	78.18158067320721	29.974401447777325	0.0638	0.0922	0.1262	0.1424	0.1764	0.2358	0.2585	0.2784	0.2828	0.2208	0.3012	0.237	0.092	2.048	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.661047	0.0055376478	101353.26	-0.37617397	0.32319394
97.5	56.5	78.18167284019074	29.974401447777325	0.0638	0.0806	0.1168	0.1266	0.1764	0.2358	0.2585	0.2736	0.2828	0.2208	0.3012	0.237	0.092	2.048	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.660368	0.005537633	101353.27	-0.40163934	0.36731637
98.5	56.5	78.18176500717428	29.974401447777325	0.0638	0.0678	0.0971	0.0981	0.1125	0.2157	0.2467	0.2448	0.2599	0.2208	0.2113	0.1524	0.092	2.013	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.65969	0.0055376184	101353.29	-0.4319977	0.42782152
99.5	56.5	78.18185717415781	29.974401447777325	0.0638	0.0452	0.0619	0.0583	0.1125	0.2157	0.2467	0.247	0.2599	0.2208	0.2113	0.1524	0.092	2.013	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.659012	0.005537604	101353.305	-0.599223	0.61808056
100.5	56.5	78.18194934114135	29.974401447777325	0.0638	0.0389	0.057	0.0456	0.0886	0.1892	0.2198	0.2523	0.2237	0.2208	0.1676	0.102	0.092	1.766	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.658335	0.0055375895	101353.31	-0.6314258	0.693857
101.5	56.5	78.18204150812488	29.974401447777325	0.0638	0.0389	0.057	0.0456	0.0886	0.1892	0.2198	0.2523	0.2237	0.2208	0.1676	0.102	0.092	1.766	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.658335	0.0055375895	101353.31	-0.6314258	0.693857
102.5	56.5	78.18213367510842	29.974401447777325	0.0618	0.0448	0.0564	0.046	0.1406	0.2109	0.2256	0.2416	0.2201	0.222	0.2174	0.1818	0.092	1.766	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.657656	0.005537575	101353.33	-0.62147653	0.6801113
103.5	56.5	78.18222584209195	29.974401447777325	0.0618	0.0567	0.0893	0.0896	0.1406	0.2109	0.2256	0.258	0.2201	0.222	0.2174	0.1818	0.092	1.698	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.656979	0.00553756	101353.34	-0.4857472	0.48446488
104.5	56.5	78.18231800907547	29.974401447777325	0.0618	0.0979	0.1226	0.1434	0.1724	0.1925	0.1905	0.2331	0.2111	0.222	0.2419	0.2159	0.092	1.698	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.6563	0.005537546	101353.36	-0.31065506	0.238247
105.5	56.5	78.18241017605901	29.974401447777325	0.0618	0.109	0.1344	0.1482	0.1724	0.1925	0.1905	0.1804	0.2111	0.222	0.2419	0.2159	0.092	1.698	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.655622	0.0055375313	101353.375	-0.14612454	0.09799146
106.5	56.5	78.18250234304254	29.974401447777325	0.0618	0.1068	0.149	0.1792	0.1724	0.1925	0.1905	0.233	0.2111	0.222	0.2419	0.2159	0.092	1.698	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.654943	0.005537517	101353.38	-0.21989526	0.13051917
107.5	56.5	78.18259451002608	29.974401447777325	0.0618	0.0664	0.0904	0.1054	0.1724	0.1925	0.1905	0.199	0.2111	0.222	0.2419	0.2159	0.092	1.743	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.654232	0.0055374973	101353.39	-0.37525913	0.30749014
108.5	56.5	78.18268667700961	29.974401447777325	0.0618	0.1042	0.1068	0.157	0.1796	0.193	0.2138	0.2392	0.241	0.222	0.2607	0.2064	0.092	1.743	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.653553	0.005537483	101353.4	-0.38265896	0.20747095
109.5	56.5	78.18277884399315	29.974401447777325	0.0618	0.077	0.0977	0.1858	0.1796	0.193	0.2138	0.2676	0.241	0.222	0.2607	0.2064	0.092	1.819	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.652876	0.005537468	101353.414	-0.4650972	0.18041465
110.5	56.5	78.18287101097668	29.974401447777325	0.0618	0.077	0.0977	0.1858	0.1818	0.2047	0.2288	0.2676	0.2664	0.222	0.3003	0.2397	0.092	1.819	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.652876	0.005537468	101353.414	-0.4650972	0.18041465
111.5	56.5	78.18296317796022	29.974401447777325	0.0618	0.0758	0.0972	0.1836	0.1818	0.2047	0.2288	0.268	0.2664	0.222	0.3003	0.2397	0.092	1.819	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.652197	0.0055374536	101353.43	-0.46768895	0.18689108
112.5	56.5	78.18305534494375	29.974401447777325	0.0618	0.0858	0.1144	0.1382	0.1693	0.1963	0.2168	0.2263	0.2415	0.222	0.3015	0.261	0.092	1.687	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.65152	0.005537439	101353.445	-0.32844144	0.24170096
113.5	56.5	78.18314751192729	29.974401447777325	0.0618	0.0866	0.124	0.1594	0.1693	0.1963	0.2168	0.2233	0.2415	0.222	0.3015	0.261	0.092	1.687	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650843	0.0055374247	101353.46	-0.28591996	0.1669715
114.5	56.5	78.18323967891081	29.974401447777325	0.051	0.0866	0.1278	0.1566	0.1702	0.2076	0.223	0.2255	0.2395	0.2554	0.2923	0.2452	0.092	1.757	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650164	0.00553741	101353.47	-0.2765355	0.1803193
115.5	56.5	78.18333184589434	29.974401447777325	0.051	0.0804	0.1178	0.1404	0.1702	0.2076	0.223	0.2374	0.2395	0.2554	0.2923	0.2452	0.092	1.757	NaN	NaN	5	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.649487	0.0055373954	101353.484	-0.3367117	0.25674957
116.5	56.5	78.18342401287788	29.974401447777325	0.051	0.0678	0.105	0.1134	0.1477	0.2444	0.2652	0.2742	0.2759	0.2554	0.2618	0.1985	0.092	1.876	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.648808	0.005537381	101353.5	-0.44620255	0.41486067
117.5	56.5	78.18351617986141	29.974401447777325	0.051	0.0568	0.0878	0.0822	0.1477	0.2444	0.2652	0.2932	0.2759	0.2554	0.2618	0.1985	0.092	1.876	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64813	0.0055373665	101353.516	-0.53910756	0.5620671
118.5	56.5	78.18360834684495	29.974401447777325	0.051	0.0496	0.0775	0.0695	0.1279	0.2175	0.2436	0.25	0.2709	0.2554	0.2211	0.148	0.092	1.876	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647451	0.005537352	101353.53	-0.52671754	0.5649452
119.5	56.5	78.18370051382848	29.974401447777325	0.051	0.0496	0.0775	0.0695	0.1279	0.2175	0.2436	0.25	0.2709	0.2554	0.2211	0.148	0.092	1.876	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647451	0.005537352	101353.53	-0.52671754	0.5649452
120.5	56.5	78.18379268081202	29.974401447777325	0.0423	0.0422	0.0613	0.0534	0.1029	0.1561	0.1803	0.1888	0.2112	0.2324	0.1816	0.112	0.092	1.876	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646774	0.005537337	101353.54	-0.5097961	0.55904216
121.5	56.5	78.18388484779555	29.974401447777325	0.0423	0.0411	0.0641	0.0708	0.1029	0.1561	0.1803	0.2138	0.2112	0.2324	0.1816	0.112	0.092	1.501	NaN	NaN	4	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646097	0.0055373227	101353.555	-0.538683	0.5024596
122.5	56.5	78.18397701477909	29.974401447777325	0.0423	0.0356	0.0472	0.0511	0.088	0.148	0.167	0.1497	0.1679	0.2324	0.1574	0.1082	0.092	1.501	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.645418	0.0055373083	101353.57	-0.5205688	0.49103585
123.5	56.5	78.18406918176262	29.974401447777325	0.0423	0.044	0.059	0.0665	0.088	0.148	0.167	0.1706	0.1679	0.2324	0.1574	0.1082	0.092	1.357	NaN	NaN	7	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.644741	0.005537294	101353.586	-0.4860627	0.43905523
