Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	tco3	tcwv	msl	NDWI	NDVI
155.5	69.5	78.18701852523569	29.973203276991388	0.0556	0.0752	0.0864	0.0372	0.0287	0.0176	0.0172	0.0186	0.0181	0.0214	0.0112	0.0108	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.909945	0.005540431	101972.97	0.6457143	-0.33333334
156.5	69.5	78.18711069221922	29.973203276991388	0.0556	0.0728	0.0874	0.0386	0.0294	0.0148	0.0199	0.02	0.0162	0.0214	0.0142	0.0109	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.909171	0.005540415	101972.97	0.6275605	-0.31740618
157.5	69.5	78.18720285920276	29.973203276991388	0.0556	0.0753	0.0885	0.0383	0.0294	0.0148	0.0199	0.0192	0.0162	0.0214	0.0142	0.0109	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.908398	0.0055403993	101972.97	0.643454	-0.33217388
153.5	70.5	78.18683419126862	29.973111110007856	0.0556	0.0706	0.0865	0.037	0.0285	0.0166	0.0208	0.0166	0.014	0.0214	0.0116	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.911674	0.0055404645	101972.945	0.6779825	-0.38059703
154.5	70.5	78.18692635825215	29.973111110007856	0.0556	0.0755	0.0868	0.0377	0.0284	0.0205	0.021	0.0178	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9109	0.0055404487	101972.95	0.65965587	-0.3585586
155.5	70.5	78.18701852523569	29.973111110007856	0.0556	0.076	0.0868	0.037	0.0284	0.0205	0.021	0.0174	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.910127	0.005540433	101972.95	0.6660269	-0.3602941
156.5	70.5	78.18711069221922	29.973111110007856	0.0556	0.0778	0.0881	0.0374	0.0284	0.0205	0.021	0.0187	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.909353	0.005540417	101972.95	0.64981276	-0.33333334
157.5	70.5	78.18720285920276	29.973111110007856	0.0556	0.0804	0.0879	0.0373	0.0284	0.0205	0.021	0.018	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.90858	0.005540401	101972.95	0.66005665	-0.34900546
152.5	71.5	78.1867420242851	29.97301894302432	0.0556	0.069	0.0848	0.0351	0.0285	0.0166	0.0208	0.0154	0.014	0.0214	0.0116	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.91263	0.005540482	101972.93	0.6926148	-0.39009905
153.5	71.5	78.18683419126862	29.97301894302432	0.0556	0.0719	0.0875	0.0358	0.0285	0.0166	0.0208	0.0163	0.014	0.0214	0.0116	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.911856	0.005540466	101972.93	0.6859345	-0.3742802
154.5	71.5	78.18692635825215	29.97301894302432	0.0556	0.0745	0.086	0.0366	0.0284	0.0205	0.021	0.017	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.911082	0.00554045	101972.94	0.6699029	-0.36567163
155.5	71.5	78.18701852523569	29.97301894302432	0.0556	0.0749	0.0902	0.0365	0.0284	0.0205	0.021	0.0161	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.910309	0.0055404343	101972.94	0.6970837	-0.38783267
156.5	71.5	78.18711069221922	29.97301894302432	0.0556	0.079	0.0896	0.0385	0.0284	0.0205	0.021	0.0165	0.0166	0.0214	0.0112	0.0081	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.909535	0.0055404184	101972.94	0.68897265	-0.4
182.5	71.5	78.1895070337911	29.97301894302432	0.098	0.0514	0.0666	0.0488	0.0576	0.0411	0.0442	0.0234	0.038	0.163	0.0492	0.0404	0.086	0.603	NaN	NaN	2	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.891744	0.0055400534	101972.98	0.48000002	-0.35180056
183.5	71.5	78.18959920077462	29.97301894302432	0.098	0.0558	0.0679	0.0488	0.0576	0.0411	0.0442	0.0229	0.038	0.163	0.0492	0.0404	0.086	0.603	NaN	NaN	2	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.89097	0.0055400375	101972.98	0.4955947	-0.36122733
184.5	71.5	78.18969136775816	29.97301894302432	0.098	0.0592	0.0677	0.0426	0.0598	0.0367	0.0411	0.0256	0.031	0.163	0.0509	0.0417	0.086	0.603	NaN	NaN	2	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.890377	0.0055400236	101972.96	0.45123258	-0.24926686
151.5	72.5	78.18664985730156	29.972926776040786	0.0545	0.0731	0.0858	0.0378	0.0269	0.0173	0.0165	0.0171	0.0149	0.0147	0.0106	0.0083	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.912812	0.0055404836	101972.914	0.6676385	-0.37704915
152.5	72.5	78.1867420242851	29.972926776040786	0.0545	0.0731	0.0858	0.0378	0.0279	0.0164	0.0181	0.0171	0.0162	0.0147	0.0103	0.0099	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.912812	0.0055404836	101972.914	0.6676385	-0.37704915
153.5	72.5	78.18683419126862	29.972926776040786	0.0545	0.0741	0.0876	0.0367	0.0279	0.0164	0.0181	0.0166	0.0162	0.0147	0.0103	0.0099	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.912039	0.005540468	101972.914	0.68138194	-0.3771107
154.5	72.5	78.18692635825215	29.972926776040786	0.0545	0.0746	0.0884	0.0352	0.027	0.0174	0.0151	0.0167	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.911265	0.0055404515	101972.92	0.6822074	-0.35645473
155.5	72.5	78.18701852523569	29.972926776040786	0.0545	0.0738	0.0894	0.0374	0.027	0.0174	0.0151	0.0162	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.910491	0.0055404357	101972.92	0.6931818	-0.3955224
156.5	72.5	78.18711069221922	29.972926776040786	0.0545	0.0762	0.0901	0.0385	0.027	0.0174	0.0151	0.0163	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.909718	0.00554042	101972.92	0.693609	-0.4051095
177.5	72.5	78.18904619887343	29.972926776040786	0.0598	0.0519	0.0645	0.0449	0.0425	0.0234	0.0209	0.0245	0.0201	0.0443	0.0218	0.0174	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.895019	0.0055401186	101972.95	0.44943818	-0.29394814
178.5	72.5	78.18913836585696	29.972926776040786	0.0598	0.0498	0.0653	0.0455	0.0411	0.024	0.0246	0.0242	0.0165	0.0443	0.0186	0.015	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.894245	0.0055401027	101972.95	0.4592179	-0.3055954
179.5	72.5	78.1892305328405	29.972926776040786	0.0598	0.0498	0.0653	0.0455	0.0411	0.024	0.0246	0.0242	0.0165	0.0443	0.0186	0.015	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.894245	0.0055401027	101972.95	0.4592179	-0.3055954
180.5	72.5	78.18932269982403	29.972926776040786	0.059	0.0514	0.0648	0.0471	0.042	0.0214	0.0232	0.0238	0.0178	0.0428	0.0195	0.0145	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.893472	0.005540087	101972.96	0.46275395	-0.32863188
181.5	72.5	78.18941486680757	29.972926776040786	0.059	0.0517	0.0619	0.0444	0.042	0.0214	0.0232	0.0251	0.0178	0.0428	0.0195	0.0145	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.892698	0.005540071	101972.96	0.4229885	-0.27769783
182.5	72.5	78.1895070337911	29.972926776040786	0.059	0.0519	0.0624	0.043	0.0371	0.0188	0.0189	0.0229	0.024	0.0428	0.0201	0.0133	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.891925	0.005540055	101972.96	0.4630715	-0.3050076
150.5	73.5	78.18655769031803	29.972834609057255	0.0545	0.0706	0.0846	0.0347	0.0269	0.0173	0.0165	0.0183	0.0149	0.0147	0.0106	0.0083	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.913768	0.005540501	101972.9	0.6443149	-0.30943394
151.5	73.5	78.18664985730156	29.972834609057255	0.0545	0.0706	0.0846	0.0347	0.0269	0.0173	0.0165	0.0183	0.0149	0.0147	0.0106	0.0083	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.913768	0.005540501	101972.9	0.6443149	-0.30943394
152.5	73.5	78.1867420242851	29.972834609057255	0.0545	0.0746	0.0888	0.0346	0.0279	0.0164	0.0181	0.0183	0.0162	0.0147	0.0103	0.0099	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.912994	0.005540485	101972.9	0.65826327	-0.30812854
153.5	73.5	78.18683419126862	29.972834609057255	0.0545	0.0766	0.0894	0.0347	0.0279	0.0164	0.0181	0.0171	0.0162	0.0147	0.0103	0.0099	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.912221	0.005540469	101972.9	0.67887324	-0.3397683
154.5	73.5	78.18692635825215	29.972834609057255	0.0545	0.0739	0.0901	0.0369	0.027	0.0174	0.0151	0.0169	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.911448	0.0055404534	101972.91	0.68411213	-0.37174723
155.5	73.5	78.18701852523569	29.972834609057255	0.0545	0.0722	0.0888	0.0386	0.027	0.0174	0.0151	0.0178	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.910673	0.0055404375	101972.91	0.66604125	-0.36879435
156.5	73.5	78.18711069221922	29.972834609057255	0.0545	0.0722	0.0876	0.0393	0.027	0.0174	0.0151	0.0173	0.0142	0.0147	0.0106	0.0085	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9099	0.0055404217	101972.91	0.6701621	-0.38869256
172.5	73.5	78.18858536395577	29.972834609057255	0.0627	0.0491	0.0655	0.0451	0.0474	0.025	0.0241	0.0228	0.0204	0.051	0.0248	0.0205	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.899069	0.0055401996	101972.93	0.48357868	-0.32842416
173.5	73.5	78.18867753093929	29.972834609057255	0.0627	0.0516	0.064	0.044	0.0474	0.025	0.0241	0.0222	0.0204	0.051	0.0248	0.0205	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.898294	0.0055401837	101972.93	0.48491883	-0.32930514
