Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
94.5	35.5	77.86841909235838	29.825742248398893	0.0784	0.0902	0.1166	0.12	0.1394	0.1781	0.1874	0.1864	0.2029	0.2017	0.2196	0.1869	0.041991442	0.21671018	0.08177342	-0.23036303
95.5	35.5	77.86851133205316	29.825742248398893	0.0773	0.0822	0.1005	0.1122	0.1285	0.1724	0.1906	0.1804	0.2022	0.2017	0.2229	0.1762	0.03887884	0.23308271	0.10538062	-0.28444284
96.5	35.5	77.86860357174794	29.825742248398893	0.0773	0.078	0.0948	0.109	0.1285	0.1724	0.1906	0.1794	0.2022	0.2017	0.2229	0.1762	0.036011703	0.24410541	0.10812828	-0.3085339
97.5	35.5	77.8686958114427	29.825742248398893	0.0771	0.0774	0.0936	0.105	0.1234	0.1626	0.1814	0.1854	0.1937	0.2017	0.2158	0.1758	0.032079183	0.2768595	0.0757727	-0.32903224
98.5	35.5	77.86878805113749	29.825742248398893	0.0771	0.0701	0.0861	0.0864	0.1234	0.1626	0.1814	0.1942	0.1937	0.2017	0.2158	0.1758	0.021052225	0.38417673	0.052682947	-0.38565823
99.5	35.5	77.86888029083227	29.825742248398893	0.0771	0.0738	0.0936	0.1004	0.1234	0.1626	0.1814	0.1621	0.1937	0.2017	0.2158	0.1758	0.042492606	0.23504762	0.14210108	-0.2678921
100.5	35.5	77.86897253052705	29.825742248398893	0.0776	0.0946	0.1092	0.116	0.1378	0.1551	0.1659	0.1781	0.1929	0.1974	0.2222	0.1961	0.050355967	0.2111527	0.11016738	-0.23981902
101.5	35.5	77.86906477022181	29.825742248398893	0.0776	0.102	0.13	0.1514	0.1378	0.1551	0.1659	0.1921	0.1929	0.1974	0.2222	0.1961	0.048389047	0.11848618	0.072652675	-0.19279729
102.5	35.5	77.86915700991659	29.825742248398893	0.0768	0.0968	0.126	0.1366	0.1456	0.1669	0.1838	0.1964	0.2117	0.1974	0.224	0.1928	0.04166316	0.17957957	0.065651774	-0.21836227
103.5	35.5	77.86924924961137	29.825742248398893	0.0768	0.076	0.096	0.1124	0.1456	0.1669	0.1838	0.2179	0.2117	0.1974	0.224	0.1928	0.012293552	0.31940657	0.0138040595	-0.3883402
104.5	35.5	77.86934148930615	29.825742248398893	0.0753	0.0792	0.1154	0.1278	0.1402	0.1734	0.1865	0.2082	0.2047	0.1974	0.2232	0.1989	0.020477943	0.2392857	0.03477052	-0.28677377
105.5	35.5	77.86943372900092	29.825742248398893	0.0753	0.1094	0.1366	0.1492	0.1402	0.1734	0.1865	0.2024	0.2047	0.1974	0.2232	0.1989	0.04854408	0.15130828	0.04887217	-0.19410028
106.5	35.5	77.8695259686957	29.825742248398893	0.073	0.105	0.1302	0.1506	0.1527	0.1783	0.1915	0.1938	0.1952	0.2097	0.2214	0.1913	0.049871694	0.12543555	0.06647397	-0.1962963
87.5	36.5	77.86777341449495	29.825650008704116	0.0821	0.0934	0.126	0.1256	0.1614	0.1843	0.1998	0.1819	0.228	0.2262	0.2596	0.2249	0.047193635	0.18308944	0.17599098	-0.18155243
88.5	36.5	77.86786565418973	29.825650008704116	0.0797	0.082	0.1072	0.1164	0.1537	0.1941	0.2074	0.1687	0.2082	0.2262	0.2394	0.2117	0.045424953	0.18344438	0.17324187	-0.22290684
89.5	36.5	77.8679578938845	29.825650008704116	0.0797	0.082	0.1072	0.1164	0.1537	0.1941	0.2074	0.1687	0.2082	0.2262	0.2394	0.2117	0.045424953	0.18344438	0.17324187	-0.22290684
90.5	36.5	77.86805013357927	29.825650008704116	0.0797	0.0879	0.099	0.1126	0.1537	0.1941	0.2074	0.1529	0.2082	0.2262	0.2394	0.2117	0.05931953	0.15178907	0.22049454	-0.21397379
91.5	36.5	77.86814237327405	29.825650008704116	0.0785	0.0964	0.1098	0.1204	0.147	0.1694	0.1836	0.1708	0.1985	0.2262	0.2331	0.2049	0.05601708	0.17307694	0.15424609	-0.2173913
92.5	36.5	77.86823461296883	29.825650008704116	0.0785	0.0883	0.1088	0.1184	0.147	0.1694	0.1836	0.1743	0.1985	0.2262	0.2331	0.2049	0.047374308	0.19098052	0.14432989	-0.231367
93.5	36.5	77.8683268526636	29.825650008704116	0.0769	0.0758	0.0957	0.1202	0.1411	0.1633	0.178	0.1957	0.2044	0.2017	0.2359	0.2047	0.024861408	0.2389997	0.09314179	-0.34317088
94.5	36.5	77.86841909235838	29.825650008704116	0.0769	0.0834	0.0966	0.0962	0.1411	0.1633	0.178	0.1674	0.2044	0.2017	0.2359	0.2047	0.047317382	0.27010626	0.16984874	-0.2681818
95.5	36.5	77.86851133205316	29.825650008704116	0.0759	0.088	0.1058	0.1274	0.1339	0.1561	0.1684	0.1722	0.1957	0.2017	0.2257	0.1927	0.048332904	0.1495327	0.13445592	-0.2388489
96.5	36.5	77.86860357174794	29.825650008704116	0.0759	0.0826	0.1108	0.1188	0.1339	0.1561	0.1684	0.1841	0.1957	0.2017	0.2257	0.1927	0.03708457	0.21558271	0.10151294	-0.24855885
97.5	36.5	77.8686958114427	29.825650008704116	0.0764	0.0689	0.098	0.1106	0.1386	0.1629	0.1708	0.1653	0.1975	0.2017	0.2222	0.1917	0.03664333	0.19826022	0.14683874	-0.25560197
98.5	36.5	77.86878805113749	29.825650008704116	0.0764	0.0689	0.098	0.1106	0.1386	0.1629	0.1708	0.1653	0.1975	0.2017	0.2222	0.1917	0.03664333	0.19826022	0.14683874	-0.25560197
99.5	36.5	77.86888029083227	29.825650008704116	0.0771	0.0651	0.0955	0.0937	0.1234	0.1626	0.1814	0.2024	0.1937	0.2017	0.2158	0.1758	0.01225352	0.36710572	0.032042094	-0.35884523
100.5	36.5	77.86897253052705	29.825650008704116	0.0776	0.0824	0.0936	0.1068	0.1378	0.1551	0.1659	0.1748	0.1929	0.1974	0.2222	0.1961	0.042254284	0.24147727	0.119395494	-0.30253354
101.5	36.5	77.86906477022181	29.825650008704116	0.0776	0.0916	0.109	0.121	0.1378	0.1551	0.1659	0.172	0.1929	0.1974	0.2222	0.1961	0.051396716	0.17406145	0.12734652	-0.22419931
102.5	36.5	77.86915700991659	29.825650008704116	0.0768	0.0876	0.11	0.1134	0.1456	0.1669	0.1838	0.1909	0.2117	0.1974	0.224	0.1928	0.037280772	0.2546829	0.079778284	-0.26886007
103.5	36.5	77.86924924961137	29.825650008704116	0.0768	0.082	0.0954	0.105	0.1456	0.1669	0.1838	0.225	0.2117	0.1974	0.224	0.1928	0.013136906	0.36363637	-0.002227143	-0.40449437
