Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
82.5	101.5	77.86731221602106	29.819654428543647	0.0701	0.0891	0.1076	0.1212	0.1338	0.1495	0.1585	0.1662	0.165	0.179	0.2236	0.2192	0.052675024	0.15657619	0.14725502	-0.21402481
83.5	101.5	77.86740445571584	29.819654428543647	0.0701	0.088	0.1094	0.122	0.1338	0.1495	0.1585	0.1662	0.165	0.179	0.2236	0.2192	0.051773902	0.1533657	0.14725502	-0.2060958
84.5	101.5	77.86749669541062	29.819654428543647	0.0685	0.0874	0.1076	0.1182	0.1318	0.145	0.1536	0.1662	0.166	0.1778	0.2079	0.1937	0.05128238	0.16877638	0.11146754	-0.21402481
85.5	101.5	77.86758893510539	29.819654428543647	0.0685	0.0874	0.1076	0.1182	0.1318	0.145	0.1536	0.1662	0.166	0.1778	0.2079	0.1937	0.05128238	0.16877638	0.11146754	-0.21402481
81.5	102.5	77.86721997632628	29.81956218884887	0.0701	0.0857	0.109	0.1184	0.1355	0.1517	0.158	0.1741	0.1746	0.179	0.2324	0.2233	0.04535909	0.19042735	0.14341944	-0.22995408
82.5	102.5	77.86731221602106	29.81956218884887	0.0701	0.0837	0.106	0.1166	0.1338	0.1495	0.1585	0.1698	0.165	0.179	0.2236	0.2192	0.04618674	0.1857542	0.13675648	-0.23132706
83.5	102.5	77.86740445571584	29.81956218884887	0.0701	0.0854	0.1062	0.116	0.1338	0.1495	0.1585	0.1659	0.165	0.179	0.2236	0.2192	0.049816027	0.17701316	0.14813861	-0.21940464
84.5	102.5	77.86749669541062	29.81956218884887	0.0685	0.0837	0.1034	0.1154	0.1318	0.145	0.1536	0.1646	0.166	0.1778	0.2079	0.1937	0.04916894	0.17571428	0.11624162	-0.22835821
85.5	102.5	77.86758893510539	29.81956218884887	0.0685	0.0781	0.1017	0.107	0.1318	0.145	0.1536	0.1575	0.166	0.1778	0.2079	0.1937	0.048653275	0.19092627	0.13793105	-0.21527778
83.5	103.5	77.86740445571584	29.819469949154094	0.0701	0.0866	0.1054	0.1142	0.1223	0.1419	0.1536	0.1685	0.1633	0.179	0.1931	0.1661	0.049307965	0.19207641	0.06803097	-0.23037605
65.5	107.5	77.86574414120986	29.819100990374988	0.0732	0.0969	0.1394	0.1832	0.2012	0.2206	0.2406	0.258	0.247	0.2514	0.315	0.2781	0.0064174887	0.16953759	0.099476464	-0.29843983
66.5	107.5	77.86583638090464	29.819100990374988	0.0732	0.0944	0.1364	0.175	0.1829	0.2366	0.2538	0.2512	0.2621	0.2514	0.2665	0.2218	0.008269289	0.17878929	0.029553808	-0.29618162
65.5	108.5	77.86574414120986	29.81900875068021	0.0732	0.0963	0.1464	0.1914	0.1991	0.217	0.2346	0.2646	0.2438	0.2514	0.3171	0.2842	0.0021408538	0.16052632	0.090252675	-0.28759125
66.5	108.5	77.86583638090464	29.81900875068021	0.0732	0.0975	0.1472	0.1928	0.228	0.252	0.2647	0.2688	0.2759	0.2514	0.3475	0.3083	7.152026E-4	0.1646447	0.12769756	-0.29230767
67.5	108.5	77.86592862059942	29.81900875068021	0.0732	0.0992	0.1464	0.182	0.228	0.252	0.2647	0.2614	0.2759	0.2514	0.3475	0.3083	0.006351734	0.17907085	0.1414025	-0.282001
65.5	109.5	77.86574414120986	29.818916510985435	0.0732	0.1034	0.1524	0.1998	0.1991	0.217	0.2346	0.2733	0.2438	0.2514	0.3171	0.2842	0.0029677341	0.15535825	0.07418699	-0.2840028
66.5	109.5	77.86583638090464	29.818916510985435	0.0732	0.1056	0.1628	0.2142	0.228	0.252	0.2647	0.2938	0.2759	0.2514	0.3475	0.3083	-0.006986778	0.15669289	0.08373616	-0.2869032
67.5	109.5	77.86592862059942	29.818916510985435	0.0732	0.1116	0.1678	0.2186	0.228	0.252	0.2647	0.2922	0.2759	0.2514	0.3475	0.3083	-0.0011539822	0.14408769	0.08644677	-0.2704348
