Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
26.5	115.5	77.86214679311358	29.818363072816776	0.0557	0.0534	0.0738	0.0646	0.0926	0.138	0.1471	0.1528	0.1649	0.1774	0.1221	0.0712	0.031114483	0.40570375	-0.11167694	-0.34863195
23.5	116.5	77.86187007402926	29.818270833122	0.0557	0.0588	0.0732	0.0636	0.0952	0.137	0.1486	0.1593	0.1604	0.1774	0.1214	0.0705	0.03181041	0.42934048	-0.1350196	-0.37032256
24.5	116.5	77.86196231372402	29.818270833122	0.0557	0.0588	0.0732	0.0636	0.0952	0.137	0.1486	0.1593	0.1604	0.1774	0.1214	0.0705	0.03181041	0.42934048	-0.1350196	-0.37032256
23.5	117.5	77.86187007402926	29.818178593427223	0.0557	0.0599	0.0758	0.063	0.1011	0.1482	0.1649	0.162	0.1724	0.1774	0.1336	0.0767	0.03116308	0.44	-0.096075796	-0.3624895
91.5	130.5	77.86814237327405	29.81697947739513	0.0635	0.0681	0.1009	0.0902	0.1281	0.1685	0.1836	0.191	0.1957	0.2004	0.1559	0.0968	0.021249019	0.35846373	-0.101181895	-0.30866733
90.5	131.5	77.86805013357927	29.816887237700353	0.0635	0.0703	0.1005	0.0885	0.1281	0.1685	0.1836	0.2008	0.1957	0.2004	0.1559	0.0968	0.017430957	0.38817835	-0.12587608	-0.3328908
91.5	131.5	77.86814237327405	29.816887237700353	0.0635	0.067	0.104	0.0924	0.1281	0.1685	0.1836	0.2019	0.1957	0.2004	0.1559	0.0968	0.014096748	0.37206933	-0.12856345	-0.32003924
88.5	132.5	77.86786565418973	29.816794998005577	0.0622	0.0686	0.0966	0.0871	0.1314	0.1791	0.1886	0.1984	0.2064	0.2088	0.1489	0.0866	0.017414715	0.3898424	-0.14252809	-0.34508476
89.5	132.5	77.8679578938845	29.816794998005577	0.0622	0.0676	0.0978	0.087	0.1314	0.1791	0.1886	0.1974	0.2064	0.2088	0.1489	0.0866	0.017169015	0.38818568	-0.14005198	-0.33739838
90.5	132.5	77.86805013357927	29.816794998005577	0.0635	0.0677	0.1018	0.0892	0.1355	0.1842	0.197	0.2032	0.212	0.2004	0.1548	0.0901	0.013924641	0.3898769	-0.13519554	-0.332459
91.5	132.5	77.86814237327405	29.816794998005577	0.0635	0.0677	0.1023	0.091	0.1355	0.1842	0.197	0.2064	0.212	0.2004	0.1548	0.0901	0.012089435	0.3880296	-0.14285716	-0.3372206
92.5	132.5	77.86823461296883	29.816794998005577	0.0635	0.0685	0.103	0.0924	0.135	0.1762	0.1866	0.2092	0.2063	0.2004	0.1674	0.1053	0.011139001	0.3872679	-0.11099308	-0.34016654
87.5	133.5	77.86777341449495	29.8167027583108	0.0622	0.0676	0.0996	0.0902	0.137	0.1838	0.1883	0.2025	0.2102	0.2088	0.1511	0.0892	0.014244167	0.3836693	-0.145362	-0.3406157
88.5	133.5	77.86786565418973	29.8167027583108	0.0622	0.0667	0.1005	0.0876	0.1314	0.1791	0.1886	0.199	0.2064	0.2088	0.1489	0.0866	0.015514136	0.38869506	-0.1440069	-0.32888147
89.5	133.5	77.8679578938845	29.8167027583108	0.0622	0.0681	0.1002	0.088	0.1314	0.1791	0.1886	0.2047	0.2064	0.2088	0.1489	0.0866	0.013392072	0.39870173	-0.15780541	-0.34273532
90.5	133.5	77.86805013357927	29.8167027583108	0.0635	0.0705	0.1023	0.0912	0.1355	0.1842	0.197	0.2156	0.212	0.2004	0.1548	0.0901	0.009107002	0.40547588	-0.16414687	-0.35640135
91.5	133.5	77.86814237327405	29.8167027583108	0.0635	0.0703	0.1038	0.092	0.1355	0.1842	0.197	0.2116	0.212	0.2004	0.1548	0.0901	0.011237155	0.3939394	-0.15502186	-0.34178823
92.5	133.5	77.86823461296883	29.8167027583108	0.0635	0.0689	0.106	0.0941	0.135	0.1762	0.1866	0.2065	0.2063	0.2004	0.1674	0.1053	0.013015131	0.37391883	-0.10457339	-0.3216
93.5	133.5	77.8683268526636	29.8167027583108	0.0635	0.0689	0.106	0.0941	0.135	0.1762	0.1866	0.2065	0.2063	0.2004	0.1674	0.1053	0.013015131	0.37391883	-0.10457339	-0.3216
87.5	134.5	77.86777341449495	29.816610518616024	0.0627	0.0681	0.1004	0.0868	0.1347	0.1785	0.1887	0.2004	0.202	0.1986	0.1489	0.0868	0.015858121	0.39554316	-0.1474377	-0.33244678
88.5	134.5	77.86786565418973	29.816610518616024	0.0627	0.0671	0.1026	0.0875	0.1377	0.186	0.1984	0.2012	0.2087	0.1986	0.1537	0.0869	0.014580127	0.3938344	-0.13384052	-0.3245556
89.5	134.5	77.8679578938845	29.816610518616024	0.0627	0.0705	0.107	0.091	0.1377	0.186	0.1984	0.2151	0.2087	0.1986	0.1537	0.0869	0.009393748	0.40542307	-0.16648594	-0.33561006
90.5	134.5	77.86805013357927	29.816610518616024	0.062	0.0731	0.1104	0.0948	0.1413	0.1837	0.2007	0.228	0.2129	0.2114	0.1594	0.0937	0.0041255206	0.41263938	-0.17707795	-0.34751773
91.5	134.5	77.86814237327405	29.816610518616024	0.062	0.0705	0.1056	0.0961	0.1413	0.1837	0.2007	0.2135	0.2129	0.2114	0.1594	0.0937	0.010311355	0.37919894	-0.14507909	-0.3381385
92.5	134.5	77.86823461296883	29.816610518616024	0.062	0.0705	0.1001	0.0915	0.1322	0.1703	0.1789	0.203	0.1971	0.2114	0.1591	0.0971	0.016333105	0.3786078	-0.121237226	-0.3394919
93.5	134.5	77.8683268526636	29.816610518616024	0.062	0.0705	0.1001	0.0915	0.1322	0.1703	0.1789	0.203	0.1971	0.2114	0.1591	0.0971	0.016333105	0.3786078	-0.121237226	-0.3394919
94.5	134.5	77.86841909235838	29.816610518616024	0.062	0.0635	0.0955	0.0883	0.1322	0.1703	0.1789	0.1874	0.1971	0.2114	0.1591	0.0971	0.019545302	0.35944867	-0.08167389	-0.32484975
88.5	135.5	77.86786565418973	29.816518278921247	0.0627	0.0694	0.103	0.0902	0.1377	0.186	0.1984	0.205	0.2087	0.1986	0.1537	0.0869	0.014284979	0.3888889	-0.14301646	-0.33116883
89.5	135.5	77.8679578938845	29.816518278921247	0.0627	0.0716	0.1084	0.093	0.1377	0.186	0.1984	0.2098	0.2087	0.1986	0.1537	0.0869	0.013334415	0.38573316	-0.1543329	-0.3186675
90.5	135.5	77.86805013357927	29.816518278921247	0.062	0.0694	0.1096	0.0966	0.1413	0.1837	0.2007	0.217	0.2129	0.2114	0.1594	0.0937	0.007402982	0.38392854	-0.15302867	-0.3288426
91.5	135.5	77.86814237327405	29.816518278921247	0.062	0.0718	0.1036	0.0926	0.1413	0.1837	0.2007	0.2066	0.2129	0.2114	0.1594	0.0937	0.015333463	0.38101602	-0.12896173	-0.33204383
92.5	135.5	77.86823461296883	29.816518278921247	0.062	0.0713	0.098	0.091	0.1322	0.1703	0.1789	0.1954	0.1971	0.2114	0.1591	0.0971	0.02134706	0.36452514	-0.102397755	-0.33197
93.5	135.5	77.8683268526636	29.816518278921247	0.062	0.0713	0.098	0.091	0.1322	0.1703	0.1789	0.1954	0.1971	0.2114	0.1591	0.0971	0.02134706	0.36452514	-0.102397755	-0.33197
94.5	135.5	77.86841909235838	29.816518278921247	0.062	0.0694	0.0983	0.0928	0.1322	0.1703	0.1789	0.191	0.1971	0.2114	0.1591	0.0971	0.022313979	0.3460183	-0.09111684	-0.3204286
58.5	136.5	77.86509846334643	29.81642603922647	0.057	0.0622	0.087	0.0731	0.1115	0.2177	0.2414	0.2543	0.247	0.2222	0.1343	0.0859	-0.01988681	0.5534514	-0.30880085	-0.4901846
59.5	136.5	77.86519070304121	29.81642603922647	0.057	0.0558	0.0875	0.0631	0.1135	0.2037	0.2262	0.264	0.2321	0.2222	0.1535	0.1038	-0.03069264	0.6141853	-0.26467064	-0.5021337
89.5	136.5	77.8679578938845	29.81642603922647	0.0627	0.0705	0.105	0.0919	0.1379	0.1862	0.1932	0.2085	0.2058	0.1986	0.1577	0.0922	0.013178852	0.38814914	-0.138722	-0.33014354
90.5	136.5	77.86805013357927	29.81642603922647	0.062	0.0685	0.106	0.0946	0.1369	0.1717	0.1844	0.2055	0.2016	0.2114	0.1604	0.0957	0.013260944	0.3695435	-0.12325773	-0.3194222
91.5	136.5	77.86814237327405	29.81642603922647	0.062	0.0705	0.1012	0.092	0.1369	0.1717	0.1844	0.1964	0.2016	0.2114	0.1604	0.0957	0.0201182	0.36199722	-0.10089686	-0.31989247
92.5	136.5	77.86823461296883	29.81642603922647	0.062	0.0701	0.098	0.092	0.1394	0.1758	0.1837	0.1938	0.2063	0.2114	0.1626	0.0993	0.02128162	0.35619316	-0.08754211	-0.32830706
93.5	136.5	77.8683268526636	29.81642603922647	0.062	0.0676	0.1003	0.0911	0.1394	0.1758	0.1837	0.1978	0.2063	0.2114	0.1626	0.0993	0.01693962	0.36933193	-0.09766926	-0.32707146
56.5	137.5	77.86491398395687	29.816333799531694	0.057	0.0659	0.0875	0.0697	0.118	0.22	0.2359	0.2452	0.2488	0.2222	0.1402	0.0853	-0.0116369175	0.55731976	-0.2724442	-0.4740006
57.5	137.5	77.86500622365165	29.816333799531694	0.057	0.0659	0.0875	0.0697	0.118	0.22	0.2359	0.2452	0.2488	0.2222	0.1402	0.0853	-0.0116369175	0.55731976	-0.2724442	-0.4740006
58.5	137.5	77.86509846334643	29.816333799531694	0.057	0.063	0.088	0.0659	0.118	0.22	0.2359	0.2422	0.2488	0.2222	0.1402	0.0853	-0.0122921	0.5722168	-0.2667364	-0.4669897
59.5	137.5	77.86519070304121	29.816333799531694	0.057	0.0611	0.0874	0.0656	0.115	0.2244	0.2384	0.2524	0.2542	0.2222	0.144	0.0873	-0.019698286	0.5874214	-0.2734612	-0.4855798
60.5	137.5	77.86528294273597	29.816333799531694	0.057	0.0622	0.0874	0.0682	0.115	0.2244	0.2384	0.254	0.2542	0.2222	0.144	0.0873	-0.019714765	0.57666045	-0.27638194	-0.48799065
89.5	137.5	77.8679578938845	29.816333799531694	0.0627	0.0708	0.1042	0.0929	0.1379	0.1862	0.1932	0.2086	0.2058	0.1986	0.1577	0.0922	0.013367259	0.38374794	-0.13895713	-0.3337596
90.5	137.5	77.86805013357927	29.816333799531694	0.062	0.0689	0.0981	0.0915	0.1369	0.1717	0.1844	0.1932	0.2016	0.2114	0.1604	0.0957	0.020642674	0.35721815	-0.09276019	-0.32646757
91.5	137.5	77.86814237327405	29.816333799531694	0.062	0.0664	0.0952	0.0916	0.1369	0.1717	0.1844	0.1889	0.2016	0.2114	0.1604	0.0957	0.021060733	0.34688056	-0.081591725	-0.32981342
92.5	137.5	77.86823461296883	29.816333799531694	0.062	0.0691	0.0983	0.0896	0.1394	0.1758	0.1837	0.1998	0.2063	0.2114	0.1626	0.0993	0.01702142	0.38078785	-0.10264902	-0.34048975
93.5	137.5	77.8683268526636	29.816333799531694	0.062	0.0735	0.105	0.0948	0.1394	0.1758	0.1837	0.2126	0.2063	0.2114	0.1626	0.0993	0.013285104	0.38321403	-0.13326226	-0.33879092
