Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDBI	NDVI
33.5	30.5	77.93898245886238	29.796594504849526	0.0568	0.0399	0.0704	0.0602	0.1172	0.2626	0.3068	0.302	0.3219	0.2603	0.2172	0.1315	-0.16332819	0.667587
34.5	30.5	77.93907469855716	29.796594504849526	0.0574	0.0518	0.0758	0.0763	0.1169	0.2043	0.2262	0.2492	0.2549	0.2603	0.216	0.1481	-0.071367145	0.53118277
35.5	30.5	77.93916693825194	29.796594504849526	0.0574	0.0586	0.0808	0.0974	0.1169	0.2043	0.2262	0.1738	0.2549	0.2603	0.216	0.1481	0.10826064	0.28171092
36.5	30.5	77.93925917794671	29.796594504849526	0.0577	0.0607	0.088	0.1084	0.1338	0.1655	0.187	0.1802	0.2049	0.2603	0.2286	0.1692	0.118395306	0.24878722
37.5	30.5	77.93935141764149	29.796594504849526	0.0577	0.065	0.088	0.1084	0.1338	0.1655	0.187	0.2005	0.2049	0.2603	0.2286	0.1692	0.0654859	0.2981547
38.5	30.5	77.93944365733627	29.796594504849526	0.0581	0.0538	0.0762	0.0808	0.1237	0.2196	0.2547	0.2578	0.2764	0.2603	0.2179	0.1487	-0.08387643	0.5227407
39.5	30.5	77.93953589703105	29.796594504849526	0.0581	0.0432	0.0664	0.0566	0.1237	0.2196	0.2547	0.3124	0.2764	0.2603	0.2179	0.1487	-0.17820105	0.69322497
40.5	30.5	77.93962813672582	29.796594504849526	0.0585	0.0434	0.0693	0.0692	0.1246	0.2515	0.2922	0.2932	0.2904	0.2603	0.2209	0.1503	-0.14063409	0.61810154
41.5	30.5	77.9397203764206	29.796594504849526	0.0585	0.0434	0.0693	0.0692	0.1246	0.2515	0.2922	0.2932	0.2904	0.2603	0.2209	0.1503	-0.14063409	0.61810154
42.5	30.5	77.93981261611538	29.796594504849526	0.0585	0.055	0.0843	0.0879	0.1246	0.2515	0.2922	0.2441	0.2904	0.2603	0.2209	0.1503	-0.049892485	0.47048193
43.5	30.5	77.93990485581016	29.796594504849526	0.0594	0.0618	0.0916	0.1038	0.1363	0.2155	0.2405	0.2199	0.2387	0.2603	0.2225	0.1687	0.005877033	0.35866544
44.5	30.5	77.93999709550492	29.796594504849526	0.0594	0.061	0.0944	0.1062	0.1363	0.2155	0.2405	0.2365	0.2387	0.2603	0.2225	0.1687	-0.030501086	0.3802159
45.5	30.5	77.9400893351997	29.796594504849526	0.0603	0.0642	0.0952	0.1056	0.1446	0.1924	0.2072	0.211	0.2052	0.2334	0.2114	0.1746	9.4698573E-4	0.33291218
46.5	30.5	77.94018157489448	29.796594504849526	0.0603	0.0781	0.1046	0.1252	0.1446	0.1924	0.2072	0.2026	0.2052	0.2334	0.2114	0.1746	0.021256039	0.23611958
47.5	30.5	77.94027381458926	29.796594504849526	0.0621	0.0917	0.1236	0.1454	0.1666	0.1865	0.2028	0.202	0.2055	0.2334	0.2147	0.1899	0.03047754	0.16292459
48.5	30.5	77.94036605428403	29.796594504849526	0.0621	0.1012	0.1254	0.149	0.1666	0.1865	0.2028	0.1944	0.2055	0.2334	0.2147	0.1899	0.049621124	0.13220732
49.5	30.5	77.9404582939788	29.796594504849526	0.0649	0.091	0.1112	0.1324	0.1497	0.1903	0.2074	0.1986	0.218	0.2334	0.1982	0.1643	-0.001008044	0.19999996
50.5	30.5	77.94055053367359	29.796594504849526	0.0649	0.091	0.1112	0.1324	0.1497	0.1903	0.2074	0.1986	0.218	0.2334	0.1982	0.1643	-0.001008044	0.19999996
51.5	30.5	77.94064277336837	29.796594504849526	0.0649	0.0617	0.0891	0.0917	0.1497	0.1903	0.2074	0.2206	0.218	0.2334	0.1982	0.1643	-0.05348613	0.41274413
52.5	30.5	77.94073501306313	29.796594504849526	0.0683	0.052	0.0762	0.0789	0.1202	0.179	0.1989	0.202	0.2033	0.2153	0.1773	0.138	-0.06511996	0.43823424
53.5	30.5	77.94082725275791	29.796594504849526	0.0683	0.0613	0.079	0.0926	0.1202	0.179	0.1989	0.1722	0.2033	0.2153	0.1773	0.138	0.014592309	0.3006042
54.5	30.5	77.9409194924527	29.796594504849526	0.0723	0.084	0.1008	0.1184	0.1336	0.1876	0.1928	0.1958	0.2144	0.2153	0.1899	0.1584	-0.0152968895	0.24633993
55.5	30.5	77.94101173214747	29.796594504849526	0.0723	0.089	0.1198	0.1342	0.1336	0.1876	0.1928	0.2092	0.2144	0.2153	0.1899	0.1584	-0.048358805	0.21840416
56.5	30.5	77.94110397184224	29.796594504849526	0.0778	0.0862	0.0996	0.1234	0.1547	0.1892	0.2088	0.185	0.2156	0.2153	0.2036	0.1884	0.04786413	0.19974059
57.5	30.5	77.94119621153702	29.796594504849526	0.0778	0.0724	0.0944	0.1046	0.1547	0.1892	0.2088	0.1945	0.2156	0.2153	0.2036	0.1884	0.02285859	0.30056837
3.5	31.5	77.9362152680191	29.79650226515475	0.0411	0.0459	0.0722	0.0592	0.1104	0.2277	0.2688	0.2824	0.2743	0.2677	0.19	0.1217	-0.19559698	0.6533958
4.5	31.5	77.93630750771386	29.79650226515475	0.0411	0.0459	0.0722	0.0592	0.1104	0.2277	0.2688	0.2824	0.2743	0.2677	0.19	0.1217	-0.19559698	0.6533958
5.5	31.5	77.93639974740864	29.79650226515475	0.0392	0.0445	0.0706	0.0596	0.1022	0.2173	0.2563	0.273	0.2703	0.2796	0.1683	0.0956	-0.23725356	0.6416116
6.5	31.5	77.93649198710342	29.79650226515475	0.0392	0.0431	0.0736	0.0616	0.1022	0.2173	0.2563	0.258	0.2703	0.2796	0.1683	0.0956	-0.21041517	0.6145181
7.5	31.5	77.9365842267982	29.79650226515475	0.0392	0.0463	0.072	0.0614	0.1039	0.2309	0.2668	0.2657	0.2853	0.2796	0.1682	0.0964	-0.22470617	0.62457967
8.5	31.5	77.93667646649297	29.79650226515475	0.0392	0.0462	0.0693	0.0594	0.1039	0.2309	0.2668	0.2766	0.2853	0.2796	0.1682	0.0964	-0.24370503	0.6464286
9.5	31.5	77.93676870618775	29.79650226515475	0.0415	0.0453	0.0695	0.059	0.1032	0.2175	0.2552	0.2636	0.2779	0.2796	0.1667	0.0973	-0.2251917	0.6342219
10.5	31.5	77.93686094588253	29.79650226515475	0.0415	0.0437	0.07	0.059	0.1032	0.2175	0.2552	0.2484	0.2779	0.2796	0.1667	0.0973	-0.19682004	0.61613536
11.5	31.5	77.93695318557731	29.79650226515475	0.0451	0.0412	0.0692	0.0616	0.093	0.1862	0.2358	0.2414	0.2361	0.2692	0.1607	0.0925	-0.20069636	0.59339935
12.5	31.5	77.93704542527207	29.79650226515475	0.0451	0.0383	0.063	0.0542	0.093	0.1862	0.2358	0.2076	0.2361	0.2692	0.1607	0.0925	-0.12734185	0.58594346
13.5	31.5	77.93713766496685	29.79650226515475	0.0451	0.0383	0.063	0.0542	0.093	0.1862	0.2358	0.2076	0.2361	0.2692	0.1607	0.0925	-0.12734185	0.58594346
14.5	31.5	77.93722990466163	29.79650226515475	0.0488	0.0389	0.055	0.0499	0.0954	0.217	0.2393	0.1992	0.2752	0.2692	0.1615	0.097	-0.10451898	0.5993577
15.5	31.5	77.93732214435641	29.79650226515475	0.0488	0.0363	0.0612	0.049	0.0954	0.217	0.2393	0.236	0.2752	0.2692	0.1615	0.097	-0.18742137	0.6561404
16.5	31.5	77.93741438405118	29.79650226515475	0.0521	0.0443	0.0662	0.057	0.1228	0.2363	0.2839	0.3062	0.2787	0.2692	0.2025	0.1393	-0.20385295	0.6861234
17.5	31.5	77.93750662374596	29.79650226515475	0.0521	0.0624	0.0848	0.0802	0.1228	0.2363	0.2839	0.3032	0.2787	0.2692	0.2025	0.1393	-0.19912992	0.581638
18.5	31.5	77.93759886344074	29.79650226515475	0.0553	0.0666	0.0894	0.093	0.1628	0.2192	0.2173	0.217	0.2314	0.2623	0.2414	0.1958	0.053228647	0.39999998
19.5	31.5	77.93769110313552	29.79650226515475	0.0553	0.0674	0.0892	0.11	0.1628	0.2192	0.2173	0.1953	0.2314	0.2623	0.2414	0.1958	0.105564475	0.2793973
20.5	31.5	77.93778334283029	29.79650226515475	0.0578	0.0678	0.0836	0.1064	0.1853	0.246	0.2617	0.227	0.2603	0.2623	0.2831	0.2284	0.10997845	0.36172765
21.5	31.5	77.93787558252507	29.79650226515475	0.0578	0.06	0.0852	0.1	0.1853	0.246	0.2617	0.2792	0.2603	0.2623	0.2831	0.2284	0.006935837	0.47257382
22.5	31.5	77.93796782221985	29.79650226515475	0.0578	0.06	0.0852	0.1	0.1853	0.246	0.2617	0.2792	0.2603	0.2623	0.2831	0.2284	0.006935837	0.47257382
23.5	31.5	77.93806006191463	29.79650226515475	0.0596	0.0636	0.1009	0.1218	0.1863	0.2554	0.282	0.3008	0.2957	0.2623	0.2887	0.2287	-0.020525837	0.4235684
24.5	31.5	77.93815230160939	29.79650226515475	0.0596	0.0805	0.119	0.144	0.1863	0.2554	0.282	0.2964	0.2957	0.2623	0.2887	0.2287	-0.0131601365	0.34604907
25.5	31.5	77.93824454130417	29.79650226515475	0.0611	0.0908	0.1286	0.1506	0.1793	0.2263	0.2423	0.2818	0.2596	0.2807	0.2798	0.2256	-0.0035612609	0.30342275
26.5	31.5	77.93833678099895	29.79650226515475	0.0611	0.0902	0.1188	0.1376	0.1793	0.2263	0.2423	0.2565	0.2596	0.2807	0.2798	0.2256	0.043445818	0.3017001
27.5	31.5	77.93842902069373	29.79650226515475	0.062	0.0812	0.109	0.1212	0.1677	0.2156	0.2334	0.2456	0.2518	0.2807	0.2722	0.2177	0.051371165	0.3391494
28.5	31.5	77.9385212603885	29.79650226515475	0.062	0.0719	0.1042	0.1166	0.1677	0.2156	0.2334	0.2566	0.2518	0.2807	0.2722	0.2177	0.029500749	0.37513396
29.5	31.5	77.93861350008328	29.79650226515475	0.0629	0.0836	0.1144	0.1362	0.1651	0.2427	0.2708	0.2842	0.2822	0.2807	0.2665	0.2048	-0.03214094	0.3520457
30.5	31.5	77.93870573977806	29.79650226515475	0.0629	0.0787	0.113	0.1284	0.1651	0.2427	0.2708	0.3008	0.2822	0.2807	0.2665	0.2048	-0.060461838	0.40167755
31.5	31.5	77.93879797947284	29.79650226515475	0.0633	0.0549	0.0857	0.0781	0.1445	0.2468	0.2877	0.304	0.2842	0.2603	0.234	0.1652	-0.13011152	0.5912065
32.5	31.5	77.9388902191676	29.79650226515475	0.0633	0.0549	0.0857	0.0781	0.1445	0.2468	0.2877	0.304	0.2842	0.2603	0.234	0.1652	-0.13011152	0.5912065
33.5	31.5	77.93898245886238	29.79650226515475	0.0633	0.0462	0.0799	0.0677	0.1445	0.2468	0.2877	0.3144	0.2842	0.2603	0.234	0.1652	-0.14660831	0.6456425
34.5	31.5	77.93907469855716	29.79650226515475	0.0633	0.055	0.079	0.0814	0.1296	0.2131	0.2317	0.2734	0.247	0.2603	0.2252	0.1618	-0.0966707	0.54115
35.5	31.5	77.93916693825194	29.79650226515475	0.0633	0.0586	0.0804	0.096	0.1296	0.2131	0.2317	0.2067	0.247	0.2603	0.2252	0.1618	0.04283399	0.36570862
36.5	31.5	77.93925917794671	29.79650226515475	0.0631	0.0662	0.0888	0.1036	0.1434	0.1891	0.2099	0.1932	0.2111	0.2603	0.2362	0.1755	0.10013972	0.3018868
37.5	31.5	77.93935141764149	29.79650226515475	0.0577	0.0646	0.092	0.1146	0.1338	0.1655	0.187	0.1798	0.2049	0.2603	0.2286	0.1692	0.119490676	0.22146739
38.5	31.5	77.93944365733627	29.79650226515475	0.0581	0.0624	0.0874	0.1009	0.1237	0.2196	0.2547	0.2084	0.2764	0.2603	0.2179	0.1487	0.022284769	0.34755898
39.5	31.5	77.93953589703105	29.79650226515475	0.0581	0.0512	0.0796	0.0804	0.1237	0.2196	0.2547	0.2806	0.2764	0.2603	0.2179	0.1487	-0.12577736	0.5545707
40.5	31.5	77.93962813672582	29.79650226515475	0.0585	0.0486	0.0732	0.0633	0.1246	0.2515	0.2922	0.3236	0.2904	0.2603	0.2209	0.1503	-0.1886134	0.6727837
41.5	31.5	77.9397203764206	29.79650226515475	0.0585	0.0486	0.0732	0.0633	0.1246	0.2515	0.2922	0.3236	0.2904	0.2603	0.2209	0.1503	-0.1886134	0.6727837
42.5	31.5	77.93981261611538	29.79650226515475	0.0585	0.0459	0.0724	0.0731	0.1246	0.2515	0.2922	0.2684	0.2904	0.2603	0.2209	0.1503	-0.09707748	0.57188874
43.5	31.5	77.93990485581016	29.79650226515475	0.0594	0.0526	0.0814	0.0866	0.1363	0.2155	0.2405	0.2325	0.2387	0.2603	0.2225	0.1687	-0.021978034	0.45722345
44.5	31.5	77.93999709550492	29.79650226515475	0.0594	0.0696	0.1028	0.1168	0.1363	0.2155	0.2405	0.2066	0.2387	0.2603	0.2225	0.1687	0.037054304	0.27767467
45.5	31.5	77.9400893351997	29.79650226515475	0.0603	0.0827	0.1048	0.1318	0.1446	0.1924	0.2072	0.2004	0.2052	0.2334	0.2114	0.1746	0.026712013	0.20650211
46.5	31.5	77.94018157489448	29.79650226515475	0.0603	0.0886	0.1124	0.1212	0.1446	0.1924	0.2072	0.1906	0.2052	0.2334	0.2114	0.1746	0.051741317	0.22257854
47.5	31.5	77.94027381458926	29.79650226515475	0.0621	0.099	0.1216	0.1396	0.1666	0.1865	0.2028	0.1819	0.2055	0.2334	0.2147	0.1899	0.08270299	0.13157077
48.5	31.5	77.94036605428403	29.79650226515475	0.0621	0.1076	0.136	0.1602	0.1666	0.1865	0.2028	0.2036	0.2055	0.2334	0.2147	0.1899	0.026535966	0.11929633
49.5	31.5	77.9404582939788	29.79650226515475	0.0649	0.0927	0.1252	0.1456	0.1497	0.1903	0.2074	0.1992	0.218	0.2334	0.1982	0.1643	-0.0025163614	0.15545243
50.5	31.5	77.94055053367359	29.79650226515475	0.0649	0.0927	0.1252	0.1456	0.1497	0.1903	0.2074	0.1992	0.218	0.2334	0.1982	0.1643	-0.0025163614	0.15545243
51.5	31.5	77.94064277336837	29.79650226515475	0.0649	0.0828	0.1046	0.1202	0.1497	0.1903	0.2074	0.1947	0.218	0.2334	0.1982	0.1643	0.008908118	0.23658304
52.5	31.5	77.94073501306313	29.79650226515475	0.0683	0.066	0.0888	0.0952	0.1202	0.179	0.1989	0.2074	0.2033	0.2153	0.1773	0.138	-0.07824276	0.3707865
53.5	31.5	77.94082725275791	29.79650226515475	0.0683	0.0618	0.0836	0.0807	0.1202	0.179	0.1989	0.2005	0.2033	0.2153	0.1773	0.138	-0.061408125	0.42603126
54.5	31.5	77.9409194924527	29.79650226515475	0.0723	0.0764	0.0992	0.0987	0.1336	0.1876	0.1928	0.186	0.2144	0.2153	0.1899	0.1584	0.010375077	0.30663857
55.5	31.5	77.94101173214747	29.79650226515475	0.0723	0.104	0.1256	0.1372	0.1336	0.1876	0.1928	0.1991	0.2144	0.2153	0.1899	0.1584	-0.023650402	0.18406187
56.5	31.5	77.94110397184224	29.79650226515475	0.0778	0.0996	0.1224	0.1334	0.1547	0.1892	0.2088	0.21	0.2156	0.2153	0.2036	0.1884	-0.015473861	0.2230635
57.5	31.5	77.94119621153702	29.79650226515475	0.0778	0.0718	0.0991	0.0968	0.1547	0.1892	0.2088	0.216	0.2156	0.2153	0.2036	0.1884	-0.029551957	0.3810742
3.5	32.5	77.9362152680191	29.796410025459974	0.0411	0.0452	0.0726	0.0638	0.1104	0.2277	0.2688	0.2486	0.2743	0.2677	0.19	0.1217	-0.13360696	0.5915493
4.5	32.5	77.93630750771386	29.796410025459974	0.0411	0.0452	0.0726	0.0638	0.1104	0.2277	0.2688	0.2486	0.2743	0.2677	0.19	0.1217	-0.13360696	0.5915493
5.5	32.5	77.93639974740864	29.796410025459974	0.0392	0.0477	0.0696	0.0597	0.1022	0.2173	0.2563	0.2562	0.2703	0.2796	0.1683	0.0956	-0.2070671	0.6220323
6.5	32.5	77.93649198710342	29.796410025459974	0.0392	0.0404	0.0678	0.0589	0.1022	0.2173	0.2563	0.2459	0.2703	0.2796	0.1683	0.0956	-0.18734911	0.61351705
7.5	32.5	77.9365842267982	29.796410025459974	0.0392	0.045	0.0728	0.0566	0.1039	0.2309	0.2668	0.2561	0.2853	0.2796	0.1682	0.0964	-0.20716473	0.63799167
8.5	32.5	77.93667646649297	29.796410025459974	0.0392	0.0482	0.0728	0.0614	0.1039	0.2309	0.2668	0.2769	0.2853	0.2796	0.1682	0.0964	-0.24421477	0.63700855
9.5	32.5	77.93676870618775	29.796410025459974	0.0415	0.0448	0.073	0.0633	0.1032	0.2175	0.2552	0.2586	0.2779	0.2796	0.1667	0.0973	-0.21608274	0.60671014
10.5	32.5	77.93686094588253	29.796410025459974	0.0415	0.0461	0.0692	0.0626	0.1032	0.2175	0.2552	0.2558	0.2779	0.2796	0.1667	0.0973	-0.21088758	0.6067839
11.5	32.5	77.93695318557731	29.796410025459974	0.0451	0.0424	0.0664	0.06	0.093	0.1862	0.2358	0.2414	0.2361	0.2692	0.1607	0.0925	-0.20069636	0.601858
12.5	32.5	77.93704542527207	29.796410025459974	0.0451	0.0363	0.058	0.0499	0.093	0.1862	0.2358	0.2019	0.2361	0.2692	0.1607	0.0925	-0.113623865	0.6036537
13.5	32.5	77.93713766496685	29.796410025459974	0.0451	0.0363	0.058	0.0499	0.093	0.1862	0.2358	0.2019	0.2361	0.2692	0.1607	0.0925	-0.113623865	0.6036537
14.5	32.5	77.93722990466163	29.796410025459974	0.0488	0.0403	0.06	0.0505	0.0954	0.217	0.2393	0.2295	0.2752	0.2692	0.1615	0.097	-0.17391302	0.6392857
15.5	32.5	77.93732214435641	29.796410025459974	0.0488	0.0447	0.0691	0.0563	0.0954	0.217	0.2393	0.3064	0.2752	0.2692	0.1615	0.097	-0.30968153	0.6895506
16.5	32.5	77.93741438405118	29.796410025459974	0.0521	0.0578	0.077	0.0782	0.1228	0.2363	0.2839	0.3007	0.2787	0.2692	0.2025	0.1393	-0.19515105	0.5872262
17.5	32.5	77.93750662374596	29.796410025459974	0.0521	0.0696	0.095	0.0954	0.1228	0.2363	0.2839	0.2221	0.2787	0.2692	0.2025	0.1393	-0.0461611	0.39905512
18.5	32.5	77.93759886344074	29.796410025459974	0.0553	0.084	0.1014	0.1338	0.1628	0.2192	0.2173	0.1918	0.2314	0.2623	0.2414	0.1958	0.11449678	0.17813267
19.5	32.5	77.93769110313552	29.796410025459974	0.0553	0.087	0.1058	0.1638	0.1628	0.2192	0.2173	0.2101	0.2314	0.2623	0.2414	0.1958	0.06932449	0.12382989
20.5	32.5	77.93778334283029	29.796410025459974	0.0578	0.0798	0.1026	0.1676	0.1853	0.246	0.2617	0.2282	0.2603	0.2623	0.2831	0.2284	0.10737337	0.15310761
21.5	32.5	77.93787558252507	29.796410025459974	0.0578	0.0805	0.108	0.1608	0.1853	0.246	0.2617	0.2658	0.2603	0.2623	0.2831	0.2284	0.0315176	0.24613222
22.5	32.5	77.93796782221985	29.796410025459974	0.0596	0.0926	0.1342	0.174	0.1863	0.2554	0.282	0.292	0.2957	0.2623	0.2887	0.2287	-0.0056827646	0.2532189
23.5	32.5	77.93806006191463	29.796410025459974	0.0596	0.0926	0.1342	0.174	0.1863	0.2554	0.282	0.292	0.2957	0.2623	0.2887	0.2287	-0.0056827646	0.2532189
24.5	32.5	77.93815230160939	29.796410025459974	0.0596	0.0994	0.1384	0.166	0.1863	0.2554	0.282	0.2631	0.2957	0.2623	0.2887	0.2287	0.046393648	0.22628759
25.5	32.5	77.93824454130417	29.796410025459974	0.0611	0.083	0.1122	0.1434	0.1793	0.2263	0.2423	0.2113	0.2596	0.2807	0.2798	0.2256	0.13948278	0.19142938
26.5	32.5	77.93833678099895	29.796410025459974	0.0611	0.0744	0.1064	0.1354	0.1793	0.2263	0.2423	0.1881	0.2596	0.2807	0.2798	0.2256	0.19598205	0.16290572
27.5	32.5	77.93842902069373	29.796410025459974	0.062	0.0792	0.0966	0.1356	0.1677	0.2156	0.2334	0.1809	0.2518	0.2807	0.2722	0.2177	0.20150077	0.14312793
28.5	32.5	77.9385212603885	29.796410025459974	0.062	0.0776	0.0972	0.1432	0.1677	0.2156	0.2334	0.1954	0.2518	0.2807	0.2722	0.2177	0.16424292	0.15416422
29.5	32.5	77.93861350008328	29.796410025459974	0.0629	0.0903	0.1154	0.145	0.1651	0.2427	0.2708	0.2264	0.2822	0.2807	0.2665	0.2048	0.08135523	0.21917072
30.5	32.5	77.93870573977806	29.796410025459974	0.0629	0.0979	0.1272	0.1446	0.1651	0.2427	0.2708	0.2525	0.2822	0.2807	0.2665	0.2048	0.02697495	0.27171996
31.5	32.5	77.93879797947284	29.796410025459974	0.0633	0.0898	0.1158	0.1288	0.1445	0.2468	0.2877	0.2426	0.2842	0.2603	0.234	0.1652	-0.018044475	0.30640817
32.5	32.5	77.9388902191676	29.796410025459974	0.0633	0.0898	0.1158	0.1288	0.1445	0.2468	0.2877	0.2426	0.2842	0.2603	0.234	0.1652	-0.018044475	0.30640817
33.5	32.5	77.93898245886238	29.796410025459974	0.0633	0.0758	0.1009	0.112	0.1445	0.2468	0.2877	0.2463	0.2842	0.2603	0.234	0.1652	-0.025608994	0.37482554
34.5	32.5	77.93907469855716	29.796410025459974	0.0633	0.0674	0.0982	0.105	0.1296	0.2131	0.2317	0.2504	0.247	0.2603	0.2252	0.1618	-0.05298572	0.4091165
35.5	32.5	77.93916693825194	29.796410025459974	0.0633	0.0626	0.0926	0.0954	0.1296	0.2131	0.2317	0.2415	0.247	0.2603	0.2252	0.1618	-0.034926094	0.43365985
36.5	32.5	77.93925917794671	29.796410025459974	0.0631	0.062	0.0908	0.0936	0.1434	0.1891	0.2099	0.2396	0.2111	0.2603	0.2362	0.1755	-0.007145855	0.4381753
37.5	32.5	77.93935141764149	29.796410025459974	0.0631	0.0638	0.0956	0.1058	0.1434	0.1891	0.2099	0.2324	0.2111	0.2603	0.2362	0.1755	0.0081092715	0.3743347
38.5	32.5	77.93944365733627	29.796410025459974	0.0626	0.0703	0.0946	0.1198	0.1416	0.2077	0.2208	0.1948	0.2426	0.2603	0.2395	0.1768	0.102924235	0.23839797
39.5	32.5	77.93953589703105	29.796410025459974	0.0626	0.062	0.0926	0.1088	0.1416	0.2077	0.2208	0.22	0.2426	0.2603	0.2395	0.1768	0.042437438	0.3381995
40.5	32.5	77.93962813672582	29.796410025459974	0.0627	0.0668	0.1064	0.1086	0.1828	0.2632	0.3136	0.304	0.3215	0.2603	0.2817	0.2129	-0.03807411	0.47358215
41.5	32.5	77.9397203764206	29.796410025459974	0.0627	0.0668	0.1064	0.1086	0.1828	0.2632	0.3136	0.304	0.3215	0.2603	0.2817	0.2129	-0.03807411	0.47358215
42.5	32.5	77.93981261611538	29.796410025459974	0.0627	0.1048	0.1418	0.157	0.1828	0.2632	0.3136	0.3377	0.3215	0.2603	0.2817	0.2129	-0.09041011	0.36527187
43.5	32.5	77.93990485581016	29.796410025459974	0.0636	0.0716	0.1036	0.1074	0.1656	0.2498	0.2648	0.3078	0.2952	0.2603	0.249	0.186	-0.10560344	0.48265895
44.5	32.5	77.93999709550492	29.796410025459974	0.0636	0.0648	0.0893	0.1018	0.1656	0.2498	0.2648	0.2342	0.2952	0.2603	0.249	0.186	0.030629134	0.39404762
45.5	32.5	77.9400893351997	29.796410025459974	0.0648	0.0744	0.0992	0.1074	0.1225	0.1933	0.2118	0.2086	0.2348	0.2334	0.2004	0.151	-0.02004891	0.32025316
46.5	32.5	77.94018157489448	29.796410025459974	0.0648	0.0764	0.0922	0.104	0.1225	0.1933	0.2118	0.1953	0.2348	0.2334	0.2004	0.151	0.012888544	0.3050451
47.5	32.5	77.94027381458926	29.796410025459974	0.066	0.0834	0.1023	0.108	0.1434	0.1852	0.2052	0.1796	0.21	0.2334	0.2062	0.1773	0.06894765	0.24895687
48.5	32.5	77.94036605428403	29.796410025459974	0.066	0.1014	0.1228	0.1526	0.1434	0.1852	0.2052	0.204	0.21	0.2334	0.2062	0.1773	0.0053632557	0.14413907
49.5	32.5	77.9404582939788	29.796410025459974	0.0666	0.0846	0.1206	0.1422	0.1635	0.1965	0.2135	0.203	0.2176	0.2334	0.2207	0.1903	0.041774847	0.17612979
50.5	32.5	77.94055053367359	29.796410025459974	0.0666	0.0796	0.0976	0.1246	0.1635	0.1965	0.2135	0.1918	0.2176	0.2334	0.2207	0.1903	0.0700606	0.21238938
51.5	32.5	77.94064277336837	29.796410025459974	0.0666	0.0796	0.0976	0.1246	0.1635	0.1965	0.2135	0.1918	0.2176	0.2334	0.2207	0.1903	0.0700606	0.21238938
52.5	32.5	77.94073501306313	29.796410025459974	0.0675	0.0752	0.1014	0.1192	0.128	0.1905	0.2022	0.1816	0.2118	0.2153	0.1889	0.1501	0.019703075	0.20744683
53.5	32.5	77.94082725275791	29.796410025459974	0.0675	0.0725	0.0986	0.1086	0.128	0.1905	0.2022	0.1954	0.2118	0.2153	0.1889	0.1501	-0.016913885	0.28552634
54.5	32.5	77.9409194924527	29.796410025459974	0.0696	0.06	0.0828	0.0842	0.1347	0.1866	0.2066	0.2058	0.2087	0.2153	0.1815	0.1483	-0.06274205	0.41931033
55.5	32.5	77.94101173214747	29.796410025459974	0.0696	0.0682	0.0974	0.0982	0.1347	0.1866	0.2066	0.2124	0.2087	0.2153	0.1815	0.1483	-0.07844631	0.36767548
56.5	32.5	77.94110397184224	29.796410025459974	0.0745	0.0947	0.1172	0.1312	0.1478	0.186	0.2033	0.2012	0.2146	0.2153	0.1883	0.1626	-0.033119373	0.21058963
57.5	32.5	77.94119621153702	29.796410025459974	0.0745	0.1013	0.1254	0.1484	0.1478	0.186	0.2033	0.2148	0.2146	0.2153	0.1883	0.1626	-0.06574052	0.18281941
3.5	33.5	77.9362152680191	29.796317785765197	0.0392	0.0447	0.0701	0.0675	0.1063	0.2077	0.2442	0.2314	0.269	0.2677	0.1849	0.1199	-0.11169829	0.5483439
4.5	33.5	77.93630750771386	29.796317785765197	0.0392	0.0447	0.0701	0.0675	0.1063	0.2077	0.2442	0.2314	0.269	0.2677	0.1849	0.1199	-0.11169829	0.5483439
5.5	33.5	77.93639974740864	29.796317785765197	0.0372	0.0435	0.066	0.0568	0.0963	0.213	0.2495	0.2378	0.2665	0.2796	0.1631	0.0928	-0.18633075	0.6143924
6.5	33.5	77.93649198710342	29.796317785765197	0.0372	0.04	0.0621	0.0527	0.0963	0.213	0.2495	0.2372	0.2665	0.2796	0.1631	0.0928	-0.18511117	0.6364263
7.5	33.5	77.9365842267982	29.796317785765197	0.0378	0.0427	0.066	0.0553	0.1015	0.2085	0.2479	0.2602	0.2637	0.2796	0.162	0.0944	-0.23259118	0.6494453
8.5	33.5	77.93667646649297	29.796317785765197	0.0378	0.0486	0.0734	0.0656	0.1015	0.2085	0.2479	0.2714	0.2637	0.2796	0.162	0.0944	-0.25242272	0.6106825
9.5	33.5	77.93676870618775	29.796317785765197	0.0423	0.0433	0.0708	0.067	0.104	0.2106	0.245	0.2574	0.2685	0.2796	0.1677	0.0988	-0.2110092	0.58692974
10.5	33.5	77.93686094588253	29.796317785765197	0.0423	0.0482	0.0719	0.0634	0.104	0.2106	0.245	0.2522	0.2685	0.2796	0.1677	0.0988	-0.20123842	0.5982256
11.5	33.5	77.93695318557731	29.796317785765197	0.0494	0.0449	0.0675	0.0616	0.1026	0.207	0.2546	0.239	0.2599	0.2692	0.1723	0.1076	-0.16216873	0.59015304
12.5	33.5	77.93704542527207	29.796317785765197	0.0494	0.0421	0.0622	0.0544	0.1026	0.207	0.2546	0.2382	0.2599	0.2692	0.1723	0.1076	-0.16053593	0.6281613
