Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
85.5	53.5	78.09320722852866	29.901655517199934	0.0413	0.0522	0.0736	0.0833	0.1217	0.154	0.1768	0.1698	0.1833	0.2022	0.1896	0.1577	0.34176213	0.05509184	-0.39523417
86.5	53.5	78.09329946822344	29.901655517199934	0.0426	0.0622	0.0946	0.106	0.1147	0.1588	0.1681	0.1991	0.1764	0.2022	0.1758	0.1369	0.30514586	-0.062149927	-0.35580525
87.5	53.5	78.09339170791822	29.901655517199934	0.0426	0.0498	0.0766	0.0806	0.1147	0.1588	0.1681	0.1802	0.1764	0.2022	0.1758	0.1369	0.38190183	-0.012359551	-0.40342677
29.5	54.5	78.08804180562117	29.901563277505158	0.0383	0.0413	0.0637	0.0501	0.0929	0.2014	0.2288	0.2177	0.2577	0.2713	0.1588	0.0926	0.6258402	-0.1564409	-0.5472637
30.5	54.5	78.08813404531595	29.901563277505158	0.0383	0.0407	0.0565	0.0476	0.0929	0.2014	0.2288	0.2263	0.2577	0.2713	0.1588	0.0926	0.6524279	-0.17527913	-0.60042435
31.5	54.5	78.08822628501073	29.901563277505158	0.0383	0.0407	0.0565	0.0476	0.0929	0.2014	0.2288	0.2263	0.2577	0.2713	0.1588	0.0926	0.6524279	-0.17527913	-0.60042435
32.5	54.5	78.0883185247055	29.901563277505158	0.0376	0.043	0.0668	0.0568	0.088	0.2134	0.2468	0.2661	0.2741	0.2713	0.1522	0.0853	0.6481883	-0.2722926	-0.5986783
33.5	54.5	78.08841076440028	29.901563277505158	0.0376	0.0445	0.0684	0.0564	0.088	0.2134	0.2468	0.2876	0.2741	0.2713	0.1522	0.0853	0.67209303	-0.30786723	-0.61573035
34.5	54.5	78.08850300409506	29.901563277505158	0.0378	0.0407	0.061	0.0494	0.0977	0.2325	0.2682	0.2789	0.2961	0.3026	0.1652	0.0945	0.69905573	-0.25602344	-0.6410709
35.5	54.5	78.08859524378984	29.901563277505158	0.0378	0.0467	0.0664	0.0586	0.0977	0.2325	0.2682	0.2841	0.2961	0.3026	0.1652	0.0945	0.6580099	-0.2646339	-0.6211127
36.5	54.5	78.0886874834846	29.901563277505158	0.0383	0.0537	0.0797	0.0756	0.1276	0.2434	0.2777	0.2934	0.3007	0.3026	0.2154	0.1312	0.5902439	-0.15330188	-0.5727687
37.5	54.5	78.08877972317939	29.901563277505158	0.0383	0.0511	0.0847	0.079	0.1276	0.2434	0.2777	0.3022	0.3007	0.3026	0.2154	0.1312	0.5855194	-0.16769706	-0.56216073
38.5	54.5	78.08887196287417	29.901563277505158	0.0387	0.0479	0.0762	0.0668	0.1272	0.2524	0.2916	0.3073	0.3109	0.3026	0.2141	0.1258	0.64287627	-0.17874952	-0.60260755
39.5	54.5	78.08896420256895	29.901563277505158	0.0387	0.0484	0.082	0.0611	0.1272	0.2524	0.2916	0.2964	0.3109	0.3026	0.2141	0.1258	0.65818185	-0.1612145	-0.5665962
40.5	54.5	78.08905644226371	29.901563277505158	0.0387	0.0484	0.082	0.0611	0.1272	0.2524	0.2916	0.2964	0.3109	0.3026	0.2141	0.1258	0.65818185	-0.1612145	-0.5665962
41.5	54.5	78.08914868195849	29.901563277505158	0.0395	0.0445	0.0782	0.06	0.1331	0.286	0.3239	0.3078	0.3515	0.3528	0.2023	0.1094	0.67373574	-0.20682219	-0.59481865
42.5	54.5	78.08924092165327	29.901563277505158	0.0395	0.0466	0.0808	0.0612	0.1331	0.286	0.3239	0.3388	0.3515	0.3528	0.2023	0.1094	0.694	-0.25226393	-0.6148713
43.5	54.5	78.08933316134805	29.901563277505158	0.0408	0.0433	0.0818	0.0594	0.1351	0.3009	0.3353	0.3436	0.3573	0.3528	0.207	0.1155	0.7052109	-0.248093	-0.6154208
44.5	54.5	78.08942540104282	29.901563277505158	0.0408	0.0495	0.0842	0.0665	0.1351	0.3009	0.3353	0.3387	0.3573	0.3528	0.207	0.1155	0.671767	-0.24134138	-0.6017971
45.5	54.5	78.0895176407376	29.901563277505158	0.044	0.0525	0.0814	0.0622	0.1295	0.2908	0.3295	0.3409	0.352	0.3528	0.2114	0.1228	0.6913917	-0.23447402	-0.61449206
46.5	54.5	78.08960988043238	29.901563277505158	0.044	0.0544	0.081	0.065	0.1295	0.2908	0.3295	0.3452	0.352	0.3528	0.2114	0.1228	0.68308145	-0.24038807	-0.61989677
47.5	54.5	78.08970212012716	29.901563277505158	0.0475	0.0629	0.0948	0.0845	0.1283	0.2876	0.3365	0.3268	0.3539	0.3287	0.2116	0.1267	0.5891077	-0.21396728	-0.5502846
48.5	54.5	78.08979435982192	29.901563277505158	0.0475	0.0678	0.0952	0.0792	0.1283	0.2876	0.3365	0.32	0.3539	0.3287	0.2116	0.1267	0.6032064	-0.20391269	-0.5414258
49.5	54.5	78.0898865995167	29.901563277505158	0.0475	0.0678	0.0952	0.0792	0.1283	0.2876	0.3365	0.32	0.3539	0.3287	0.2116	0.1267	0.6032064	-0.20391269	-0.5414258
50.5	54.5	78.08997883921148	29.901563277505158	0.0497	0.0628	0.0904	0.078	0.129	0.2929	0.3416	0.3239	0.3594	0.3287	0.2078	0.122	0.61184376	-0.21835624	-0.56360126
51.5	54.5	78.09007107890626	29.901563277505158	0.0497	0.063	0.0894	0.078	0.129	0.2929	0.3416	0.3364	0.3594	0.3287	0.2078	0.122	0.62355214	-0.23631018	-0.58008456
52.5	54.5	78.09016331860103	29.901563277505158	0.0494	0.0578	0.0862	0.0706	0.1232	0.3069	0.3451	0.3478	0.3762	0.3287	0.2016	0.1169	0.66252387	-0.26610845	-0.60276496
53.5	54.5	78.09025555829581	29.901563277505158	0.0494	0.0509	0.08	0.0658	0.1232	0.3069	0.3451	0.3574	0.3762	0.3287	0.2016	0.1169	0.6890359	-0.27871197	-0.6342021
54.5	54.5	78.09034779799059	29.901563277505158	0.0474	0.0491	0.077	0.061	0.1221	0.3086	0.3542	0.368	0.3753	0.3416	0.2016	0.1139	0.7156177	-0.29213482	-0.6539326
55.5	54.5	78.09044003768537	29.901563277505158	0.0474	0.0472	0.0786	0.063	0.1221	0.3086	0.3542	0.3564	0.3753	0.3416	0.2016	0.1139	0.69957083	-0.27741936	-0.63862073
56.5	54.5	78.09053227738013	29.901563277505158	0.0459	0.0563	0.0858	0.0737	0.1255	0.2808	0.3133	0.3256	0.3329	0.3416	0.2076	0.1254	0.63085395	-0.22130533	-0.5828877
57.5	54.5	78.09062451707491	29.901563277505158	0.0459	0.0623	0.0865	0.0773	0.1255	0.2808	0.3133	0.3124	0.3329	0.3416	0.2076	0.1254	0.6032846	-0.20153849	-0.56630737
58.5	54.5	78.0907167567697	29.901563277505158	0.0459	0.0623	0.0865	0.0773	0.1255	0.2808	0.3133	0.3124	0.3329	0.3416	0.2076	0.1254	0.6032846	-0.20153849	-0.56630737
59.5	54.5	78.09080899646447	29.901563277505158	0.045	0.0706	0.095	0.0894	0.1383	0.2596	0.3016	0.2954	0.3183	0.3416	0.2166	0.1337	0.53534305	-0.15390624	-0.5133197
60.5	54.5	78.09090123615924	29.901563277505158	0.045	0.0713	0.0968	0.0928	0.1383	0.2596	0.3016	0.2874	0.3183	0.3416	0.2166	0.1337	0.5118359	-0.1404762	-0.4960958
61.5	54.5	78.09099347585402	29.901563277505158	0.0444	0.0631	0.098	0.0824	0.1318	0.2892	0.3299	0.312	0.3442	0.3491	0.2213	0.1344	0.5821501	-0.17007312	-0.52195126
62.5	54.5	78.0910857155488	29.901563277505158	0.0444	0.0524	0.084	0.0677	0.1318	0.2892	0.3299	0.3428	0.3442	0.3491	0.2213	0.1344	0.6701583	-0.21538731	-0.606373
63.5	54.5	78.09117795524358	29.901563277505158	0.043	0.0548	0.0865	0.07	0.123	0.2827	0.3252	0.3428	0.3405	0.3491	0.2074	0.1252	0.66085273	-0.24609233	-0.5970184
64.5	54.5	78.09127019493835	29.901563277505158	0.043	0.049	0.0774	0.0624	0.123	0.2827	0.3252	0.3524	0.3405	0.3491	0.2074	0.1252	0.69913214	-0.2590211	-0.6398325
65.5	54.5	78.09136243463313	29.901563277505158	0.0404	0.0452	0.0706	0.0543	0.1015	0.2608	0.2991	0.3164	0.3227	0.3491	0.1819	0.1034	0.7070407	-0.26991773	-0.6351421
66.5	54.5	78.0914546743279	29.901563277505158	0.0404	0.0416	0.0628	0.0494	0.1015	0.2608	0.2991	0.2818	0.3227	0.3491	0.1819	0.1034	0.7016908	-0.21544103	-0.63551944
67.5	54.5	78.09154691402269	29.901563277505158	0.0404	0.0416	0.0628	0.0494	0.1015	0.2608	0.2991	0.2818	0.3227	0.3491	0.1819	0.1034	0.7016908	-0.21544103	-0.63551944
68.5	54.5	78.09163915371745	29.901563277505158	0.0368	0.0456	0.0724	0.0576	0.098	0.2482	0.3118	0.318	0.326	0.3301	0.1771	0.1041	0.6932907	-0.28458896	-0.62909836
69.5	54.5	78.09173139341223	29.901563277505158	0.0368	0.0456	0.0668	0.0599	0.098	0.2482	0.3118	0.3357	0.326	0.3301	0.1771	0.1041	0.6971689	-0.30928236	-0.66807455
70.5	54.5	78.09182363310701	29.901563277505158	0.0348	0.0418	0.0633	0.0498	0.1058	0.2691	0.3214	0.3384	0.3436	0.3301	0.1828	0.1016	0.7434312	-0.29854184	-0.6848394
71.5	54.5	78.09191587280179	29.901563277505158	0.0348	0.0459	0.0781	0.0594	0.1058	0.2691	0.3214	0.3496	0.3436	0.3301	0.1828	0.1016	0.7095354	-0.31329826	-0.6347907
72.5	54.5	78.09200811249657	29.901563277505158	0.0365	0.0456	0.067	0.0504	0.1068	0.3171	0.3401	0.3452	0.3825	0.3301	0.1828	0.0981	0.7451972	-0.30757576	-0.6749151
73.5	54.5	78.09210035219134	29.901563277505158	0.0365	0.0427	0.0678	0.0472	0.1068	0.3171	0.3401	0.3876	0.3825	0.3301	0.1828	0.0981	0.78288865	-0.3590463	-0.7022398
74.5	54.5	78.09219259188612	29.901563277505158	0.0397	0.0371	0.0622	0.0468	0.0897	0.2716	0.3057	0.3404	0.3543	0.2393	0.1736	0.0931	0.7582645	-0.3245136	-0.69100845
75.5	54.5	78.0922848315809	29.901563277505158	0.0397	0.0344	0.05	0.041	0.0897	0.2716	0.3057	0.2392	0.3543	0.2393	0.1736	0.0931	0.70735186	-0.15891472	-0.65421855
76.5	54.5	78.09237707127568	29.901563277505158	0.0397	0.0344	0.05	0.041	0.0897	0.2716	0.3057	0.2392	0.3543	0.2393	0.1736	0.0931	0.70735186	-0.15891472	-0.65421855
77.5	54.5	78.09246931097044	29.901563277505158	0.0421	0.039	0.0598	0.0495	0.0904	0.188	0.2297	0.293	0.2506	0.2393	0.1572	0.1044	0.71094894	-0.30164376	-0.66099775
78.5	54.5	78.09256155066522	29.901563277505158	0.0421	0.0499	0.071	0.077	0.0904	0.188	0.2297	0.2167	0.2506	0.2393	0.1572	0.1044	0.47565544	-0.15913348	-0.5064303
79.5	54.5	78.09265379036	29.901563277505158	0.0431	0.0652	0.0857	0.1004	0.1137	0.1537	0.1709	0.1676	0.1789	0.2393	0.1676	0.1334	0.25074628	0.0	-0.32333204
80.5	54.5	78.09274603005478	29.901563277505158	0.0431	0.0676	0.0916	0.1066	0.1137	0.1537	0.1709	0.1641	0.1789	0.2393	0.1676	0.1334	0.21241228	0.010551702	-0.28353542
81.5	54.5	78.09283826974955	29.901563277505158	0.0439	0.0664	0.0864	0.1004	0.1096	0.1405	0.1583	0.1538	0.1654	0.2022	0.163	0.1326	0.21007079	0.029040426	-0.28059947
82.5	54.5	78.09293050944433	29.901563277505158	0.0439	0.059	0.0778	0.0861	0.1096	0.1405	0.1583	0.1582	0.1654	0.2022	0.163	0.1326	0.29512894	0.014943982	-0.34067798
83.5	54.5	78.09302274913911	29.901563277505158	0.0452	0.0512	0.0727	0.0794	0.0891	0.1526	0.1765	0.1702	0.1846	0.2022	0.1463	0.1082	0.36378205	-0.07551343	-0.40139976
84.5	54.5	78.09311498883389	29.901563277505158	0.0452	0.0436	0.0602	0.0584	0.0891	0.1526	0.1765	0.1632	0.1846	0.2022	0.1463	0.1082	0.4729242	-0.05460421	-0.46105644
85.5	54.5	78.09320722852866	29.901563277505158	0.047	0.0444	0.0573	0.0602	0.0903	0.1803	0.2031	0.1666	0.2172	0.2022	0.149	0.1026	0.46913582	-0.05576679	-0.48816437
86.5	54.5	78.09329946822344	29.901563277505158	0.0426	0.0615	0.0882	0.0992	0.1147	0.1588	0.1681	0.1758	0.1764	0.2022	0.1758	0.1369	0.27854544	0.0	-0.33181816
87.5	54.5	78.09339170791822	29.901563277505158	0.0426	0.0527	0.077	0.0908	0.1147	0.1588	0.1681	0.1575	0.1764	0.2022	0.1758	0.1369	0.26862666	0.05490548	-0.3432836
29.5	55.5	78.08804180562117	29.90147103781038	0.0392	0.0396	0.0618	0.0492	0.1035	0.2311	0.2757	0.2301	0.296	0.3142	0.1848	0.1086	0.64769065	-0.109182954	-0.57656735
30.5	55.5	78.08813404531595	29.90147103781038	0.0392	0.0401	0.0604	0.0532	0.1035	0.2311	0.2757	0.2599	0.296	0.3142	0.1848	0.1086	0.66017246	-0.1688779	-0.6228536
31.5	55.5	78.08822628501073	29.90147103781038	0.0392	0.0401	0.0604	0.0532	0.1035	0.2311	0.2757	0.2599	0.296	0.3142	0.1848	0.1086	0.66017246	-0.1688779	-0.6228536
32.5	55.5	78.0883185247055	29.90147103781038	0.0388	0.0472	0.0706	0.0598	0.0975	0.2436	0.2886	0.2909	0.3162	0.3142	0.175	0.0984	0.6589678	-0.24876583	-0.6094052
33.5	55.5	78.08841076440028	29.90147103781038	0.0388	0.0434	0.0719	0.0552	0.0975	0.2436	0.2886	0.2801	0.3162	0.3142	0.175	0.0984	0.67074263	-0.23093824	-0.5914773
34.5	55.5	78.08850300409506	29.90147103781038	0.0392	0.041	0.0646	0.0524	0.1046	0.2426	0.2878	0.2895	0.3227	0.3344	0.1847	0.1078	0.69347763	-0.2210038	-0.6351313
35.5	55.5	78.08859524378984	29.90147103781038	0.0392	0.048	0.0766	0.0692	0.1046	0.2426	0.2878	0.2938	0.3227	0.3344	0.1847	0.1078	0.61873275	-0.22800419	-0.58639306
36.5	55.5	78.0886874834846	29.90147103781038	0.04	0.0626	0.0936	0.0922	0.143	0.2469	0.2737	0.299	0.3072	0.3344	0.2515	0.1773	0.52862984	-0.08628517	-0.5231788
37.5	55.5	78.08877972317939	29.90147103781038	0.04	0.0678	0.0994	0.1016	0.143	0.2469	0.2737	0.2902	0.3072	0.3344	0.2515	0.1773	0.48136804	-0.071441725	-0.48973307
38.5	55.5	78.08887196287417	29.90147103781038	0.0399	0.0568	0.087	0.0838	0.1443	0.2677	0.2992	0.2976	0.3277	0.3344	0.2455	0.158	0.5605663	-0.09593077	-0.5475819
39.5	55.5	78.08896420256895	29.90147103781038	0.0399	0.0497	0.0844	0.0654	0.1443	0.2677	0.2992	0.3204	0.3277	0.3344	0.2455	0.158	0.66096425	-0.13235554	-0.58300394
40.5	55.5	78.08905644226371	29.90147103781038	0.0399	0.0497	0.0844	0.0654	0.1443	0.2677	0.2992	0.3204	0.3277	0.3344	0.2455	0.158	0.66096425	-0.13235554	-0.58300394
41.5	55.5	78.08914868195849	29.90147103781038	0.0398	0.0454	0.0817	0.0606	0.1341	0.2928	0.326	0.3188	0.3574	0.3635	0.2078	0.1152	0.68054825	-0.21078618	-0.59201
42.5	55.5	78.08924092165327	29.90147103781038	0.0398	0.0426	0.0816	0.062	0.1341	0.2928	0.326	0.3289	0.3574	0.3635	0.2078	0.1152	0.6827833	-0.22563817	-0.60243607
43.5	55.5	78.08933316134805	29.90147103781038	0.04	0.0453	0.0827	0.0608	0.1335	0.2927	0.3226	0.3456	0.3552	0.3635	0.2134	0.119	0.7007874	-0.23649374	-0.6138221
44.5	55.5	78.08942540104282	29.90147103781038	0.04	0.0538	0.0882	0.0715	0.1335	0.2927	0.3226	0.3288	0.3552	0.3635	0.2134	0.119	0.6427679	-0.21283656	-0.5769784
45.5	55.5	78.0895176407376	29.90147103781038	0.0413	0.053	0.0866	0.0698	0.1191	0.2952	0.3415	0.3248	0.3732	0.3635	0.2072	0.1132	0.646224	-0.22105265	-0.57899857
46.5	55.5	78.08960988043238	29.90147103781038	0.044	0.0464	0.0759	0.0522	0.1295	0.2908	0.3295	0.3628	0.352	0.3528	0.2114	0.1228	0.7484337	-0.2636712	-0.65397763
47.5	55.5	78.08970212012716	29.90147103781038	0.0475	0.0485	0.0692	0.0562	0.1283	0.2876	0.3365	0.3604	0.3539	0.3287	0.2116	0.1267	0.73019683	-0.26013982	-0.6778398
48.5	55.5	78.08979435982192	29.90147103781038	0.0475	0.0501	0.0762	0.0572	0.1283	0.2876	0.3365	0.368	0.3539	0.3287	0.2116	0.1267	0.7309501	-0.26984125	-0.6569113
49.5	55.5	78.0898865995167	29.90147103781038	0.0475	0.0501	0.0762	0.0572	0.1283	0.2876	0.3365	0.368	0.3539	0.3287	0.2116	0.1267	0.7309501	-0.26984125	-0.6569113
50.5	55.5	78.08997883921148	29.90147103781038	0.0497	0.0554	0.0798	0.0652	0.129	0.2929	0.3416	0.3619	0.3594	0.3287	0.2078	0.122	0.6946851	-0.27049324	-0.6386688
51.5	55.5	78.09007107890626	29.90147103781038	0.0497	0.0478	0.0786	0.0622	0.129	0.2929	0.3416	0.3688	0.3594	0.3287	0.2078	0.122	0.7113689	-0.27922305	-0.6486366
52.5	55.5	78.09016331860103	29.90147103781038	0.0494	0.0464	0.0731	0.0588	0.1232	0.3069	0.3451	0.3692	0.3762	0.3287	0.2016	0.1169	0.7252336	-0.29362297	-0.6694551
53.5	55.5	78.09025555829581	29.90147103781038	0.0494	0.0502	0.078	0.0651	0.1232	0.3069	0.3451	0.3584	0.3762	0.3287	0.2016	0.1169	0.692562	-0.27999997	-0.6425298
54.5	55.5	78.09034779799059	29.90147103781038	0.0474	0.0514	0.0799	0.0636	0.1221	0.3086	0.3542	0.3688	0.3753	0.3416	0.2016	0.1139	0.70582795	-0.29312766	-0.64386004
55.5	55.5	78.09044003768537	29.90147103781038	0.0474	0.0473	0.0781	0.0613	0.1221	0.3086	0.3542	0.3672	0.3753	0.3416	0.2016	0.1139	0.71388566	-0.29113922	-0.64922523
56.5	55.5	78.09053227738013	29.90147103781038	0.0459	0.068	0.0903	0.0848	0.1255	0.2808	0.3133	0.3208	0.3329	0.3416	0.2076	0.1254	0.58185405	-0.21423166	-0.5606908
57.5	55.5	78.09062451707491	29.90147103781038	0.0459	0.0604	0.09	0.0726	0.1255	0.2808	0.3133	0.3183	0.3329	0.3416	0.2076	0.1254	0.6285495	-0.2104963	-0.55914766
58.5	55.5	78.0907167567697	29.90147103781038	0.0459	0.0604	0.09	0.0726	0.1255	0.2808	0.3133	0.3183	0.3329	0.3416	0.2076	0.1254	0.6285495	-0.2104963	-0.55914766
59.5	55.5	78.09080899646447	29.90147103781038	0.045	0.0642	0.0903	0.0816	0.1383	0.2596	0.3016	0.3078	0.3183	0.3416	0.2166	0.1337	0.58089364	-0.17391303	-0.5463451
60.5	55.5	78.09090123615924	29.90147103781038	0.045	0.065	0.0946	0.0833	0.1383	0.2596	0.3016	0.3125	0.3183	0.3416	0.2166	0.1337	0.57908034	-0.18125118	-0.53524935
61.5	55.5	78.09099347585402	29.90147103781038	0.0444	0.0554	0.0912	0.072	0.1318	0.2892	0.3299	0.3384	0.3442	0.3491	0.2213	0.1344	0.64912283	-0.20921922	-0.575419
62.5	55.5	78.0910857155488	29.90147103781038	0.0444	0.0587	0.0882	0.0748	0.1318	0.2892	0.3299	0.3351	0.3442	0.3491	0.2213	0.1344	0.63503295	-0.20452909	-0.58327425
63.5	55.5	78.09117795524358	29.90147103781038	0.043	0.0556	0.0874	0.0735	0.123	0.2827	0.3252	0.3177	0.3405	0.3491	0.2074	0.1252	0.6242331	-0.21005523	-0.5685016
64.5	55.5	78.09127019493835	29.90147103781038	0.043	0.0496	0.0772	0.0645	0.123	0.2827	0.3252	0.3123	0.3405	0.3491	0.2074	0.1252	0.6576433	-0.20184723	-0.60359436
65.5	55.5	78.09136243463313	29.90147103781038	0.0404	0.0433	0.0694	0.0566	0.1015	0.2608	0.2991	0.305	0.3227	0.3491	0.1819	0.1034	0.6869469	-0.252824	-0.62927353
66.5	55.5	78.0914546743279	29.90147103781038	0.0404	0.0372	0.0655	0.0518	0.1015	0.2608	0.2991	0.3052	0.3227	0.3491	0.1819	0.1034	0.70980394	-0.2531308	-0.64661455
67.5	55.5	78.09154691402269	29.90147103781038	0.0368	0.0364	0.0668	0.0517	0.098	0.2482	0.3118	0.3184	0.326	0.3301	0.1771	0.1041	0.72061604	-0.28516647	-0.6531672
68.5	55.5	78.09163915371745	29.90147103781038	0.0368	0.0364	0.0668	0.0517	0.098	0.2482	0.3118	0.3184	0.326	0.3301	0.1771	0.1041	0.72061604	-0.28516647	-0.6531672
69.5	55.5	78.09173139341223	29.90147103781038	0.0368	0.045	0.0724	0.0612	0.098	0.2482	0.3118	0.3299	0.326	0.3301	0.1771	0.1041	0.6870366	-0.30138066	-0.6400696
70.5	55.5	78.09182363310701	29.90147103781038	0.0348	0.0425	0.064	0.0547	0.1058	0.2691	0.3214	0.3396	0.3436	0.3301	0.1828	0.1016	0.7225463	-0.30015314	-0.6828543
71.5	55.5	78.09191587280179	29.90147103781038	0.0348	0.0384	0.0692	0.0514	0.1058	0.2691	0.3214	0.3244	0.3436	0.3301	0.1828	0.1016	0.72645026	-0.27917984	-0.64837396
72.5	55.5	78.09200811249657	29.90147103781038	0.0365	0.0405	0.0694	0.0513	0.1068	0.3171	0.3401	0.3363	0.3825	0.3301	0.1828	0.0981	0.7352941	-0.2957041	-0.6578753
73.5	55.5	78.09210035219134	29.90147103781038	0.0365	0.041	0.0766	0.0501	0.1068	0.3171	0.3401	0.4284	0.3825	0.3301	0.1828	0.0981	0.7905956	-0.4018325	-0.6966337
74.5	55.5	78.09219259188612	29.90147103781038	0.0397	0.0385	0.0749	0.0518	0.0897	0.2716	0.3057	0.4168	0.3543	0.2393	0.1736	0.0931	0.7789159	-0.4119241	-0.69534266
75.5	55.5	78.0922848315809	29.90147103781038	0.0397	0.0441	0.064	0.0542	0.0897	0.2716	0.3057	0.3289	0.3543	0.2393	0.1736	0.0931	0.7170452	-0.30905473	-0.67421734
76.5	55.5	78.09237707127568	29.90147103781038	0.0421	0.0488	0.07	0.0652	0.0904	0.188	0.2297	0.2792	0.2506	0.2393	0.1572	0.1044	0.6213705	-0.27956003	-0.5990836
77.5	55.5	78.09246931097044	29.90147103781038	0.0421	0.0488	0.07	0.0652	0.0904	0.188	0.2297	0.2792	0.2506	0.2393	0.1572	0.1044	0.6213705	-0.27956003	-0.5990836
78.5	55.5	78.09256155066522	29.90147103781038	0.0421	0.0528	0.0706	0.0777	0.0904	0.188	0.2297	0.1799	0.2506	0.2393	0.1572	0.1044	0.39673916	-0.0673391	-0.43632734
79.5	55.5	78.09265379036	29.90147103781038	0.0431	0.0588	0.0745	0.081	0.1137	0.1537	0.1709	0.1697	0.1789	0.2393	0.1676	0.1334	0.35380933	-0.0062258844	-0.38984436
80.5	55.5	78.09274603005478	29.90147103781038	0.0431	0.0614	0.0846	0.0925	0.1137	0.1537	0.1709	0.1594	0.1789	0.2393	0.1676	0.1334	0.26558158	0.025076466	-0.30655736
81.5	55.5	78.09283826974955	29.90147103781038	0.0439	0.0574	0.0747	0.0874	0.1096	0.1405	0.1583	0.1534	0.1654	0.2022	0.163	0.1326	0.27408642	0.030341335	-0.34502414
82.5	55.5	78.09293050944433	29.90147103781038	0.0439	0.06	0.0784	0.0816	0.1096	0.1405	0.1583	0.1723	0.1654	0.2022	0.163	0.1326	0.35722724	-0.027736336	-0.37455124
83.5	55.5	78.09302274913911	29.90147103781038	0.0452	0.0563	0.0713	0.0778	0.0891	0.1526	0.1765	0.1572	0.1846	0.2022	0.1463	0.1082	0.33787233	-0.035914302	-0.37592995
84.5	55.5	78.09311498883389	29.90147103781038	0.0452	0.039	0.0608	0.0548	0.0891	0.1526	0.1765	0.2012	0.1846	0.2022	0.1463	0.1082	0.571875	-0.15798558	-0.5358778
85.5	55.5	78.09320722852866	29.90147103781038	0.047	0.0386	0.0595	0.0514	0.0903	0.1803	0.2031	0.2668	0.2172	0.2022	0.149	0.1026	0.67693275	-0.28330925	-0.6353049
86.5	55.5	78.09329946822344	29.90147103781038	0.047	0.0386	0.0595	0.0514	0.0903	0.1803	0.2031	0.2668	0.2172	0.2022	0.149	0.1026	0.67693275	-0.28330925	-0.6353049
87.5	55.5	78.09339170791822	29.90147103781038	0.047	0.045	0.063	0.0654	0.0903	0.1803	0.2031	0.1588	0.2172	0.2022	0.149	0.1026	0.41659236	-0.03183886	-0.43192065
29.5	56.5	78.08804180562117	29.901378798115605	0.0392	0.0493	0.08	0.0686	0.1035	0.2311	0.2757	0.2961	0.296	0.3142	0.1848	0.1086	0.6238004	-0.23144104	-0.5745812
30.5	56.5	78.08813404531595	29.901378798115605	0.0392	0.0432	0.0718	0.0584	0.1035	0.2311	0.2757	0.3055	0.296	0.3142	0.1848	0.1086	0.6790327	-0.24617581	-0.619401
31.5	56.5	78.08822628501073	29.901378798115605	0.0392	0.0432	0.0718	0.0584	0.1035	0.2311	0.2757	0.3055	0.296	0.3142	0.1848	0.1086	0.6790327	-0.24617581	-0.619401
32.5	56.5	78.0883185247055	29.901378798115605	0.0388	0.0516	0.0728	0.062	0.0975	0.2436	0.2886	0.3199	0.3162	0.3142	0.175	0.0984	0.6753077	-0.29278645	-0.6292335
33.5	56.5	78.08841076440028	29.901378798115605	0.0388	0.0434	0.0724	0.0573	0.0975	0.2436	0.2886	0.3083	0.3162	0.3142	0.175	0.0984	0.68654263	-0.27581212	-0.619648
34.5	56.5	78.08850300409506	29.901378798115605	0.0392	0.0403	0.0679	0.0574	0.1046	0.2426	0.2878	0.3243	0.3227	0.3344	0.1847	0.1078	0.6992402	-0.27426326	-0.6537481
35.5	56.5	78.08859524378984	29.901378798115605	0.0392	0.0458	0.0717	0.0612	0.1046	0.2426	0.2878	0.2954	0.3227	0.3344	0.1847	0.1078	0.65675825	-0.23057696	-0.60937077
36.5	56.5	78.0886874834846	29.901378798115605	0.04	0.0588	0.0888	0.0956	0.143	0.2469	0.2737	0.2792	0.3072	0.3344	0.2515	0.1773	0.48986125	-0.052195173	-0.5173913
37.5	56.5	78.08877972317939	29.901378798115605	0.04	0.0736	0.1036	0.1152	0.143	0.2469	0.2737	0.2739	0.3072	0.3344	0.2515	0.1773	0.4078643	-0.042634167	-0.45112583
38.5	56.5	78.08887196287417	29.901378798115605	0.0399	0.0734	0.1066	0.1128	0.1443	0.2677	0.2992	0.2844	0.3277	0.3344	0.2455	0.158	0.43202415	-0.07341006	-0.45473143
39.5	56.5	78.08896420256895	29.901378798115605	0.0399	0.0566	0.0902	0.0748	0.1443	0.2677	0.2992	0.3244	0.3277	0.3344	0.2455	0.158	0.6252505	-0.13844536	-0.5648818
40.5	56.5	78.08905644226371	29.901378798115605	0.0399	0.0566	0.0902	0.0748	0.1443	0.2677	0.2992	0.3244	0.3277	0.3344	0.2455	0.158	0.6252505	-0.13844536	-0.5648818
41.5	56.5	78.08914868195849	29.901378798115605	0.0398	0.0473	0.0784	0.058	0.1341	0.2928	0.326	0.3452	0.3574	0.3635	0.2078	0.1152	0.7123016	-0.24846293	-0.6298395
42.5	56.5	78.08924092165327	29.901378798115605	0.0398	0.0467	0.084	0.0606	0.1341	0.2928	0.326	0.3379	0.3574	0.3635	0.2078	0.1152	0.6958595	-0.2384094	-0.6018014
