Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDBI	NDVI
17.5	35.5	77.93750662374596	29.796133306375644	0.0679	0.0957	0.1248	0.208	0.2296	0.246	0.2573	0.246	0.2514	0.2473	0.3127	0.2999	0.119384274	0.08370044
18.5	35.5	77.93759886344074	29.796133306375644	0.0711	0.1014	0.1254	0.2142	0.2295	0.2541	0.2448	0.2588	0.2378	0.2487	0.3197	0.2991	0.10527226	0.09429175
19.5	35.5	77.93769110313552	29.796133306375644	0.0711	0.086	0.1096	0.176	0.2295	0.2541	0.2448	0.2404	0.2378	0.2487	0.3197	0.2991	0.14158186	0.15465899
23.5	35.5	77.93806006191463	29.796133306375644	0.0715	0.057	0.0817	0.1432	0.2137	0.2401	0.2395	0.1978	0.2311	0.2487	0.3597	0.3303	0.2904036	0.16011731
24.5	35.5	77.93815230160939	29.796133306375644	0.0715	0.0711	0.0892	0.1946	0.2137	0.2401	0.2395	0.2274	0.2311	0.2487	0.3597	0.3303	0.2253449	0.07772513
25.5	35.5	77.93824454130417	29.796133306375644	0.0687	0.075	0.0971	0.2066	0.27	0.2882	0.2923	0.252	0.2726	0.2722	0.4367	0.4145	0.26818642	0.09899697
26.5	35.5	77.93833678099895	29.796133306375644	0.0687	0.0913	0.125	0.2248	0.27	0.2882	0.2923	0.2654	0.2726	0.2722	0.4367	0.4145	0.24398234	0.082823314
27.5	35.5	77.93842902069373	29.796133306375644	0.0674	0.1348	0.154	0.2574	0.2982	0.323	0.3105	0.2884	0.289	0.2722	0.4639	0.4458	0.23328461	0.05679734
28.5	35.5	77.9385212603885	29.796133306375644	0.0674	0.0912	0.1254	0.2566	0.2982	0.323	0.3105	0.2907	0.289	0.2722	0.4639	0.4458	0.2295256	0.06230586
29.5	35.5	77.93861350008328	29.796133306375644	0.0694	0.076	0.1024	0.235	0.2572	0.2861	0.2857	0.2725	0.2632	0.2722	0.4275	0.4016	0.22142857	0.07389164
30.5	35.5	77.93870573977806	29.796133306375644	0.0694	0.0786	0.1066	0.209	0.2572	0.2861	0.2857	0.261	0.2632	0.2722	0.4275	0.4016	0.24183007	0.1106383
31.5	35.5	77.93879797947284	29.796133306375644	0.0727	0.0824	0.1156	0.1646	0.2172	0.2494	0.2571	0.2436	0.249	0.2473	0.3482	0.3056	0.1767489	0.19353257
14.5	36.5	77.93722990466163	29.796041066680868	0.0629	0.1058	0.1248	0.167	0.2018	0.2352	0.2402	0.2211	0.2428	0.2473	0.2524	0.2282	0.0661035	0.13939708
15.5	36.5	77.93732214435641	29.796041066680868	0.0629	0.1026	0.1208	0.1926	0.2018	0.2352	0.2402	0.2382	0.2428	0.2473	0.2524	0.2282	0.028944185	0.10584958
