Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDWI	NDBI	PISI
13.5	16.5	77.93713766496685	29.797885860576397	0.0656	0.0783	0.099	0.1164	0.1296	0.1414	0.1467	0.154	0.1627	0.1817	0.2085	0.2023	0.13905324	-0.13555992	0.15034482	0.05082436
14.5	16.5	77.93722990466163	29.797885860576397	0.0656	0.0738	0.088	0.092	0.1094	0.1381	0.1459	0.1437	0.1503	0.1817	0.1684	0.1481	0.21934664	-0.01507882	0.079141304	0.053045005
15.5	16.5	77.93732214435641	29.797885860576397	0.0656	0.0656	0.0768	0.0733	0.1094	0.1381	0.1459	0.1512	0.1503	0.1817	0.1684	0.1481	0.34699333	0.010357477	0.0538173	0.042026322
16.5	16.5	77.93741438405118	29.797885860576397	0.0656	0.0622	0.0786	0.0675	0.0939	0.1455	0.1519	0.166	0.1633	0.1817	0.1249	0.0796	0.4218415	0.35179153	-0.14128566	0.030753242
17.5	16.5	77.93750662374596	29.797885860576397	0.0656	0.0591	0.078	0.068	0.0939	0.1455	0.1519	0.1665	0.1633	0.1817	0.1249	0.0796	0.42004263	0.3531085	-0.1427591	0.027926967
18.5	16.5	77.93759886344074	29.797885860576397	0.0649	0.0618	0.0807	0.0686	0.1023	0.1565	0.1709	0.1719	0.1766	0.2043	0.1256	0.0793	0.42952186	0.3686306	-0.15563028	0.027041906
19.5	16.5	77.93769110313552	29.797885860576397	0.0649	0.0618	0.0807	0.0686	0.1023	0.1565	0.1709	0.1719	0.1766	0.2043	0.1256	0.0793	0.42952186	0.3686306	-0.15563028	0.027041906
55.5	16.5	77.94101173214747	29.797885860576397	0.0612	0.0615	0.0697	0.0632	0.082	0.1203	0.1249	0.1318	0.1315	0.1341	0.1074	0.0722	0.35179487	0.29215685	-0.102006674	0.049793504
12.5	17.5	77.93704542527207	29.79779362088162	0.0623	0.0755	0.0948	0.1058	0.1002	0.1172	0.1234	0.142	0.1244	0.165	0.1443	0.1305	0.14608556	0.042201836	0.008033511	0.055412594
13.5	17.5	77.93713766496685	29.79779362088162	0.0623	0.0726	0.088	0.0995	0.1002	0.1172	0.1234	0.1431	0.1244	0.165	0.1443	0.1305	0.17971967	0.046052594	0.004175384	0.052406073
14.5	17.5	77.93722990466163	29.79779362088162	0.0623	0.0668	0.0775	0.0739	0.091	0.1262	0.1468	0.1417	0.1399	0.165	0.1246	0.0905	0.31447124	0.22049959	-0.06421329	0.048457608
15.5	17.5	77.93732214435641	29.79779362088162	0.0623	0.06	0.0775	0.0661	0.091	0.1262	0.1468	0.1568	0.1399	0.165	0.1246	0.0905	0.40690893	0.26809546	-0.114427865	0.034227196
16.5	17.5	77.93741438405118	29.79779362088162	0.0623	0.0612	0.0809	0.0673	0.0953	0.159	0.1686	0.1714	0.1777	0.165	0.1192	0.0687	0.43611225	0.42773843	-0.17962834	0.026837142
17.5	17.5	77.93750662374596	29.79779362088162	0.0623	0.0596	0.0789	0.0654	0.0953	0.159	0.1686	0.1669	0.1777	0.165	0.1192	0.0687	0.436935	0.41680813	-0.1667249	0.028107174
18.5	17.5	77.93759886344074	29.79779362088162	0.0619	0.0612	0.0832	0.0653	0.1076	0.1863	0.2058	0.1845	0.2076	0.1772	0.1136	0.0694	0.4771817	0.45332807	-0.23783964	0.019324293
19.5	17.5	77.93769110313552	29.79779362088162	0.0619	0.0612	0.0832	0.0653	0.1076	0.1863	0.2058	0.1845	0.2076	0.1772	0.1136	0.0694	0.4771817	0.45332807	-0.23783964	0.019324293
20.5	17.5	77.93778334283029	29.79779362088162	0.0619	0.0621	0.0866	0.0655	0.1076	0.1863	0.2058	0.1941	0.2076	0.1772	0.1136	0.0694	0.49537754	0.47324482	-0.26161847	0.0145559665
12.5	18.5	77.93704542527207	29.797701381186844	0.0623	0.0639	0.0775	0.0838	0.1002	0.1172	0.1234	0.1086	0.1244	0.165	0.1443	0.1305	0.1288981	-0.0915935	0.14116251	0.06506478
13.5	18.5	77.93713766496685	29.797701381186844	0.0623	0.06	0.076	0.0728	0.1002	0.1172	0.1234	0.121	0.1244	0.165	0.1443	0.1305	0.24870999	-0.03777338	0.087825105	0.0547585
14.5	18.5	77.93722990466163	29.797701381186844	0.0623	0.0585	0.0745	0.0649	0.091	0.1262	0.1468	0.1471	0.1399	0.165	0.1246	0.0905	0.38773584	0.2382155	-0.08281193	0.038561348
15.5	18.5	77.93732214435641	29.797701381186844	0.0623	0.0583	0.0783	0.0642	0.091	0.1262	0.1468	0.1639	0.1399	0.165	0.1246	0.0905	0.437089	0.28852203	-0.13622184	0.028762707
16.5	18.5	77.93741438405118	29.797701381186844	0.0623	0.0594	0.0786	0.0673	0.0953	0.159	0.1686	0.17	0.1777	0.165	0.1192	0.0687	0.4327855	0.42438206	-0.17565699	0.026165478
17.5	18.5	77.93750662374596	29.797701381186844	0.0623	0.0622	0.0783	0.065	0.0953	0.159	0.1686	0.1801	0.1777	0.165	0.1192	0.0687	0.46960425	0.44774917	-0.20347476	0.022666892
18.5	18.5	77.93759886344074	29.797701381186844	0.0619	0.0633	0.0862	0.0641	0.1076	0.1863	0.2058	0.2353	0.2076	0.1772	0.1136	0.0694	0.5718103	0.54447	-0.34881055	-0.008089194
19.5	18.5	77.93769110313552	29.797701381186844	0.0619	0.0633	0.0862	0.0641	0.1076	0.1863	0.2058	0.2353	0.2076	0.1772	0.1136	0.0694	0.5718103	0.54447	-0.34881055	-0.008089194
20.5	18.5	77.93778334283029	29.797701381186844	0.0619	0.0612	0.0849	0.0583	0.1076	0.1863	0.2058	0.2525	0.2076	0.1772	0.1136	0.0694	0.6248391	0.5688102	-0.37940452	-0.019673709
11.5	19.5	77.93695318557731	29.797609141492067	0.064	0.0666	0.0809	0.0797	0.1	0.1488	0.1612	0.1562	0.1748	0.1732	0.133	0.0932	0.32428998	0.25260627	-0.08022132	0.03997802
12.5	19.5	77.93704542527207	29.797609141492067	0.0623	0.0621	0.0727	0.0689	0.0891	0.128	0.1279	0.1202	0.1519	0.165	0.1208	0.0851	0.27128506	0.1709693	0.0024896378	0.05693762
13.5	19.5	77.93713766496685	29.797609141492067	0.0623	0.0577	0.0661	0.0571	0.0891	0.128	0.1279	0.1049	0.1519	0.165	0.1208	0.0851	0.29506174	0.104210526	0.0704475	0.06210769
14.5	19.5	77.93722990466163	29.797609141492067	0.0623	0.0585	0.0724	0.0603	0.078	0.1219	0.1293	0.1344	0.1431	0.165	0.1054	0.0709	0.3805855	0.30930343	-0.12093408	0.0458448
15.5	19.5	77.93732214435641	29.797609141492067	0.0623	0.0614	0.0749	0.0634	0.078	0.1219	0.1293	0.1566	0.1431	0.165	0.1054	0.0709	0.42363635	0.3767033	-0.19541983	0.03548878
16.5	19.5	77.93741438405118	29.797609141492067	0.0623	0.06	0.0766	0.0662	0.0894	0.1608	0.1643	0.1686	0.1741	0.165	0.102	0.0629	0.4361158	0.45658746	-0.24611972	0.027459903
17.5	19.5	77.93750662374596	29.797609141492067	0.0623	0.0631	0.0813	0.0645	0.0894	0.1608	0.1643	0.2086	0.1741	0.165	0.102	0.0629	0.5276456	0.5366483	-0.3432067	0.0070594223
18.5	19.5	77.93759886344074	29.797609141492067	0.0619	0.0596	0.0866	0.0596	0.1066	0.1983	0.2196	0.2514	0.2216	0.1772	0.1142	0.0655	0.61672026	0.5866204	-0.3752735	-0.020353576
19.5	19.5	77.93769110313552	29.797609141492067	0.0619	0.0612	0.0835	0.0539	0.1066	0.1983	0.2196	0.2642	0.2216	0.1772	0.1142	0.0655	0.66111284	0.6026691	-0.3964059	-0.02638366
20.5	19.5	77.93778334283029	29.797609141492067	0.0619	0.0612	0.0835	0.0539	0.1066	0.1983	0.2196	0.2642	0.2216	0.1772	0.1142	0.0655	0.66111284	0.6026691	-0.3964059	-0.02638366
10.5	20.5	77.93686094588253	29.79751690179729	0.064	0.0639	0.0839	0.0717	0.1	0.1488	0.1612	0.1945	0.1748	0.1732	0.133	0.0932	0.4613073	0.3521029	-0.18778625	0.015801132
11.5	20.5	77.93695318557731	29.79751690179729	0.064	0.0639	0.0839	0.0717	0.1	0.1488	0.1612	0.1945	0.1748	0.1732	0.133	0.0932	0.4613073	0.3521029	-0.18778625	0.015801132
12.5	20.5	77.93704542527207	29.79751690179729	0.0623	0.0625	0.0797	0.0716	0.0891	0.128	0.1279	0.165	0.1519	0.165	0.1208	0.0851	0.39475912	0.31947222	-0.15465361	0.031572495
13.5	20.5	77.93713766496685	29.79751690179729	0.0623	0.0586	0.0677	0.0614	0.0891	0.128	0.1279	0.1353	0.1519	0.165	0.1208	0.0851	0.375699	0.22776766	-0.05661848	0.045410573
14.5	20.5	77.93722990466163	29.79751690179729	0.0623	0.0585	0.0631	0.0556	0.078	0.1219	0.1293	0.1294	0.1431	0.165	0.1054	0.0709	0.39891893	0.2920619	-0.102214634	0.0487123
15.5	20.5	77.93732214435641	29.79751690179729	0.0623	0.0556	0.0669	0.0547	0.078	0.1219	0.1293	0.1218	0.1431	0.165	0.1054	0.0709	0.38017	0.26414114	-0.07218307	0.050695222
16.5	20.5	77.93741438405118	29.79751690179729	0.0623	0.0565	0.0729	0.0596	0.0894	0.1608	0.1643	0.1413	0.1741	0.165	0.102	0.0629	0.40666997	0.3839373	-0.16152896	0.040249255
17.5	20.5	77.93750662374596	29.79751690179729	0.0623	0.0612	0.0819	0.0624	0.0894	0.1608	0.1643	0.1947	0.1741	0.165	0.102	0.0629	0.5145858	0.511646	-0.31243682	0.013474589
18.5	20.5	77.93759886344074	29.79751690179729	0.0619	0.0614	0.0836	0.0592	0.1066	0.1983	0.2196	0.2265	0.2216	0.1772	0.1142	0.0655	0.5855793	0.5513699	-0.3296155	-0.0045988727
19.5	20.5	77.93769110313552	29.79751690179729	0.0619	0.0596	0.0802	0.0604	0.1066	0.1983	0.2196	0.2239	0.2216	0.1772	0.1142	0.0655	0.5750967	0.5473393	-0.3244602	-0.0045823334
20.5	20.5	77.93778334283029	29.79751690179729	0.0619	0.0596	0.0802	0.0604	0.1066	0.1983	0.2196	0.2239	0.2216	0.1772	0.1142	0.0655	0.5750967	0.5473393	-0.3244602	-0.0045823334
10.5	21.5	77.93686094588253	29.797424662102515	0.064	0.0625	0.0814	0.0668	0.1027	0.1638	0.1787	0.1951	0.1928	0.1732	0.1318	0.0814	0.48988163	0.41121155	-0.19363719	0.014310153
11.5	21.5	77.93695318557731	29.797424662102515	0.064	0.0625	0.0814	0.0668	0.1027	0.1638	0.1787	0.1951	0.1928	0.1732	0.1318	0.0814	0.48988163	0.41121155	-0.19363719	0.014310153
12.5	21.5	77.93704542527207	29.797424662102515	0.0623	0.0639	0.0814	0.0792	0.1098	0.1617	0.1791	0.2014	0.185	0.165	0.1553	0.1024	0.43549538	0.3258723	-0.12924023	0.011843983
13.5	21.5	77.93713766496685	29.797424662102515	0.0623	0.0686	0.0849	0.084	0.1098	0.1617	0.1791	0.1964	0.185	0.165	0.1553	0.1024	0.40085593	0.3145917	-0.11686095	0.018561719
14.5	21.5	77.93722990466163	29.797424662102515	0.0623	0.067	0.0801	0.0792	0.1028	0.1439	0.1578	0.1744	0.1597	0.165	0.1506	0.1016	0.3753943	0.26376814	-0.07323077	0.029868001
15.5	21.5	77.93732214435641	29.797424662102515	0.0623	0.0532	0.0689	0.0627	0.1028	0.1439	0.1578	0.134	0.1597	0.165	0.1506	0.1016	0.3624809	0.13752124	0.05832747	0.041732438
16.5	21.5	77.93741438405118	29.797424662102515	0.0623	0.0581	0.0656	0.052	0.0922	0.1238	0.1423	0.1103	0.1301	0.165	0.1134	0.0709	0.35921133	0.21743928	0.013857847	0.059338473
17.5	21.5	77.93750662374596	29.797424662102515	0.0623	0.06	0.0724	0.0572	0.0922	0.1238	0.1423	0.1277	0.1301	0.165	0.1134	0.0709	0.3812872	0.286002	-0.059311505	0.05091605
18.5	21.5	77.93759886344074	29.797424662102515	0.0619	0.0633	0.0767	0.0571	0.0955	0.1411	0.1578	0.1675	0.1498	0.1772	0.1049	0.0619	0.49154052	0.4603313	-0.2298091	0.030794106
9.5	22.5	77.93676870618775	29.797332422407738	0.064	0.0629	0.0792	0.0692	0.1027	0.1638	0.1787	0.1817	0.1928	0.1732	0.1318	0.0814	0.4483858	0.3812239	-0.15917069	0.022322726
10.5	22.5	77.93686094588253	29.797332422407738	0.064	0.0663	0.0832	0.0674	0.1027	0.1638	0.1787	0.191	0.1928	0.1732	0.1318	0.0814	0.47832817	0.4023495	-0.18339531	0.019774457
11.5	22.5	77.93695318557731	29.797332422407738	0.064	0.0663	0.0832	0.0674	0.1027	0.1638	0.1787	0.191	0.1928	0.1732	0.1318	0.0814	0.47832817	0.4023495	-0.18339531	0.019774457
12.5	22.5	77.93704542527207	29.797332422407738	0.0623	0.07	0.09	0.0872	0.1098	0.1617	0.1791	0.1976	0.185	0.165	0.1553	0.1024	0.38764045	0.31733337	-0.11986398	0.019020395
13.5	22.5	77.93713766496685	29.797332422407738	0.0623	0.0713	0.0881	0.092	0.1098	0.1617	0.1791	0.1945	0.185	0.165	0.1553	0.1024	0.35776615	0.31020546	-0.11206401	0.021863211
14.5	22.5	77.93722990466163	29.797332422407738	0.0623	0.0753	0.0909	0.0955	0.1028	0.1439	0.1578	0.1954	0.1597	0.165	0.1506	0.1016	0.343417	0.31582493	-0.12947977	0.024623862
8.5	23.5	77.93667646649297	29.79724018271296	0.0644	0.06	0.0768	0.0663	0.0979	0.1511	0.1644	0.172	0.1777	0.1838	0.13	0.0826	0.44355857	0.35113907	-0.13907288	0.025509996
9.5	23.5	77.93676870618775	29.79724018271296	0.0644	0.0625	0.0801	0.0674	0.0999	0.1526	0.1673	0.1848	0.1759	0.1838	0.1294	0.0813	0.46550357	0.38895154	-0.1763208	0.0202172
41.5	51.5	77.9397203764206	29.79465747125922	0.064	0.0623	0.0724	0.0807	0.094	0.1068	0.112	0.1194	0.1269	0.1433	0.1539	0.12	0.19340329	-0.0025062459	0.12623489	0.057560258
40.5	52.5	77.93962813672582	29.794565231564444	0.064	0.0629	0.0735	0.0782	0.094	0.1068	0.112	0.1194	0.1269	0.1433	0.1539	0.12	0.20850205	-0.0025062459	0.12623489	0.05805178
41.5	52.5	77.9397203764206	29.794565231564444	0.064	0.061	0.0721	0.0813	0.094	0.1068	0.112	0.115	0.1269	0.1433	0.1539	0.12	0.17167602	-0.021276575	0.14466342	0.059018698
39.5	53.5	77.93953589703105	29.794472991869668	0.0687	0.0605	0.0728	0.0818	0.095	0.12	0.1285	0.1256	0.1467	0.1482	0.1603	0.1236	0.2111861	0.008025669	0.121371135	0.05253
40.5	53.5	77.93962813672582	29.794472991869668	0.0687	0.0588	0.072	0.0824	0.0951	0.1052	0.1115	0.1196	0.1241	0.1482	0.1598	0.124	0.1841584	-0.018062398	0.14387973	0.05457836
41.5	53.5	77.9397203764206	29.794472991869668	0.0687	0.0623	0.073	0.084	0.0951	0.1052	0.1115	0.1261	0.1241	0.1482	0.1598	0.124	0.20038079	0.008396665	0.11787335	0.053717807
39.5	54.5	77.93953589703105	29.79438075217489	0.0687	0.0615	0.0715	0.0783	0.095	0.12	0.1285	0.1306	0.1467	0.1482	0.1603	0.1236	0.25035906	0.027537398	0.10209692	0.0504817
40.5	54.5	77.93962813672582	29.79438075217489	0.0687	0.0626	0.0722	0.0822	0.0951	0.1052	0.1115	0.1217	0.1241	0.1482	0.1598	0.124	0.19372241	-0.009361017	0.13534635	0.05648697
41.5	54.5	77.9397203764206	29.79438075217489	0.0687	0.064	0.0759	0.0858	0.0951	0.1052	0.1115	0.1279	0.1241	0.1482	0.1598	0.124	0.19700517	0.01548236	0.11087935	0.05407815
42.5	54.5	77.93981261611538	29.79438075217489	0.0687	0.0629	0.0771	0.088	0.1003	0.1079	0.1163	0.128	0.1264	0.1482	0.1677	0.1344	0.18518521	-0.024390202	0.13425764	0.053119674
38.5	55.5	77.93944365733627	29.794288512480115	0.0687	0.0649	0.0747	0.0805	0.0912	0.1076	0.1192	0.1454	0.1312	0.1482	0.1606	0.1244	0.28729528	0.077835456	0.049673215	0.04477918
39.5	55.5	77.93953589703105	29.794288512480115	0.0687	0.062	0.0708	0.078	0.0912	0.1076	0.1192	0.1158	0.1312	0.1482	0.1606	0.1244	0.19504644	-0.035803482	0.16208395	0.059379097
40.5	55.5	77.93962813672582	29.794288512480115	0.0687	0.0644	0.071	0.081	0.0967	0.1056	0.1067	0.12	0.1243	0.1482	0.1642	0.1309	0.19402984	-0.043443598	0.15552427	0.058936484
41.5	55.5	77.9397203764206	29.794288512480115	0.0687	0.0623	0.0731	0.0811	0.0967	0.1056	0.1067	0.1166	0.1243	0.1482	0.1642	0.1309	0.17956498	-0.057777762	0.16951565	0.05916606
37.5	56.5	77.93935141764149	29.79419627278534	0.0687	0.0624	0.0728	0.0814	0.0912	0.1076	0.1192	0.1217	0.1312	0.1482	0.1606	0.1244	0.19842441	-0.010971154	0.1377967	0.05632313
38.5	56.5	77.93944365733627	29.79419627278534	0.0687	0.0624	0.0728	0.0814	0.0912	0.1076	0.1192	0.1217	0.1312	0.1482	0.1606	0.1244	0.19842441	-0.010971154	0.1377967	0.05632313
68.5	71.5	77.94221084817956	29.792812677363692	0.0629	0.0625	0.0738	0.0849	0.088	0.0975	0.0975	0.1076	0.1168	0.1268	0.1532	0.1398	0.1179221	-0.13015357	0.1748466	0.0644914
68.5	72.5	77.94221084817956	29.792720437668915	0.0629	0.0593	0.0712	0.0803	0.088	0.0975	0.0975	0.1049	0.1168	0.1268	0.1532	0.1398	0.13282937	-0.1426236	0.18713675	0.06341841
69.5	72.5	77.94230308787434	29.792720437668915	0.0629	0.0593	0.0712	0.0803	0.088	0.0975	0.0975	0.1049	0.1168	0.1268	0.1532	0.1398	0.13282937	-0.1426236	0.18713675	0.06341841
68.5	73.5	77.94221084817956	29.79262819797414	0.0629	0.0595	0.068	0.0747	0.0859	0.0939	0.096	0.099	0.1037	0.1268	0.1468	0.1286	0.13989638	-0.13005273	0.19446704	0.0669659
69.5	73.5	77.94230308787434	29.79262819797414	0.0629	0.0615	0.07	0.0786	0.0859	0.0939	0.096	0.1068	0.1037	0.1268	0.1468	0.1286	0.15210357	-0.09260834	0.1577287	0.06413101
70.5	73.5	77.94239532756912	29.79262819797414	0.0629	0.0615	0.07	0.0786	0.0859	0.0939	0.096	0.1068	0.1037	0.1268	0.1468	0.1286	0.15210357	-0.09260834	0.1577287	0.06413101
67.5	74.5	77.94211860848479	29.792535958279363	0.0629	0.0584	0.0652	0.074	0.0872	0.0955	0.1012	0.1018	0.1103	0.1268	0.1459	0.1211	0.15813425	-0.08658591	0.17803793	0.06445898
68.5	74.5	77.94221084817956	29.792535958279363	0.0629	0.0594	0.0663	0.0705	0.0859	0.0939	0.096	0.1021	0.1037	0.1268	0.1468	0.1286	0.18308227	-0.1148678	0.17959018	0.06510613
69.5	74.5	77.94230308787434	29.792535958279363	0.0629	0.059	0.0693	0.0741	0.0859	0.0939	0.096	0.1046	0.1037	0.1268	0.1468	0.1286	0.17067708	-0.10291597	0.16785999	0.0633447
70.5	74.5	77.94239532756912	29.792535958279363	0.0629	0.059	0.0693	0.0741	0.0859	0.0939	0.096	0.1046	0.1037	0.1268	0.1468	0.1286	0.17067708	-0.10291597	0.16785999	0.0633447
71.5	74.5	77.9424875672639	29.792535958279363	0.0633	0.0633	0.0741	0.0819	0.0942	0.0982	0.1057	0.1112	0.1138	0.1362	0.1591	0.1384	0.15173484	-0.10897438	0.17721051	0.06308216
67.5	75.5	77.94211860848479	29.792443718584586	0.0629	0.0628	0.0681	0.0767	0.0886	0.0945	0.1029	0.1061	0.1136	0.1268	0.1532	0.1338	0.1608315	-0.11546478	0.18164289	0.06559741
68.5	75.5	77.94221084817956	29.792443718584586	0.0629	0.0605	0.068	0.0732	0.0885	0.0967	0.1009	0.1076	0.1125	0.1268	0.1513	0.1351	0.19026549	-0.11330862	0.16879101	0.062853
69.5	75.5	77.94230308787434	29.792443718584586	0.0629	0.0597	0.0703	0.0769	0.0885	0.0967	0.1009	0.1076	0.1125	0.1268	0.1513	0.1351	0.1663957	-0.11330862	0.16879101	0.06219764
70.5	75.5	77.94239532756912	29.792443718584586	0.0629	0.0597	0.0703	0.0769	0.0885	0.0967	0.1009	0.1076	0.1125	0.1268	0.1513	0.1351	0.1663957	-0.11330862	0.16879101	0.06219764
71.5	75.5	77.9424875672639	29.792443718584586	0.0633	0.0623	0.0744	0.0827	0.0939	0.0972	0.1054	0.111	0.1203	0.1362	0.1589	0.1396	0.14610223	-0.11412607	0.17747311	0.062377658
72.5	75.5	77.94257980695868	29.792443718584586	0.0633	0.0641	0.0727	0.0827	0.0939	0.0972	0.1054	0.1116	0.1203	0.1362	0.1589	0.1396	0.14873905	-0.11146496	0.17486136	0.06350812
67.5	76.5	77.94211860848479	29.79235147888981	0.0629	0.061	0.069	0.0788	0.0886	0.0945	0.1029	0.1064	0.1136	0.1268	0.1532	0.1338	0.14902806	-0.114071615	0.18027736	0.0639508
68.5	76.5	77.94221084817956	29.79235147888981	0.0629	0.0645	0.0724	0.0818	0.0885	0.0967	0.1009	0.11	0.1125	0.1268	0.1513	0.1351	0.14702816	-0.10240721	0.15805587	0.0647534
69.5	76.5	77.94230308787434	29.79235147888981	0.0629	0.0612	0.0726	0.0818	0.0885	0.0967	0.1009	0.1144	0.1125	0.1268	0.1513	0.1351	0.16615699	-0.08296596	0.13887843	0.05952664
70.5	76.5	77.94239532756912	29.79235147888981	0.0629	0.0612	0.0726	0.0818	0.0885	0.0967	0.1009	0.1144	0.1125	0.1268	0.1513	0.1351	0.16615699	-0.08296596	0.13887843	0.05952664
71.5	76.5	77.9424875672639	29.79235147888981	0.0633	0.0617	0.0742	0.082	0.0939	0.0972	0.1054	0.112	0.1203	0.1362	0.1589	0.1396	0.15463917	-0.10969789	0.17312658	0.06131264
72.5	76.5	77.94257980695868	29.79235147888981	0.0633	0.0636	0.0756	0.085	0.0939	0.0972	0.1054	0.1122	0.1203	0.1362	0.1589	0.1396	0.13793103	-0.108816504	0.17226113	0.06275442
67.5	77.5	77.94211860848479	29.792259239195033	0.0666	0.0619	0.0714	0.0822	0.0907	0.0946	0.1016	0.1076	0.1111	0.1345	0.1557	0.1365	0.13382511	-0.11839409	0.18268134	0.06399988
68.5	77.5	77.94221084817956	29.792259239195033	0.0666	0.0675	0.0753	0.0837	0.0916	0.0972	0.1037	0.1102	0.1106	0.1345	0.1593	0.142	0.13666838	-0.1260904	0.18218923	0.0670963
69.5	77.5	77.94230308787434	29.792259239195033	0.0666	0.0687	0.0742	0.0858	0.0916	0.0972	0.1037	0.115	0.1106	0.1345	0.1593	0.142	0.14541833	-0.10505837	0.16150199	0.06532654
70.5	77.5	77.94239532756912	29.792259239195033	0.0691	0.0657	0.0761	0.0813	0.0917	0.0964	0.1019	0.1126	0.1137	0.1467	0.1606	0.1411	0.16142341	-0.112337425	0.1756955	0.06424534
67.5	78.5	77.94211860848479	29.792166999500257	0.0666	0.0637	0.0733	0.0844	0.0907	0.0946	0.1016	0.1108	0.1111	0.1345	0.1557	0.1365	0.1352459	-0.103922375	0.1684803	0.06363924
68.5	78.5	77.94221084817956	29.792166999500257	0.0666	0.0631	0.0749	0.0799	0.0916	0.0972	0.1037	0.1086	0.1106	0.1345	0.1593	0.142	0.15225466	-0.13328016	0.18924972	0.06440942
69.5	78.5	77.94230308787434	29.792166999500257	0.0666	0.0667	0.0736	0.0822	0.0916	0.0972	0.1037	0.1079	0.1106	0.1345	0.1593	0.142	0.13519202	-0.1364546	0.19236526	0.06775998
67.5	79.5	77.94211860848479	29.79207475980548	0.0666	0.0637	0.0749	0.0812	0.0938	0.097	0.1045	0.1117	0.1185	0.1345	0.1612	0.1406	0.15811299	-0.114546165	0.18138513	0.06312309
66.5	80.5	77.94202636879001	29.791982520110704	0.0666	0.0662	0.0731	0.0844	0.0938	0.097	0.1045	0.1158	0.1185	0.1345	0.1612	0.1406	0.15684317	-0.096723855	0.16389892	0.06281974
61.5	92.5	77.94156517031612	29.790875643773386	0.0657	0.058	0.066	0.0752	0.0863	0.09	0.0959	0.0987	0.1057	0.1373	0.152	0.1321	0.13513514	-0.14471403	0.21260469	0.06590915
62.5	92.5	77.9416574100109	29.790875643773386	0.0657	0.058	0.0649	0.0735	0.0863	0.09	0.0959	0.1036	0.1057	0.1373	0.152	0.1321	0.16996048	-0.12091641	0.18935834	0.063099
60.5	93.5	77.94147293062134	29.79078340407861	0.0657	0.0586	0.0695	0.083	0.1017	0.1054	0.1115	0.1182	0.1289	0.1373	0.1725	0.1454	0.1749503	-0.10318667	0.18679051	0.055217423
61.5	93.5	77.94156517031612	29.79078340407861	0.0657	0.0565	0.0647	0.0764	0.0862	0.0939	0.1018	0.106	0.1138	0.1373	0.1607	0.1309	0.16228071	-0.10510763	0.20509934	0.0604938
62.5	93.5	77.9416574100109	29.79078340407861	0.0657	0.0531	0.0652	0.0731	0.0862	0.0939	0.1018	0.103	0.1138	0.1373	0.1607	0.1309	0.1697899	-0.119281724	0.21880923	0.05942902
63.5	93.5	77.94174964970568	29.79078340407861	0.0622	0.0568	0.0656	0.0742	0.0906	0.1005	0.107	0.1063	0.1171	0.1446	0.1628	0.1355	0.17783934	-0.12076097	0.20995913	0.060567513
64.5	93.5	77.94184188940045	29.79078340407861	0.0622	0.0637	0.0731	0.0877	0.0906	0.1005	0.107	0.1204	0.1171	0.1446	0.1628	0.1355	0.15713596	-0.059007436	0.14971752	0.05813364
1.5	94.5	77.93603078862954	29.790691164383833	0.0685	0.0739	0.0979	0.1158	0.1212	0.1308	0.1387	0.15	0.149	0.1717	0.204	0.1868	0.12866819	-0.10926364	0.15254234	0.049513876
2.5	94.5	77.93612302832432	29.790691164383833	0.0685	0.072	0.0894	0.0992	0.1212	0.1308	0.1387	0.1373	0.149	0.1717	0.204	0.1868	0.16109934	-0.15273064	0.19542924	0.055240847
3.5	94.5	77.9362152680191	29.790691164383833	0.0756	0.0744	0.0887	0.1014	0.1203	0.137	0.1413	0.1556	0.1617	0.1802	0.1979	0.1643	0.21089491	-0.027195994	0.11966054	0.04671188
4.5	94.5	77.93630750771386	29.790691164383833	0.0756	0.0778	0.0934	0.1042	0.1203	0.137	0.1413	0.1665	0.1617	0.1802	0.1979	0.1643	0.23014408	0.0066505666	0.086169034	0.04324601
5.5	94.5	77.93639974740864	29.790691164383833	0.0756	0.0794	0.0986	0.1136	0.1288	0.1404	0.152	0.1606	0.1708	0.1802	0.2105	0.17	0.17140774	-0.028433137	0.13446508	0.047940377
59.5	94.5	77.94138069092658	29.790691164383833	0.0657	0.0626	0.0739	0.0897	0.1017	0.1054	0.1115	0.1267	0.1289	0.1373	0.1725	0.1454	0.17097968	-0.068724744	0.15307488	0.05361947
60.5	94.5	77.94147293062134	29.790691164383833	0.0657	0.0607	0.0753	0.0904	0.1017	0.1054	0.1115	0.1306	0.1289	0.1373	0.1725	0.1454	0.18190046	-0.053623177	0.13823818	0.049826335
61.5	94.5	77.94156517031612	29.790691164383833	0.0657	0.0584	0.0668	0.0835	0.0862	0.0939	0.1018	0.1192	0.1138	0.1373	0.1607	0.1309	0.17612235	-0.046781275	0.14826722	0.054480083
62.5	94.5	77.9416574100109	29.790691164383833	0.0657	0.0528	0.0639	0.0735	0.0862	0.0939	0.1018	0.1056	0.1138	0.1373	0.1607	0.1309	0.17922948	-0.10697673	0.20690948	0.05769216
63.5	94.5	77.94174964970568	29.790691164383833	0.0622	0.0529	0.0678	0.0745	0.0906	0.1005	0.107	0.1097	0.1171	0.1446	0.1628	0.1355	0.19109663	-0.10522021	0.19486238	0.05542273
