Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
18.5	10.5	78.08702716897864	29.90562182407532	0.0746	0.1208	0.1516	0.1562	0.17	0.2614	0.2893	0.2736	0.3122	0.2878	0.2289	0.162	0.2731503	-0.088955246	-0.28692383
19.5	10.5	78.08711940867342	29.90562182407532	0.0746	0.1208	0.1516	0.1562	0.17	0.2614	0.2893	0.2736	0.3122	0.2878	0.2289	0.162	0.2731503	-0.088955246	-0.28692383
20.5	10.5	78.08721164836818	29.90562182407532	0.0751	0.133	0.1566	0.157	0.1649	0.2636	0.2884	0.2758	0.2934	0.2878	0.2269	0.1677	0.27449164	-0.097274706	-0.27567068
21.5	10.5	78.08730388806296	29.90562182407532	0.0751	0.111	0.1356	0.1434	0.1649	0.2636	0.2884	0.2604	0.2934	0.2878	0.2269	0.1677	0.2897474	-0.06874616	-0.3151515
94.5	10.5	78.09403738578165	29.90562182407532	0.0642	0.106	0.1334	0.1538	0.1773	0.2299	0.2445	0.2552	0.2515	0.2914	0.2346	0.1878	0.24792176	-0.042057995	-0.31343284
95.5	10.5	78.09412962547643	29.90562182407532	0.0642	0.1152	0.1372	0.1612	0.1773	0.2299	0.2445	0.2302	0.2515	0.2914	0.2346	0.1878	0.17629021	0.009466438	-0.2531301
16.5	11.5	78.08684268958908	29.905529584380545	0.0723	0.1072	0.1274	0.1268	0.1687	0.2401	0.2497	0.275	0.271	0.2878	0.2247	0.1626	0.36884022	-0.1006604	-0.36679924
17.5	11.5	78.08693492928386	29.905529584380545	0.0746	0.0761	0.1028	0.09	0.17	0.2614	0.2893	0.2957	0.3122	0.2878	0.2289	0.162	0.5333161	-0.12733513	-0.48406526
18.5	11.5	78.08702716897864	29.905529584380545	0.0746	0.1124	0.134	0.1436	0.17	0.2614	0.2893	0.2467	0.3122	0.2878	0.2289	0.162	0.26415578	-0.037426416	-0.29603362
19.5	11.5	78.08711940867342	29.905529584380545	0.0751	0.0862	0.1262	0.1054	0.1649	0.2636	0.2884	0.33	0.2934	0.2878	0.2269	0.1677	0.5158475	-0.18513201	-0.4467339
93.5	11.5	78.09394514608687	29.905529584380545	0.0598	0.1174	0.1246	0.1338	0.1651	0.2429	0.2661	0.2337	0.2798	0.2914	0.225	0.1611	0.27183676	-0.018966673	-0.30449346
94.5	11.5	78.09403738578165	29.905529584380545	0.0642	0.106	0.1358	0.1444	0.1773	0.2299	0.2445	0.2229	0.2515	0.2914	0.2346	0.1878	0.21372175	0.025573747	-0.24282129
17.5	12.5	78.08693492928386	29.90543734468577	0.0688	0.0835	0.117	0.1008	0.151	0.261	0.2961	0.2957	0.3003	0.2878	0.2195	0.1579	0.4915511	-0.14790374	-0.4330022
93.5	12.5	78.09394514608687	29.90543734468577	0.0579	0.1248	0.1582	0.1614	0.1772	0.2426	0.2605	0.263	0.2695	0.2914	0.2407	0.181	0.2393968	-0.044272393	-0.24881294
98.5	39.5	78.09440634456075	29.902946872926805	0.0659	0.0983	0.1472	0.182	0.198	0.2302	0.2483	0.2568	0.2629	0.2456	0.3063	0.2749	0.1704649	0.087906264	-0.2712871
97.5	40.5	78.09431410486597	29.902854633232028	0.0659	0.0916	0.1344	0.1616	0.198	0.2302	0.2483	0.2417	0.2629	0.2456	0.3063	0.2749	0.19861147	0.11788325	-0.28529647
98.5	40.5	78.09440634456075	29.902854633232028	0.0659	0.0943	0.1346	0.1674	0.198	0.2302	0.2483	0.2482	0.2629	0.2456	0.3063	0.2749	0.1944177	0.1047791	-0.2967607
99.5	40.5	78.09449858425553	29.902854633232028	0.0656	0.0932	0.1396	0.1678	0.1912	0.2256	0.2426	0.2413	0.2576	0.2456	0.3003	0.2662	0.17966269	0.10893648	-0.26699924
96.5	41.5	78.0942218651712	29.90276239353725	0.0611	0.0888	0.1238	0.1588	0.183	0.208	0.2262	0.229	0.2412	0.2456	0.2952	0.2623	0.18102112	0.12628765	-0.29818594
97.5	41.5	78.09431410486597	29.90276239353725	0.0645	0.0869	0.1232	0.1548	0.1817	0.204	0.2233	0.2328	0.2343	0.2456	0.2899	0.263	0.20123841	0.10924047	-0.30786517
98.5	41.5	78.09440634456075	29.90276239353725	0.0645	0.091	0.126	0.1586	0.1817	0.204	0.2233	0.2328	0.2343	0.2456	0.2899	0.263	0.18957588	0.10924047	-0.29765886
99.5	41.5	78.09449858425553	29.90276239353725	0.0644	0.0957	0.134	0.162	0.1768	0.1993	0.2152	0.2258	0.2269	0.2456	0.2809	0.2551	0.16451778	0.10874286	-0.2551417
100.5	41.5	78.09459082395031	29.90276239353725	0.0644	0.0916	0.1278	0.1594	0.1768	0.1993	0.2152	0.223	0.2269	0.2456	0.2809	0.2551	0.166318	0.11490374	-0.2713797
95.5	42.5	78.09412962547643	29.902670153842475	0.0611	0.0868	0.1224	0.1572	0.183	0.208	0.2262	0.2309	0.2412	0.2456	0.2952	0.2623	0.18989953	0.122220084	-0.30710444
96.5	42.5	78.0942218651712	29.902670153842475	0.0611	0.0914	0.125	0.1562	0.183	0.208	0.2262	0.2283	0.2412	0.2456	0.2952	0.2623	0.18751624	0.12779367	-0.29238608
97.5	42.5	78.09431410486597	29.902670153842475	0.0645	0.0888	0.125	0.1542	0.1817	0.204	0.2233	0.2204	0.2343	0.2456	0.2899	0.263	0.17672184	0.1361944	-0.27620152
98.5	42.5	78.09440634456075	29.902670153842475	0.0645	0.086	0.1232	0.1522	0.1817	0.204	0.2233	0.218	0.2343	0.2456	0.2899	0.263	0.17774175	0.14156333	-0.2778429
99.5	42.5	78.09449858425553	29.902670153842475	0.0644	0.0852	0.1246	0.152	0.1768	0.1993	0.2152	0.2106	0.2269	0.2456	0.2809	0.2551	0.16161062	0.14303154	-0.25656325
93.5	43.5	78.09394514608687	29.9025779141477	0.0546	0.0841	0.1146	0.147	0.1734	0.1981	0.214	0.2216	0.2306	0.258	0.2735	0.2452	0.2023874	0.10482731	-0.31826293
113.5	52.5	78.0957899399824	29.90174775689471	0.0738	0.0868	0.1094	0.1182	0.1461	0.1738	0.1847	0.1999	0.1935	0.2108	0.2092	0.1723	0.2568375	0.022732813	-0.2925962
113.5	53.5	78.0957899399824	29.901655517199934	0.0743	0.07	0.0966	0.1058	0.1697	0.1958	0.202	0.2089	0.2134	0.2108	0.2142	0.1722	0.3276136	0.012526589	-0.3675941
112.5	54.5	78.09569770028763	29.901563277505158	0.0743	0.0876	0.099	0.1144	0.1697	0.1958	0.202	0.185	0.2134	0.2108	0.2142	0.1722	0.23580495	0.0731463	-0.3028169
113.5	54.5	78.0957899399824	29.901563277505158	0.0743	0.0876	0.099	0.1144	0.1697	0.1958	0.202	0.185	0.2134	0.2108	0.2142	0.1722	0.23580495	0.0731463	-0.3028169
111.5	55.5	78.09560546059285	29.90147103781038	0.0727	0.0881	0.109	0.1192	0.1349	0.1504	0.1607	0.175	0.1808	0.2108	0.2154	0.1843	0.1896669	0.1034836	-0.23239437
112.5	55.5	78.09569770028763	29.90147103781038	0.0727	0.0842	0.106	0.1156	0.1382	0.157	0.1678	0.1666	0.1867	0.2108	0.2085	0.1716	0.1807229	0.11170353	-0.22230376
113.5	55.5	78.0957899399824	29.90147103781038	0.0727	0.0842	0.106	0.1156	0.1382	0.157	0.1678	0.1666	0.1867	0.2108	0.2085	0.1716	0.1807229	0.11170353	-0.22230376
110.5	56.5	78.09551322089807	29.901378798115605	0.0727	0.0877	0.1102	0.1236	0.1349	0.1504	0.1607	0.1876	0.1808	0.2108	0.2154	0.1843	0.20565553	0.068982616	-0.25990596
111.5	56.5	78.09560546059285	29.901378798115605	0.0727	0.0816	0.1013	0.1062	0.1349	0.1504	0.1607	0.1672	0.1808	0.2108	0.2154	0.1843	0.2231163	0.12598012	-0.2454376
112.5	56.5	78.09569770028763	29.901378798115605	0.0727	0.0844	0.0978	0.1078	0.1382	0.157	0.1678	0.1632	0.1867	0.2108	0.2085	0.1716	0.20442806	0.121872455	-0.2505747
113.5	56.5	78.0957899399824	29.901378798115605	0.0727	0.083	0.102	0.1138	0.1382	0.157	0.1678	0.1656	0.1867	0.2108	0.2085	0.1716	0.1853973	0.11467521	-0.23766817
110.5	57.5	78.09551322089807	29.90128655842083	0.0698	0.0816	0.1016	0.1144	0.1366	0.1575	0.172	0.1758	0.1902	0.2361	0.2288	0.1921	0.21157822	0.13099359	-0.26748377
111.5	57.5	78.09560546059285	29.90128655842083	0.0698	0.0762	0.0924	0.0994	0.1366	0.1575	0.172	0.1586	0.1902	0.2361	0.2288	0.1921	0.22945738	0.18120804	-0.26374504
112.5	57.5	78.09569770028763	29.90128655842083	0.0695	0.0828	0.0974	0.1064	0.1338	0.1665	0.1779	0.1766	0.202	0.2361	0.2203	0.1838	0.24805653	0.110103324	-0.28905106
113.5	57.5	78.0957899399824	29.90128655842083	0.0695	0.0866	0.1052	0.1064	0.1338	0.1665	0.1779	0.1981	0.202	0.2361	0.2203	0.1838	0.30114943	0.05305928	-0.3062974
109.5	58.5	78.09542098120329	29.901194318726052	0.072	0.1008	0.1208	0.1346	0.1547	0.1775	0.2029	0.1995	0.2145	0.2361	0.238	0.2036	0.1942532	0.08800002	-0.24570712
110.5	58.5	78.09551322089807	29.901194318726052	0.0698	0.088	0.1074	0.1178	0.1366	0.1575	0.172	0.1826	0.1902	0.2361	0.2288	0.1921	0.21571241	0.11229944	-0.25931036
111.5	58.5	78.09560546059285	29.901194318726052	0.0698	0.0816	0.1026	0.1114	0.1366	0.1575	0.172	0.1696	0.1902	0.2361	0.2288	0.1921	0.20711742	0.1485944	-0.24614252
112.5	58.5	78.09569770028763	29.901194318726052	0.0695	0.0814	0.102	0.1124	0.1338	0.1665	0.1779	0.1926	0.202	0.2361	0.2203	0.1838	0.2629508	0.06708648	-0.30753565
113.5	58.5	78.0957899399824	29.901194318726052	0.0695	0.0805	0.108	0.1066	0.1338	0.1665	0.1779	0.2176	0.202	0.2361	0.2203	0.1838	0.34238124	0.0061657936	-0.33660933
108.5	59.5	78.09532874150852	29.901102079031276	0.0682	0.1024	0.126	0.1404	0.1528	0.1748	0.1821	0.2165	0.203	0.2361	0.233	0.1929	0.21322496	0.036707446	-0.26423356
109.5	59.5	78.09542098120329	29.901102079031276	0.0682	0.0988	0.1206	0.129	0.1528	0.1748	0.1821	0.1987	0.203	0.2361	0.233	0.1929	0.21269456	0.07945333	-0.24459755
110.5	59.5	78.09551322089807	29.901102079031276	0.0654	0.0994	0.117	0.131	0.1385	0.2031	0.2282	0.1984	0.2473	0.2361	0.2229	0.1701	0.20461448	0.058153328	-0.25808498
111.5	59.5	78.09560546059285	29.901102079031276	0.0654	0.1024	0.1164	0.129	0.1385	0.2031	0.2282	0.2128	0.2473	0.2361	0.2229	0.1701	0.24517263	0.023181105	-0.2928311
