,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
58,0.0536,0.0573,0.0753,0.0634,0.0968,0.1669,0.1978,0.2158,0.2021,0.1715,0.1339,0.0766,0.54584527,-0.23420075,1
59,0.0536,0.0604,0.0766,0.0648,0.0968,0.1669,0.1978,0.2126,0.2021,0.1715,0.1339,0.0766,0.5328046,-0.2271284,1
60,0.0536,0.06,0.0769,0.0688,0.0925,0.1544,0.1804,0.1918,0.1954,0.1715,0.1277,0.0734,0.4719877,-0.20062597,1
61,0.0536,0.06,0.0769,0.0688,0.0925,0.1544,0.1804,0.1918,0.1954,0.1715,0.1277,0.0734,0.4719877,-0.20062597,1
62,0.0536,0.0667,0.0702,0.0661,0.0925,0.1544,0.1804,0.176,0.1954,0.1715,0.1277,0.0734,0.45394465,-0.15903851,1
63,0.0536,0.0616,0.076,0.0688,0.0964,0.1485,0.1629,0.1791,0.1783,0.1715,0.1301,0.0821,0.44493747,-0.1584735,1
64,0.0536,0.0627,0.0795,0.0731,0.0964,0.1485,0.1629,0.1757,0.1783,0.1715,0.1301,0.0821,0.4123794,-0.14911707,1
65,0.0551,0.0593,0.0794,0.0724,0.0985,0.1437,0.1577,0.1715,0.1674,0.1864,0.1315,0.0841,0.40631405,-0.13201317,1
66,0.0551,0.0658,0.0766,0.0685,0.0985,0.1437,0.1577,0.1627,0.1674,0.1864,0.1315,0.0841,0.40743947,-0.106050275,1
67,0.0551,0.0633,0.0759,0.0672,0.0923,0.1339,0.1448,0.1542,0.1593,0.1864,0.1286,0.0843,0.39295396,-0.09052334,1
68,0.0567,0.0646,0.0739,0.065,0.0917,0.1513,0.167,0.1826,0.1861,0.1432,0.1329,0.0836,0.47495964,-0.15752776,1
69,0.0567,0.0627,0.0814,0.0678,0.0917,0.1513,0.167,0.1838,0.1861,0.1432,0.1329,0.0836,0.4610493,-0.16071992,1
70,0.0536,0.0585,0.079,0.0661,0.0968,0.1669,0.1978,0.2042,0.2021,0.1715,0.1339,0.0766,0.5109138,-0.20792665,1
71,0.0536,0.0598,0.0773,0.063,0.0968,0.1669,0.1978,0.2128,0.2021,0.1715,0.1339,0.0766,0.5431472,-0.22757426,1
72,0.0536,0.0627,0.0773,0.0672,0.0925,0.1544,0.1804,0.2014,0.1954,0.1715,0.1277,0.0734,0.4996277,-0.22394408,1
73,0.0536,0.0627,0.0773,0.0672,0.0925,0.1544,0.1804,0.2014,0.1954,0.1715,0.1277,0.0734,0.4996277,-0.22394408,1
74,0.0536,0.0664,0.0775,0.0714,0.0925,0.1544,0.1804,0.1807,0.1954,0.1715,0.1277,0.0734,0.4335581,-0.17185473,1
75,0.0536,0.0614,0.079,0.07,0.0964,0.1485,0.1629,0.1671,0.1783,0.1715,0.1301,0.0821,0.40953183,-0.12449529,1
76,0.0536,0.0661,0.0807,0.0711,0.0964,0.1485,0.1629,0.1802,0.1783,0.1715,0.1301,0.0821,0.43414247,-0.16145666,1
77,0.0551,0.0631,0.0833,0.0744,0.0985,0.1437,0.1577,0.178,0.1674,0.1864,0.1315,0.0841,0.4104596,-0.15024231,1
78,0.0551,0.0628,0.0774,0.0719,0.0985,0.1437,0.1577,0.168,0.1674,0.1864,0.1315,0.0841,0.40058357,-0.12186976,1
79,0.0551,0.0628,0.075,0.0688,0.0923,0.1339,0.1448,0.1571,0.1593,0.1864,0.1286,0.0843,0.3908809,-0.099755004,1
80,0.0527,0.0629,0.0738,0.0661,0.0927,0.1406,0.1534,0.161,0.1694,0.1599,0.1363,0.0928,0.41787758,-0.08308107,1
81,0.0527,0.0614,0.078,0.0726,0.0927,0.1406,0.1534,0.1664,0.1694,0.1599,0.1363,0.0928,0.39246863,-0.0994384,1
82,0.0538,0.061,0.0797,0.072,0.0922,0.1525,0.1691,0.1816,0.1866,0.1596,0.1347,0.0789,0.43217668,-0.14827697,1
83,0.0538,0.0602,0.0756,0.0646,0.0922,0.1525,0.1691,0.2025,0.1866,0.1596,0.1347,0.0789,0.5162861,-0.20106761,1
84,0.0538,0.0602,0.073,0.0602,0.0906,0.1639,0.187,0.2066,0.209,0.1596,0.1266,0.0721,0.54872566,-0.24009603,1
85,0.0538,0.0602,0.073,0.0602,0.0906,0.1639,0.187,0.2066,0.209,0.1596,0.1266,0.0721,0.54872566,-0.24009603,1
86,0.0538,0.0621,0.0762,0.0599,0.0906,0.1639,0.187,0.1991,0.209,0.1596,0.1266,0.0721,0.53745174,-0.2225975,1
87,0.0538,0.0618,0.0772,0.0666,0.0911,0.1518,0.1754,0.1798,0.1882,0.1596,0.129,0.0776,0.45941558,-0.1645078,1
88,0.0538,0.0623,0.0766,0.0677,0.0911,0.1518,0.1754,0.1672,0.1882,0.1596,0.129,0.0776,0.42358452,-0.12896694,1
89,0.0579,0.0637,0.0779,0.0692,0.0958,0.1389,0.1557,0.1594,0.1639,0.1604,0.1358,0.0855,0.3945757,-0.07994579,1
90,0.0579,0.0646,0.0777,0.0695,0.0958,0.1389,0.1557,0.1667,0.1639,0.1604,0.1358,0.0855,0.41151568,-0.102148764,1
91,0.0579,0.0653,0.0772,0.0719,0.0963,0.1347,0.1472,0.1588,0.1623,0.1604,0.1367,0.0911,0.37667966,-0.074788496,1
92,0.0527,0.0627,0.0778,0.0694,0.0927,0.1406,0.1534,0.1594,0.1694,0.1599,0.1363,0.0928,0.39335665,-0.078119725,1
93,0.0527,0.0614,0.0762,0.0688,0.0927,0.1406,0.1534,0.1614,0.1694,0.1599,0.1363,0.0928,0.4022589,-0.084313095,1
94,0.0538,0.061,0.0752,0.0717,0.0922,0.1525,0.1691,0.1669,0.1866,0.1596,0.1347,0.0789,0.39899412,-0.10676391,1
95,0.0538,0.0627,0.0753,0.062,0.0922,0.1525,0.1691,0.1837,0.1866,0.1596,0.1347,0.0789,0.4953195,-0.15389445,1
96,0.0538,0.0579,0.0742,0.0597,0.0906,0.1639,0.187,0.2042,0.209,0.1596,0.1266,0.0721,0.54755586,-0.23458284,1
97,0.0538,0.0579,0.0742,0.0597,0.0906,0.1639,0.187,0.2042,0.209,0.1596,0.1266,0.0721,0.54755586,-0.23458284,1
98,0.0538,0.0587,0.075,0.0611,0.0906,0.1639,0.187,0.2242,0.209,0.1596,0.1266,0.0721,0.57167894,-0.27822122,1
99,0.0538,0.0628,0.0738,0.0631,0.0911,0.1518,0.1754,0.2074,0.1882,0.1596,0.129,0.0776,0.53345656,-0.2330559,1
100,0.0538,0.063,0.0738,0.0678,0.0911,0.1518,0.1754,0.1769,0.1882,0.1596,0.129,0.0776,0.44585207,-0.15658714,1
101,0.0579,0.0609,0.0744,0.0672,0.0958,0.1389,0.1557,0.1584,0.1639,0.1604,0.1358,0.0855,0.40425533,-0.07681847,1
102,0.0579,0.0619,0.0763,0.0706,0.0958,0.1389,0.1557,0.1648,0.1639,0.1604,0.1358,0.0855,0.4001699,-0.096473716,1
103,0.0579,0.0638,0.0797,0.0758,0.0963,0.1347,0.1472,0.1622,0.1623,0.1604,0.1367,0.0911,0.36302522,-0.085312806,1
104,0.0527,0.0614,0.0768,0.0692,0.0939,0.1435,0.1554,0.1684,0.1698,0.1599,0.1411,0.0958,0.41750842,-0.08820678,1
105,0.0527,0.0614,0.076,0.0686,0.0939,0.1435,0.1554,0.1659,0.1698,0.1599,0.1411,0.0958,0.4149254,-0.080781765,1
106,0.0538,0.0583,0.072,0.0697,0.0919,0.1432,0.1589,0.1616,0.1709,0.1596,0.1359,0.0889,0.39731947,-0.08638652,1
107,0.0538,0.0583,0.076,0.0688,0.0919,0.1432,0.1589,0.1682,0.1709,0.1596,0.1359,0.0889,0.41940928,-0.106215045,1
108,0.0538,0.0593,0.0766,0.0692,0.09,0.1586,0.1809,0.1902,0.202,0.1596,0.1271,0.0792,0.46646106,-0.19886541,1
109,0.0538,0.0562,0.0735,0.0622,0.09,0.1586,0.1809,0.2236,0.202,0.1596,0.1271,0.0792,0.5647306,-0.27516395,1
110,0.0538,0.0562,0.0735,0.0622,0.09,0.1586,0.1809,0.2236,0.202,0.1596,0.1271,0.0792,0.5647306,-0.27516395,1
111,0.0538,0.0597,0.0727,0.0601,0.0883,0.1758,0.1976,0.217,0.2122,0.1596,0.1236,0.0703,0.5662216,-0.27422196,1
112,0.0538,0.0615,0.075,0.0625,0.0883,0.1758,0.1976,0.2042,0.2122,0.1596,0.1236,0.0703,0.5313086,-0.24588163,1
113,0.0579,0.0642,0.0764,0.0667,0.092,0.1591,0.1771,0.19,0.1962,0.1604,0.1355,0.0832,0.48032725,-0.1674347,1
114,0.0579,0.0624,0.0766,0.0713,0.092,0.1591,0.1771,0.1644,0.1962,0.1604,0.1355,0.0832,0.39499363,-0.09636545,1
115,0.0579,0.0614,0.0804,0.0726,0.0992,0.1417,0.149,0.161,0.1741,0.1604,0.1487,0.0985,0.37842464,-0.039715853,1
116,0.0527,0.0628,0.0802,0.0736,0.0954,0.1483,0.1677,0.1815,0.1821,0.1599,0.1514,0.1008,0.42297137,-0.09041755,1
117,0.0527,0.0608,0.0752,0.0711,0.0939,0.1435,0.1554,0.1729,0.1698,0.1599,0.1411,0.0958,0.41721314,-0.10127389,1
118,0.0538,0.0604,0.0761,0.0703,0.0919,0.1432,0.1589,0.1614,0.1709,0.1596,0.1359,0.0889,0.39318088,-0.08577194,1
119,0.0538,0.0641,0.0753,0.0705,0.0919,0.1432,0.1589,0.165,0.1709,0.1596,0.1359,0.0889,0.4012739,-0.09670987,1
120,0.0538,0.0647,0.0785,0.071,0.09,0.1586,0.1809,0.1757,0.202,0.1596,0.1271,0.0792,0.4244021,-0.16050194,1
121,0.0538,0.0569,0.0758,0.0639,0.09,0.1586,0.1809,0.1963,0.202,0.1596,0.1271,0.0792,0.50883937,-0.21397647,1
122,0.0538,0.0569,0.0758,0.0639,0.09,0.1586,0.1809,0.1963,0.202,0.1596,0.1271,0.0792,0.50883937,-0.21397647,1
123,0.0538,0.0582,0.0746,0.0606,0.0883,0.1758,0.1976,0.2172,0.2122,0.1596,0.1236,0.0703,0.56371486,-0.2746479,1
124,0.0538,0.0514,0.0744,0.0608,0.0883,0.1758,0.1976,0.2264,0.2122,0.1596,0.1236,0.0703,0.5766017,-0.29371428,1
125,0.0579,0.061,0.0746,0.0628,0.092,0.1591,0.1771,0.2248,0.1962,0.1604,0.1355,0.0832,0.5632824,-0.24784903,1
126,0.0579,0.0628,0.0768,0.0683,0.092,0.1591,0.1771,0.1886,0.1962,0.1604,0.1355,0.0832,0.4682756,-0.16383834,1
127,0.0579,0.0659,0.0793,0.0739,0.0992,0.1417,0.149,0.166,0.1741,0.1604,0.1487,0.0985,0.38390994,-0.054972976,1
128,0.0582,0.0662,0.0881,0.0733,0.1144,0.2144,0.2317,0.2494,0.2439,0.2427,0.1689,0.1153,0.5457081,-0.19244562,1
129,0.0598,0.0664,0.0904,0.0721,0.1133,0.2184,0.2362,0.2524,0.2493,0.2442,0.1653,0.1066,0.55562407,-0.20852289,1
130,0.0598,0.0664,0.0904,0.0721,0.1133,0.2184,0.2362,0.2524,0.2493,0.2442,0.1653,0.1066,0.55562407,-0.20852289,1
131,0.0598,0.0652,0.091,0.0716,0.1133,0.2184,0.2362,0.253,0.2493,0.2442,0.1653,0.1066,0.55884165,-0.20965813,1
132,0.0629,0.0627,0.0913,0.0708,0.1125,0.2182,0.2412,0.251,0.2494,0.2406,0.161,0.1051,0.55997515,-0.21844658,1
133,0.0598,0.0685,0.0918,0.0741,0.1133,0.2184,0.2362,0.248,0.2493,0.2442,0.1653,0.1066,0.5398944,-0.20009679,1
134,0.0598,0.0685,0.0918,0.0741,0.1133,0.2184,0.2362,0.248,0.2493,0.2442,0.1653,0.1066,0.5398944,-0.20009679,1
135,0.0598,0.0676,0.0899,0.0706,0.1133,0.2184,0.2362,0.2497,0.2493,0.2442,0.1653,0.1066,0.5591633,-0.20337349,1
136,0.0629,0.0674,0.0889,0.0697,0.1125,0.2182,0.2412,0.2494,0.2494,0.2406,0.161,0.1051,0.56314635,-0.21539962,1
137,0.0629,0.0669,0.092,0.0724,0.1125,0.2182,0.2412,0.2425,0.2494,0.2406,0.161,0.1051,0.5401715,-0.20198268,1
138,0.0598,0.0659,0.091,0.0747,0.1176,0.2105,0.2312,0.2478,0.2366,0.2442,0.1642,0.1063,0.5367442,-0.20291263,1
139,0.0598,0.0677,0.0938,0.0734,0.1176,0.2105,0.2312,0.2442,0.2366,0.2442,0.1642,0.1063,0.5377834,-0.19588642,1
140,0.0598,0.0677,0.0938,0.0734,0.1176,0.2105,0.2312,0.2442,0.2366,0.2442,0.1642,0.1063,0.5377834,-0.19588642,1
141,0.0629,0.0697,0.0923,0.0744,0.1183,0.2156,0.2363,0.2442,0.242,0.2406,0.1655,0.1104,0.5329567,-0.1920918,1
142,0.0629,0.0681,0.0963,0.0759,0.1183,0.2156,0.2363,0.2447,0.242,0.2406,0.1655,0.1104,0.5265128,-0.19307655,1
143,0.0629,0.0713,0.1006,0.0827,0.1295,0.2204,0.2379,0.2454,0.2471,0.2406,0.1872,0.1272,0.4958854,-0.13453537,1
144,0.0629,0.0738,0.1052,0.0909,0.1206,0.2156,0.2393,0.2498,0.2466,0.2406,0.1795,0.1255,0.46639273,-0.16375494,1
145,0.0598,0.0672,0.0923,0.0731,0.1176,0.2105,0.2312,0.2416,0.2366,0.2442,0.1642,0.1063,0.53543055,-0.19073439,1
146,0.0598,0.0719,0.0916,0.0728,0.1176,0.2105,0.2312,0.2418,0.2366,0.2442,0.1642,0.1063,0.5371901,-0.19113302,1
147,0.0598,0.0719,0.0916,0.0728,0.1176,0.2105,0.2312,0.2418,0.2366,0.2442,0.1642,0.1063,0.5371901,-0.19113302,1
148,0.0629,0.0742,0.0945,0.0789,0.1183,0.2156,0.2363,0.2454,0.242,0.2406,0.1655,0.1104,0.5134135,-0.1944512,1
149,0.0629,0.0692,0.0947,0.0777,0.1183,0.2156,0.2363,0.242,0.242,0.2406,0.1655,0.1104,0.5139193,-0.18773006,1
150,0.0629,0.0744,0.0986,0.0826,0.1295,0.2204,0.2379,0.2438,0.2471,0.2406,0.1872,0.1272,0.49387255,-0.13132252,1
151,0.0629,0.0769,0.1048,0.096,0.1295,0.2204,0.2379,0.2468,0.2471,0.2406,0.1872,0.1272,0.43990666,-0.13732721,1
152,0.0629,0.0777,0.1038,0.0914,0.1259,0.2246,0.2426,0.2542,0.2543,0.2406,0.1809,0.1274,0.47106484,-0.16846706,1
153,0.0629,0.0698,0.0965,0.0783,0.1259,0.2246,0.2426,0.2562,0.2543,0.2406,0.1809,0.1274,0.53183854,-0.17227179,1
154,0.0598,0.0695,0.093,0.0796,0.1201,0.2131,0.2316,0.2338,0.2383,0.2442,0.169,0.1104,0.49202296,-0.16087388,1
155,0.0598,0.0692,0.0962,0.0762,0.1201,0.2131,0.2316,0.2394,0.2383,0.2442,0.169,0.1104,0.5171103,-0.17238002,1
156,0.0598,0.0692,0.0962,0.0762,0.1201,0.2131,0.2316,0.2394,0.2383,0.2442,0.169,0.1104,0.5171103,-0.17238002,1
157,0.0629,0.0708,0.0937,0.078,0.1189,0.22,0.2355,0.248,0.244,0.2406,0.1677,0.1079,0.5214724,-0.19316816,1
158,0.0629,0.071,0.094,0.0769,0.1189,0.22,0.2355,0.246,0.244,0.2406,0.1677,0.1079,0.5236916,-0.18926762,1
159,0.0629,0.07,0.0972,0.0803,0.1237,0.2135,0.2333,0.2414,0.2384,0.2406,0.1717,0.1126,0.5007771,-0.16872428,1
160,0.0629,0.0726,0.0992,0.0866,0.1237,0.2135,0.2333,0.2431,0.2384,0.2406,0.1717,0.1126,0.47467396,-0.17213115,1
161,0.0629,0.0772,0.1023,0.0901,0.1259,0.2246,0.2426,0.2524,0.2543,0.2406,0.1809,0.1274,0.47386864,-0.16501273,1
162,0.0629,0.0705,0.0944,0.0767,0.1259,0.2246,0.2426,0.2511,0.2543,0.2406,0.1809,0.1274,0.5320317,-0.16250002,1
163,0.0677,0.0676,0.0939,0.0685,0.1157,0.2215,0.2427,0.2533,0.2544,0.2052,0.1624,0.1032,0.5742698,-0.21866731,1
164,0.0677,0.0686,0.0913,0.0667,0.1157,0.2215,0.2427,0.2493,0.2544,0.2052,0.1624,0.1032,0.57784814,-0.211076,1
165,0.0598,0.0685,0.093,0.0778,0.1208,0.213,0.2321,0.243,0.2431,0.2442,0.1709,0.1123,0.5149626,-0.17419666,1
166,0.0598,0.0686,0.0967,0.0832,0.1201,0.2131,0.2316,0.2394,0.2383,0.2442,0.169,0.1104,0.48419094,-0.17238002,1
167,0.0598,0.0688,0.096,0.0778,0.1201,0.2131,0.2316,0.2477,0.2383,0.2442,0.169,0.1104,0.5219662,-0.1888649,1
168,0.0629,0.0683,0.0927,0.0733,0.1189,0.22,0.2355,0.25,0.244,0.2406,0.1677,0.1079,0.5465512,-0.19703138,1
169,0.0629,0.0683,0.0927,0.0733,0.1189,0.22,0.2355,0.25,0.244,0.2406,0.1677,0.1079,0.5465512,-0.19703138,1
170,0.0629,0.0708,0.0944,0.0733,0.1189,0.22,0.2355,0.2442,0.244,0.2406,0.1677,0.1079,0.53826773,-0.18572472,1
171,0.0629,0.0694,0.0923,0.0731,0.1237,0.2135,0.2333,0.2376,0.2384,0.2406,0.1717,0.1126,0.52944964,-0.16100658,1
172,0.0629,0.0732,0.0933,0.0779,0.1237,0.2135,0.2333,0.2357,0.2384,0.2406,0.1717,0.1126,0.5031888,-0.15709375,1
173,0.0609,0.0683,0.0933,0.0767,0.1176,0.2085,0.2302,0.2546,0.2374,0.2221,0.1654,0.1079,0.5369755,-0.21238093,1
174,0.0609,0.0709,0.0935,0.0733,0.1164,0.2169,0.2363,0.2548,0.2471,0.2221,0.1631,0.101,0.553185,-0.21943046,1
175,0.0609,0.0695,0.0919,0.0723,0.1164,0.2169,0.2363,0.249,0.2471,0.2221,0.1631,0.101,0.5499533,-0.20844454,1
176,0.0692,0.0663,0.0931,0.0704,0.1151,0.2157,0.2311,0.247,0.2423,0.2345,0.1614,0.0994,0.5563957,-0.2095984,1
177,0.0692,0.0663,0.0931,0.0704,0.1151,0.2157,0.2311,0.247,0.2423,0.2345,0.1614,0.0994,0.5563957,-0.2095984,1
178,0.0609,0.065,0.0913,0.0704,0.1176,0.2085,0.2302,0.2562,0.2374,0.2221,0.1654,0.1079,0.5688916,-0.21537,1
179,0.053,0.0545,0.0725,0.0528,0.0875,0.2157,0.2542,0.2796,0.2701,0.2025,0.1302,0.0769,0.68231046,-0.36456808,1
180,0.053,0.0569,0.0712,0.0532,0.0925,0.2511,0.3076,0.3062,0.3153,0.2025,0.135,0.0738,0.70395106,-0.38803262,1
181,0.053,0.0569,0.0712,0.0532,0.0925,0.2511,0.3076,0.3062,0.3153,0.2025,0.135,0.0738,0.70395106,-0.38803262,1
182,0.053,0.0543,0.0731,0.0536,0.0925,0.2511,0.3076,0.3245,0.3153,0.2025,0.135,0.0738,0.7164771,-0.41240478,1
