Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
25.5	37.5	78.08767284684207	29.903131352316358	0.0598	0.0664	0.0904	0.0721	0.1133	0.2184	0.2362	0.2524	0.2493	0.2442	0.1653	0.1066	0.55562407	-0.20852289	-0.47257876
26.5	37.5	78.08776508653685	29.903131352316358	0.0598	0.0664	0.0904	0.0721	0.1133	0.2184	0.2362	0.2524	0.2493	0.2442	0.1653	0.1066	0.55562407	-0.20852289	-0.47257876
27.5	37.5	78.08785732623163	29.903131352316358	0.0598	0.0652	0.091	0.0716	0.1133	0.2184	0.2362	0.253	0.2493	0.2442	0.1653	0.1066	0.55884165	-0.20965813	-0.47093022
28.5	37.5	78.0879495659264	29.903131352316358	0.0629	0.0627	0.0913	0.0708	0.1125	0.2182	0.2412	0.251	0.2494	0.2406	0.161	0.1051	0.55997515	-0.21844658	-0.46654978
25.5	38.5	78.08767284684207	29.90303911262158	0.0598	0.0685	0.0918	0.0741	0.1133	0.2184	0.2362	0.248	0.2493	0.2442	0.1653	0.1066	0.5398944	-0.20009679	-0.45968217
26.5	38.5	78.08776508653685	29.90303911262158	0.0598	0.0685	0.0918	0.0741	0.1133	0.2184	0.2362	0.248	0.2493	0.2442	0.1653	0.1066	0.5398944	-0.20009679	-0.45968217
27.5	38.5	78.08785732623163	29.90303911262158	0.0598	0.0676	0.0899	0.0706	0.1133	0.2184	0.2362	0.2497	0.2493	0.2442	0.1653	0.1066	0.5591633	-0.20337349	-0.47055358
28.5	38.5	78.0879495659264	29.90303911262158	0.0629	0.0674	0.0889	0.0697	0.1125	0.2182	0.2412	0.2494	0.2494	0.2406	0.161	0.1051	0.56314635	-0.21539962	-0.47443098
29.5	38.5	78.08804180562117	29.90303911262158	0.0629	0.0669	0.092	0.0724	0.1125	0.2182	0.2412	0.2425	0.2494	0.2406	0.161	0.1051	0.5401715	-0.20198268	-0.44992527
25.5	39.5	78.08767284684207	29.902946872926805	0.0598	0.0659	0.091	0.0747	0.1176	0.2105	0.2312	0.2478	0.2366	0.2442	0.1642	0.1063	0.5367442	-0.20291263	-0.46280992
26.5	39.5	78.08776508653685	29.902946872926805	0.0598	0.0677	0.0938	0.0734	0.1176	0.2105	0.2312	0.2442	0.2366	0.2442	0.1642	0.1063	0.5377834	-0.19588642	-0.44497043
27.5	39.5	78.08785732623163	29.902946872926805	0.0598	0.0677	0.0938	0.0734	0.1176	0.2105	0.2312	0.2442	0.2366	0.2442	0.1642	0.1063	0.5377834	-0.19588642	-0.44497043
28.5	39.5	78.0879495659264	29.902946872926805	0.0629	0.0697	0.0923	0.0744	0.1183	0.2156	0.2363	0.2442	0.242	0.2406	0.1655	0.1104	0.5329567	-0.1920918	-0.4514116
29.5	39.5	78.08804180562117	29.902946872926805	0.0629	0.0681	0.0963	0.0759	0.1183	0.2156	0.2363	0.2447	0.242	0.2406	0.1655	0.1104	0.5265128	-0.19307655	-0.43519062
30.5	39.5	78.08813404531595	29.902946872926805	0.0629	0.0713	0.1006	0.0827	0.1295	0.2204	0.2379	0.2454	0.2471	0.2406	0.1872	0.1272	0.4958854	-0.13453537	-0.41849712
31.5	39.5	78.08822628501073	29.902946872926805	0.0629	0.0738	0.1052	0.0909	0.1206	0.2156	0.2393	0.2498	0.2466	0.2406	0.1795	0.1255	0.46639273	-0.16375494	-0.40732393
25.5	40.5	78.08767284684207	29.902854633232028	0.0598	0.0672	0.0923	0.0731	0.1176	0.2105	0.2312	0.2416	0.2366	0.2442	0.1642	0.1063	0.53543055	-0.19073439	-0.4471399
26.5	40.5	78.08776508653685	29.902854633232028	0.0598	0.0719	0.0916	0.0728	0.1176	0.2105	0.2312	0.2418	0.2366	0.2442	0.1642	0.1063	0.5371901	-0.19113302	-0.45050988
27.5	40.5	78.08785732623163	29.902854633232028	0.0598	0.0719	0.0916	0.0728	0.1176	0.2105	0.2312	0.2418	0.2366	0.2442	0.1642	0.1063	0.5371901	-0.19113302	-0.45050988
28.5	40.5	78.0879495659264	29.902854633232028	0.0629	0.0742	0.0945	0.0789	0.1183	0.2156	0.2363	0.2454	0.242	0.2406	0.1655	0.1104	0.5134135	-0.1944512	-0.4439541
29.5	40.5	78.08804180562117	29.902854633232028	0.0629	0.0692	0.0947	0.0777	0.1183	0.2156	0.2363	0.242	0.242	0.2406	0.1655	0.1104	0.5139193	-0.18773006	-0.43748143
30.5	40.5	78.08813404531595	29.902854633232028	0.0629	0.0744	0.0986	0.0826	0.1295	0.2204	0.2379	0.2438	0.2471	0.2406	0.1872	0.1272	0.49387255	-0.13132252	-0.4240654
31.5	40.5	78.08822628501073	29.902854633232028	0.0629	0.0769	0.1048	0.096	0.1295	0.2204	0.2379	0.2468	0.2471	0.2406	0.1872	0.1272	0.43990666	-0.13732721	-0.40386805
32.5	40.5	78.0883185247055	29.902854633232028	0.0629	0.0777	0.1038	0.0914	0.1259	0.2246	0.2426	0.2542	0.2543	0.2406	0.1809	0.1274	0.47106484	-0.16846706	-0.42011175
33.5	40.5	78.08841076440028	29.902854633232028	0.0629	0.0698	0.0965	0.0783	0.1259	0.2246	0.2426	0.2562	0.2543	0.2406	0.1809	0.1274	0.53183854	-0.17227179	-0.4527927
25.5	41.5	78.08767284684207	29.90276239353725	0.0598	0.0695	0.093	0.0796	0.1201	0.2131	0.2316	0.2338	0.2383	0.2442	0.169	0.1104	0.49202296	-0.16087388	-0.43084455
26.5	41.5	78.08776508653685	29.90276239353725	0.0598	0.0692	0.0962	0.0762	0.1201	0.2131	0.2316	0.2394	0.2383	0.2442	0.169	0.1104	0.5171103	-0.17238002	-0.42669848
27.5	41.5	78.08785732623163	29.90276239353725	0.0598	0.0692	0.0962	0.0762	0.1201	0.2131	0.2316	0.2394	0.2383	0.2442	0.169	0.1104	0.5171103	-0.17238002	-0.42669848
28.5	41.5	78.0879495659264	29.90276239353725	0.0629	0.0708	0.0937	0.078	0.1189	0.22	0.2355	0.248	0.244	0.2406	0.1677	0.1079	0.5214724	-0.19316816	-0.4515657
29.5	41.5	78.08804180562117	29.90276239353725	0.0629	0.071	0.094	0.0769	0.1189	0.22	0.2355	0.246	0.244	0.2406	0.1677	0.1079	0.5236916	-0.18926762	-0.44705886
30.5	41.5	78.08813404531595	29.90276239353725	0.0629	0.07	0.0972	0.0803	0.1237	0.2135	0.2333	0.2414	0.2384	0.2406	0.1717	0.1126	0.5007771	-0.16872428	-0.42587125
31.5	41.5	78.08822628501073	29.90276239353725	0.0629	0.0726	0.0992	0.0866	0.1237	0.2135	0.2333	0.2431	0.2384	0.2406	0.1717	0.1126	0.47467396	-0.17213115	-0.42039147
32.5	41.5	78.0883185247055	29.90276239353725	0.0629	0.0772	0.1023	0.0901	0.1259	0.2246	0.2426	0.2524	0.2543	0.2406	0.1809	0.1274	0.47386864	-0.16501273	-0.42317453
33.5	41.5	78.08841076440028	29.90276239353725	0.0629	0.0705	0.0944	0.0767	0.1259	0.2246	0.2426	0.2511	0.2543	0.2406	0.1809	0.1274	0.5320317	-0.16250002	-0.45354557
34.5	41.5	78.08850300409506	29.90276239353725	0.0677	0.0676	0.0939	0.0685	0.1157	0.2215	0.2427	0.2533	0.2544	0.2052	0.1624	0.1032	0.5742698	-0.21866731	-0.45910138
35.5	41.5	78.08859524378984	29.90276239353725	0.0677	0.0686	0.0913	0.0667	0.1157	0.2215	0.2427	0.2493	0.2544	0.2052	0.1624	0.1032	0.57784814	-0.211076	-0.46388724
24.5	42.5	78.08758060714729	29.902670153842475	0.0598	0.0685	0.093	0.0778	0.1208	0.213	0.2321	0.243	0.2431	0.2442	0.1709	0.1123	0.5149626	-0.17419666	-0.44642857
25.5	42.5	78.08767284684207	29.902670153842475	0.0598	0.0686	0.0967	0.0832	0.1201	0.2131	0.2316	0.2394	0.2383	0.2442	0.169	0.1104	0.48419094	-0.17238002	-0.424576
26.5	42.5	78.08776508653685	29.902670153842475	0.0598	0.0688	0.096	0.0778	0.1201	0.2131	0.2316	0.2477	0.2383	0.2442	0.169	0.1104	0.5219662	-0.1888649	-0.4413733
27.5	42.5	78.08785732623163	29.902670153842475	0.0629	0.0683	0.0927	0.0733	0.1189	0.22	0.2355	0.25	0.244	0.2406	0.1677	0.1079	0.5465512	-0.19703138	-0.45900205
28.5	42.5	78.0879495659264	29.902670153842475	0.0629	0.0683	0.0927	0.0733	0.1189	0.22	0.2355	0.25	0.244	0.2406	0.1677	0.1079	0.5465512	-0.19703138	-0.45900205
29.5	42.5	78.08804180562117	29.902670153842475	0.0629	0.0708	0.0944	0.0733	0.1189	0.22	0.2355	0.2442	0.244	0.2406	0.1677	0.1079	0.53826773	-0.18572472	-0.44240993
30.5	42.5	78.08813404531595	29.902670153842475	0.0629	0.0694	0.0923	0.0731	0.1237	0.2135	0.2333	0.2376	0.2384	0.2406	0.1717	0.1126	0.52944964	-0.16100658	-0.4404365
31.5	42.5	78.08822628501073	29.902670153842475	0.0629	0.0732	0.0933	0.0779	0.1237	0.2135	0.2333	0.2357	0.2384	0.2406	0.1717	0.1126	0.5031888	-0.15709375	-0.43282673
24.5	43.5	78.08758060714729	29.9025779141477	0.0609	0.0683	0.0933	0.0767	0.1176	0.2085	0.2302	0.2546	0.2374	0.2221	0.1654	0.1079	0.5369755	-0.21238093	-0.46363896
25.5	43.5	78.08767284684207	29.9025779141477	0.0609	0.0709	0.0935	0.0733	0.1164	0.2169	0.2363	0.2548	0.2471	0.2221	0.1631	0.101	0.553185	-0.21943046	-0.46310648
26.5	43.5	78.08776508653685	29.9025779141477	0.0609	0.0695	0.0919	0.0723	0.1164	0.2169	0.2363	0.249	0.2471	0.2221	0.1631	0.101	0.5499533	-0.20844454	-0.46083897
27.5	43.5	78.08785732623163	29.9025779141477	0.0692	0.0663	0.0931	0.0704	0.1151	0.2157	0.2311	0.247	0.2423	0.2345	0.1614	0.0994	0.5563957	-0.2095984	-0.45251396
28.5	43.5	78.0879495659264	29.9025779141477	0.0692	0.0663	0.0931	0.0704	0.1151	0.2157	0.2311	0.247	0.2423	0.2345	0.1614	0.0994	0.5563957	-0.2095984	-0.45251396
24.5	44.5	78.08758060714729	29.902485674452922	0.0609	0.065	0.0913	0.0704	0.1176	0.2085	0.2302	0.2562	0.2374	0.2221	0.1654	0.1079	0.5688916	-0.21537	-0.47453234
91.5	46.5	78.09376066669732	29.90230119506337	0.053	0.0545	0.0725	0.0528	0.0875	0.2157	0.2542	0.2796	0.2701	0.2025	0.1302	0.0769	0.68231046	-0.36456808	-0.5881852
92.5	46.5	78.0938529063921	29.90230119506337	0.053	0.0569	0.0712	0.0532	0.0925	0.2511	0.3076	0.3062	0.3153	0.2025	0.135	0.0738	0.70395106	-0.38803262	-0.6226815
93.5	46.5	78.09394514608687	29.90230119506337	0.053	0.0569	0.0712	0.0532	0.0925	0.2511	0.3076	0.3062	0.3153	0.2025	0.135	0.0738	0.70395106	-0.38803262	-0.6226815
94.5	46.5	78.09403738578165	29.90230119506337	0.053	0.0543	0.0731	0.0536	0.0925	0.2511	0.3076	0.3245	0.3153	0.2025	0.135	0.0738	0.7164771	-0.41240478	-0.63229376
95.5	46.5	78.09412962547643	29.90230119506337	0.0553	0.0584	0.0765	0.0568	0.0926	0.2486	0.2977	0.3075	0.3084	0.2247	0.1326	0.0716	0.6881691	-0.3974097	-0.6015625
96.5	46.5	78.0942218651712	29.90230119506337	0.0553	0.0593	0.0754	0.0573	0.0926	0.2486	0.2977	0.304	0.3084	0.2247	0.1326	0.0716	0.68281204	-0.39257902	-0.6025303
91.5	47.5	78.09376066669732	29.902208955368593	0.053	0.0526	0.0707	0.0515	0.0737	0.1663	0.2065	0.2792	0.2212	0.2025	0.1092	0.0597	0.68853945	-0.4376931	-0.59588456
92.5	47.5	78.0938529063921	29.902208955368593	0.053	0.0563	0.0714	0.0506	0.0813	0.1974	0.228	0.2918	0.2453	0.2025	0.1089	0.0606	0.7044392	-0.45645118	-0.60682815
93.5	47.5	78.09394514608687	29.902208955368593	0.053	0.0563	0.0714	0.0506	0.0813	0.1974	0.228	0.2918	0.2453	0.2025	0.1089	0.0606	0.7044392	-0.45645118	-0.60682815
94.5	47.5	78.09403738578165	29.902208955368593	0.053	0.0556	0.0714	0.051	0.0813	0.1974	0.228	0.2812	0.2453	0.2025	0.1089	0.0606	0.69295603	-0.4416816	-0.5950085
95.5	47.5	78.09412962547643	29.902208955368593	0.0553	0.0586	0.0741	0.0543	0.0845	0.208	0.2394	0.2852	0.251	0.2247	0.112	0.0607	0.68011785	-0.43605235	-0.5875313
96.5	47.5	78.0942218651712	29.902208955368593	0.0553	0.0548	0.0741	0.0582	0.0845	0.208	0.2394	0.2878	0.251	0.2247	0.112	0.0607	0.6635838	-0.43971986	-0.59049463
91.5	48.5	78.09376066669732	29.902116715673817	0.053	0.052	0.0656	0.0485	0.0737	0.1663	0.2065	0.2082	0.2212	0.2025	0.1092	0.0597	0.622127	-0.31190926	-0.5208181
92.5	48.5	78.0938529063921	29.902116715673817	0.053	0.0526	0.0666	0.0485	0.0813	0.1974	0.228	0.2218	0.2453	0.2025	0.1089	0.0606	0.64113945	-0.34139702	-0.5381414
93.5	48.5	78.09394514608687	29.902116715673817	0.053	0.0526	0.0666	0.0485	0.0813	0.1974	0.228	0.2218	0.2453	0.2025	0.1089	0.0606	0.64113945	-0.34139702	-0.5381414
94.5	48.5	78.09403738578165	29.902116715673817	0.053	0.0558	0.0628	0.0466	0.0813	0.1974	0.228	0.1817	0.2453	0.2025	0.1089	0.0606	0.5917652	-0.25051618	-0.4862986
95.5	48.5	78.09412962547643	29.902116715673817	0.0553	0.0554	0.0672	0.0496	0.0845	0.208	0.2394	0.222	0.251	0.2247	0.112	0.0607	0.634757	-0.32934132	-0.53526974
96.5	48.5	78.0942218651712	29.902116715673817	0.0553	0.0528	0.0694	0.0528	0.0845	0.208	0.2394	0.2376	0.251	0.2247	0.112	0.0607	0.6363636	-0.3592677	-0.54788274
91.5	49.5	78.09376066669732	29.90202447597904	0.053	0.0541	0.0623	0.0496	0.0747	0.1399	0.1661	0.1688	0.1729	0.2025	0.1028	0.0558	0.5457875	-0.24300443	-0.46083945
92.5	49.5	78.0938529063921	29.90202447597904	0.053	0.0511	0.0584	0.0484	0.0732	0.1341	0.1567	0.1626	0.1599	0.2025	0.0966	0.0547	0.5412322	-0.2546296	-0.47149318
93.5	49.5	78.09394514608687	29.90202447597904	0.053	0.0545	0.0583	0.0464	0.0732	0.1341	0.1567	0.128	0.1599	0.2025	0.0966	0.0547	0.46788993	-0.1398041	-0.37412778
94.5	49.5	78.09403738578165	29.90202447597904	0.053	0.0545	0.0583	0.0464	0.0732	0.1341	0.1567	0.128	0.1599	0.2025	0.0966	0.0547	0.46788993	-0.1398041	-0.37412778
95.5	49.5	78.09412962547643	29.90202447597904	0.0553	0.0567	0.0651	0.0528	0.0754	0.1496	0.1774	0.1798	0.1837	0.2247	0.1026	0.0576	0.54600173	-0.2733711	-0.46835443
96.5	49.5	78.0942218651712	29.90202447597904	0.0553	0.0558	0.0662	0.0504	0.0754	0.1496	0.1774	0.185	0.1837	0.2247	0.1026	0.0576	0.5717927	-0.28650904	-0.47292992
4.5	58.5	78.08573581325176	29.901194318726052	0.0651	0.068	0.0889	0.0606	0.1068	0.2699	0.3278	0.3584	0.3364	0.273	0.1549	0.0851	0.71073985	-0.3964543	-0.6025039
3.5	59.5	78.085643573557	29.901102079031276	0.0651	0.0617	0.0844	0.0618	0.1068	0.2699	0.3278	0.3573	0.3364	0.273	0.1549	0.0851	0.70508236	-0.39515817	-0.6178402
4.5	59.5	78.08573581325176	29.901102079031276	0.0651	0.0617	0.0844	0.0618	0.1068	0.2699	0.3278	0.3573	0.3364	0.273	0.1549	0.0851	0.70508236	-0.39515817	-0.6178402
5.5	59.5	78.08582805294654	29.901102079031276	0.0651	0.0648	0.0839	0.0604	0.1119	0.2859	0.3537	0.3781	0.3652	0.273	0.1522	0.0761	0.7245154	-0.4259853	-0.63679653
3.5	60.5	78.085643573557	29.9010098393365	0.0663	0.0677	0.0869	0.0603	0.1161	0.2457	0.2878	0.3521	0.3006	0.2565	0.1564	0.0926	0.7075655	-0.38485745	-0.6041002
4.5	60.5	78.08573581325176	29.9010098393365	0.0663	0.0677	0.0869	0.0603	0.1161	0.2457	0.2878	0.3521	0.3006	0.2565	0.1564	0.0926	0.7075655	-0.38485745	-0.6041002
5.5	60.5	78.08582805294654	29.9010098393365	0.0663	0.0693	0.0871	0.062	0.107	0.2938	0.3491	0.3552	0.371	0.2565	0.149	0.0793	0.7027804	-0.40896466	-0.6061497
6.5	60.5	78.08592029264132	29.9010098393365	0.0663	0.0678	0.0862	0.0627	0.107	0.2938	0.3491	0.3946	0.371	0.2565	0.149	0.0793	0.72578174	-0.4518028	-0.641431
2.5	61.5	78.08555133386221	29.900917599641723	0.0663	0.0778	0.0995	0.0893	0.1161	0.2457	0.2878	0.2501	0.3006	0.2565	0.1564	0.0926	0.47377723	-0.23050429	-0.430778
3.5	61.5	78.085643573557	29.900917599641723	0.0663	0.0703	0.0938	0.0739	0.1161	0.2457	0.2878	0.3178	0.3006	0.2565	0.1564	0.0926	0.6226704	-0.3403627	-0.54421765
4.5	61.5	78.08573581325176	29.900917599641723	0.0663	0.0697	0.0891	0.0637	0.107	0.2938	0.3491	0.3362	0.371	0.2565	0.149	0.0793	0.6814204	-0.38582027	-0.58100164
5.5	61.5	78.08582805294654	29.900917599641723	0.0663	0.0697	0.0891	0.0637	0.107	0.2938	0.3491	0.3362	0.371	0.2565	0.149	0.0793	0.6814204	-0.38582027	-0.58100164
6.5	61.5	78.08592029264132	29.900917599641723	0.0663	0.0705	0.0864	0.0628	0.107	0.2938	0.3491	0.364	0.371	0.2565	0.149	0.0793	0.70571697	-0.4191033	-0.616341
7.5	61.5	78.0860125323361	29.900917599641723	0.0668	0.0682	0.0864	0.0622	0.1121	0.3073	0.3783	0.4062	0.3957	0.2774	0.153	0.0787	0.73441505	-0.4527897	-0.64920825
8.5	61.5	78.08610477203086	29.900917599641723	0.0668	0.0682	0.0913	0.062	0.1121	0.3073	0.3783	0.416	0.3957	0.2774	0.153	0.0787	0.7405858	-0.46221444	-0.6400552
1.5	62.5	78.08545909416743	29.900825359946946	0.0663	0.0757	0.098	0.0816	0.1126	0.1862	0.2055	0.2181	0.2212	0.2565	0.1425	0.0808	0.45545542	-0.20965058	-0.37994307
2.5	62.5	78.08555133386221	29.900825359946946	0.0663	0.0792	0.1036	0.0851	0.1251	0.2113	0.2298	0.2321	0.2499	0.2565	0.1588	0.0978	0.46343	-0.18751596	-0.38278222
3.5	62.5	78.085643573557	29.900825359946946	0.0663	0.075	0.1015	0.0855	0.1251	0.2113	0.2298	0.2724	0.2499	0.2565	0.1588	0.0978	0.52221286	-0.2634508	-0.45707408
4.5	62.5	78.08573581325176	29.900825359946946	0.0663	0.0713	0.093	0.0707	0.1168	0.2687	0.3208	0.3388	0.3276	0.2565	0.1582	0.0914	0.6547009	-0.3633803	-0.56924504
5.5	62.5	78.08582805294654	29.900825359946946	0.0663	0.0713	0.093	0.0707	0.1168	0.2687	0.3208	0.3388	0.3276	0.2565	0.1582	0.0914	0.6547009	-0.3633803	-0.56924504
1.5	63.5	78.08545909416743	29.90073312025217	0.0663	0.078	0.1046	0.0827	0.1126	0.1862	0.2055	0.232	0.2212	0.2565	0.1425	0.0808	0.47442007	-0.2389853	-0.37849078
2.5	63.5	78.08555133386221	29.90073312025217	0.0663	0.0809	0.1056	0.0855	0.1251	0.2113	0.2298	0.2347	0.2499	0.2565	0.1588	0.0978	0.46595874	-0.19288434	-0.37937114
10.5	85.5	78.08628925142042	29.898703846967088	0.0633	0.0645	0.0744	0.065	0.0866	0.1598	0.1763	0.1938	0.1983	0.1621	0.1212	0.0664	0.49768162	-0.23047619	-0.44519016
11.5	85.5	78.0863814911152	29.898703846967088	0.0633	0.0645	0.0744	0.065	0.0866	0.1598	0.1763	0.1938	0.1983	0.1621	0.1212	0.0664	0.49768162	-0.23047619	-0.44519016
12.5	85.5	78.08647373080997	29.898703846967088	0.0633	0.0679	0.0758	0.0642	0.0866	0.1598	0.1763	0.1958	0.1983	0.1621	0.1212	0.0664	0.5061539	-0.23533124	-0.44182622
10.5	86.5	78.08628925142042	29.89861160727231	0.0633	0.0628	0.0758	0.0625	0.0824	0.138	0.1633	0.1692	0.1668	0.1621	0.1104	0.0623	0.4605093	-0.21030045	-0.38122448
11.5	86.5	78.0863814911152	29.89861160727231	0.0633	0.0628	0.0758	0.0625	0.0824	0.138	0.1633	0.1692	0.1668	0.1621	0.1104	0.0623	0.4605093	-0.21030045	-0.38122448
12.5	86.5	78.08647373080997	29.89861160727231	0.0633	0.0637	0.0762	0.062	0.0824	0.138	0.1633	0.1864	0.1668	0.1621	0.1104	0.0623	0.50080514	-0.25606468	-0.41964963
10.5	87.5	78.08628925142042	29.898519367577535	0.0633	0.0628	0.0721	0.0596	0.0824	0.138	0.1633	0.1498	0.1668	0.1621	0.1104	0.0623	0.43075454	-0.151422	-0.35015774
11.5	87.5	78.0863814911152	29.898519367577535	0.0633	0.0628	0.0721	0.0596	0.0824	0.138	0.1633	0.1498	0.1668	0.1621	0.1104	0.0623	0.43075454	-0.151422	-0.35015774
12.5	87.5	78.08647373080997	29.898519367577535	0.0633	0.0602	0.0684	0.0614	0.0824	0.138	0.1633	0.157	0.1668	0.1621	0.1104	0.0623	0.43772894	-0.17427078	-0.39307895
10.5	88.5	78.08628925142042	29.89842712788276	0.0633	0.0597	0.0711	0.0581	0.0844	0.1383	0.1544	0.1562	0.1624	0.1621	0.1026	0.0573	0.4577695	-0.20710975	-0.3743951
11.5	88.5	78.0863814911152	29.89842712788276	0.0633	0.0606	0.0737	0.0605	0.0844	0.1383	0.1544	0.16	0.1624	0.1621	0.1026	0.0573	0.45124716	-0.21858338	-0.36927682
12.5	88.5	78.08647373080997	29.89842712788276	0.0633	0.0606	0.0737	0.0605	0.0844	0.1383	0.1544	0.16	0.1624	0.1621	0.1026	0.0573	0.45124716	-0.21858338	-0.36927682
10.5	89.5	78.08628925142042	29.898334888187982	0.0633	0.0572	0.0724	0.0602	0.0844	0.1383	0.1544	0.1549	0.1624	0.1621	0.1026	0.0573	0.44026035	-0.20310679	-0.36295643
11.5	89.5	78.0863814911152	29.898334888187982	0.0633	0.0654	0.0751	0.0598	0.0844	0.1383	0.1544	0.1832	0.1624	0.1621	0.1026	0.0573	0.50781894	-0.28201538	-0.41850564
12.5	89.5	78.08647373080997	29.898334888187982	0.0633	0.0654	0.0751	0.0598	0.0844	0.1383	0.1544	0.1832	0.1624	0.1621	0.1026	0.0573	0.50781894	-0.28201538	-0.41850564
10.5	90.5	78.08628925142042	29.898242648493206	0.0649	0.0609	0.0653	0.0597	0.0785	0.1355	0.1591	0.1603	0.164	0.1704	0.1053	0.0583	0.45727274	-0.20707831	-0.42109928
11.5	90.5	78.0863814911152	29.898242648493206	0.0649	0.0609	0.0725	0.0604	0.0785	0.1355	0.1591	0.1974	0.164	0.1704	0.1053	0.0583	0.5314197	-0.30426165	-0.462764
12.5	90.5	78.08647373080997	29.898242648493206	0.0649	0.0609	0.0725	0.0604	0.0785	0.1355	0.1591	0.1974	0.164	0.1704	0.1053	0.0583	0.5314197	-0.30426165	-0.462764
65.5	90.5	78.09136243463313	29.898242648493206	0.0743	0.0621	0.0719	0.0602	0.0956	0.1773	0.2147	0.1771	0.1912	0.1973	0.1344	0.0872	0.4926254	-0.13707867	-0.42248994
66.5	90.5	78.0914546743279	29.898242648493206	0.0665	0.0594	0.0756	0.0616	0.0814	0.1396	0.1618	0.1742	0.1796	0.1786	0.1171	0.0735	0.47752333	-0.19601785	-0.3947158
67.5	90.5	78.09154691402269	29.898242648493206	0.0665	0.0594	0.0756	0.0616	0.0814	0.1396	0.1618	0.1742	0.1796	0.1786	0.1171	0.0735	0.47752333	-0.19601785	-0.3947158
68.5	90.5	78.09163915371745	29.898242648493206	0.0665	0.0615	0.0739	0.0628	0.0814	0.1396	0.1618	0.1752	0.1796	0.1786	0.1171	0.0735	0.4722689	-0.19876839	-0.40666398
69.5	90.5	78.09173139341223	29.898242648493206	0.0665	0.0568	0.0703	0.061	0.0837	0.1272	0.1487	0.1536	0.1481	0.1786	0.1142	0.0663	0.4315005	-0.14712472	-0.37204114
70.5	90.5	78.09182363310701	29.898242648493206	0.0665	0.0609	0.0634	0.0591	0.0837	0.1272	0.1487	0.1254	0.1481	0.1786	0.1142	0.0663	0.35934964	-0.046744585	-0.32838985
71.5	90.5	78.09191587280179	29.898242648493206	0.0665	0.0636	0.0683	0.0596	0.0825	0.1553	0.1797	0.1582	0.1842	0.1786	0.1121	0.0631	0.4527089	-0.17055124	-0.39690948
10.5	91.5	78.08628925142042	29.89815040879843	0.0649	0.0628	0.0756	0.0623	0.0785	0.1355	0.1591	0.1737	0.164	0.1704	0.1053	0.0583	0.47203392	-0.2451613	-0.39350182
11.5	91.5	78.0863814911152	29.89815040879843	0.0649	0.0584	0.0708	0.0602	0.0785	0.1355	0.1591	0.1581	0.164	0.1704	0.1053	0.0583	0.4484654	-0.20045556	-0.38138923
12.5	91.5	78.08647373080997	29.89815040879843	0.0649	0.0584	0.0708	0.0602	0.0785	0.1355	0.1591	0.1581	0.164	0.1704	0.1053	0.0583	0.4484654	-0.20045556	-0.38138923
65.5	91.5	78.09136243463313	29.89815040879843	0.0571	0.0642	0.0787	0.0655	0.0938	0.2093	0.2524	0.225	0.2574	0.202	0.1232	0.0724	0.5490534	-0.2923607	-0.4817254
66.5	91.5	78.0914546743279	29.89815040879843	0.0553	0.0606	0.0776	0.0626	0.0817	0.152	0.1512	0.2058	0.188	0.2123	0.1141	0.0635	0.533532	-0.28665206	-0.45236412
67.5	91.5	78.09154691402269	29.89815040879843	0.0553	0.0606	0.0776	0.0626	0.0817	0.152	0.1512	0.2058	0.188	0.2123	0.1141	0.0635	0.533532	-0.28665206	-0.45236412
68.5	91.5	78.09163915371745	29.89815040879843	0.0553	0.0598	0.0765	0.0621	0.0817	0.152	0.1512	0.2002	0.188	0.2123	0.1141	0.0635	0.5264964	-0.2739421	-0.4470546
69.5	91.5	78.09173139341223	29.89815040879843	0.0553	0.057	0.0716	0.0589	0.0795	0.1428	0.1666	0.1716	0.169	0.2123	0.1114	0.0617	0.4889371	-0.21272084	-0.41118422
70.5	91.5	78.09182363310701	29.89815040879843	0.0553	0.0566	0.0634	0.0554	0.0795	0.1428	0.1666	0.1552	0.169	0.2123	0.1114	0.0617	0.47388417	-0.16429108	-0.41994512
71.5	91.5	78.09191587280179	29.89815040879843	0.0553	0.062	0.071	0.0553	0.0857	0.1734	0.194	0.1842	0.2092	0.2123	0.1185	0.0642	0.5382046	-0.21704659	-0.44357365
10.5	92.5	78.08628925142042	29.898058169103653	0.0649	0.0618	0.0752	0.0635	0.0823	0.1524	0.1638	0.1787	0.1808	0.1704	0.1172	0.0702	0.47563997	-0.20784047	-0.4076408
11.5	92.5	78.0863814911152	29.898058169103653	0.0649	0.0601	0.0713	0.0588	0.0823	0.1524	0.1638	0.1599	0.1808	0.1704	0.1172	0.0702	0.46227708	-0.15409596	-0.383218
12.5	92.5	78.08647373080997	29.898058169103653	0.0568	0.0611	0.0634	0.0559	0.078	0.1381	0.1662	0.1522	0.1738	0.1663	0.1095	0.0613	0.46275827	-0.16316393	-0.41187385
65.5	92.5	78.09136243463313	29.898058169103653	0.0571	0.0616	0.0719	0.0615	0.0938	0.2093	0.2524	0.1869	0.2574	0.202	0.1232	0.0724	0.5048309	-0.20541762	-0.4443586
